Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
3.06416	6.29351	0.00000	65.1813	-0.475013	65.3403	-0.475013	3991820000000000	0.000247572	4012.77
3.00024	6.29525	-0.512868	65.7160	-0.612570	65.9056	-0.612570	4524360000000000	0.000275011	3602.24
5.48910	6.29124	3.68437	65.6704	-0.367551	65.7850	-0.367551	4476630000000000	0.000282119	3511.34
8.46884	6.28767	5.06706	65.5143	0.0731794	65.4909	0.0731794	4316540000000000	0.000291304	3401.91
11.3801	6.28371	5.37260	65.3243	0.521865	65.1531	0.521865	4128520000000000	0.000300275	3301.99
14.0862	6.27961	5.38495	65.1362	0.923026	64.8254	0.923026	3949600000000000	0.000308720	3213.29
16.8417	6.27382	5.17349	64.9557	1.29431	64.5088	1.29431	3784270000000000	0.000317765	3123.21
19.7441	6.27421	4.70136	64.7699	1.64097	64.1891	1.64097	3620570000000000	0.000326671	3039.42
22.6484	6.27104	4.32280	64.5876	1.95910	63.8774	1.95910	3465950000000000	0.000335674	2959.14
25.9714	6.20304	4.53314	64.4070	2.25334	63.5711	2.25334	3318540000000000	0.000344803	2881.92
28.9921	6.20647	4.02619	64.2238	2.52614	63.2650	2.52614	3174600000000000	0.000353733	2810.26
31.8714	6.20974	3.54288	64.0463	2.77548	62.9699	2.77548	3040350000000000	0.000362784	2741.12
34.7968	6.20874	3.07732	63.8684	3.00809	62.6767	3.00809	2910750000000000	0.000371910	2674.76
37.6940	6.20556	2.62895	63.6895	3.22367	62.3853	3.22367	2785210000000000	0.000380861	2612.76
40.6010	6.20225	2.17905	63.5175	3.41972	62.1065	3.41972	2668960000000000	0.000389861	2553.19
43.2918	6.24696	1.42173	63.3428	3.60412	61.8263	3.60412	2555190000000000	0.000398836	2496.46
46.1628	6.22309	1.15830	63.1756	3.77462	61.5577	3.77462	2450170000000000	0.000408330	2439.04
47.1210	6.21239	1.07174	63.0060	3.93090	61.2899	3.93090	2347420000000000	0.000417085	2388.45
48.0424	6.19855	0.997834	62.8379	4.07601	61.0264	4.07601	2249270000000000	0.000425797	2340.14
48.9747	6.17842	0.937961	62.6768	4.21003	60.7739	4.21003	2158450000000000	0.000434886	2291.72
49.9209	6.15155	0.882625	62.5138	4.33414	60.5218	4.33414	2069760000000000	0.000443433	2248.02
50.8773	6.11694	0.830006	62.3535	4.45105	60.2743	4.45105	1985560000000000	0.000452384	2203.97
51.8018	6.07805	0.773612	62.1891	4.56136	60.0233	4.56136	1902220000000000	0.000460998	2163.20
52.7573	6.02132	0.729812	62.0287	4.66317	59.7796	4.66317	1823750000000000	0.000469582	2124.03
53.6994	5.95203	0.685074	61.8686	4.75788	59.5380	4.75788	1748120000000000	0.000477868	2087.55
54.6243	5.85901	0.650590	61.7114	4.84522	59.3023	4.84522	1676460000000000	0.000485914	2053.31
