Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
5.19799	9.48643	0.00000	38.9904	-0.666648	39.2495	-0.666648	550179000000000	0.0000370567	26985.2
5.24633	9.49322	-0.573121	39.0008	-0.614580	39.2397	-0.614580	553735000000000	0.0000374885	26674.4
8.16586	9.49316	-0.880661	38.9181	-0.147344	38.9753	-0.147344	525959000000000	0.0000373350	26784.1
11.2466	9.48707	-1.20560	38.7956	0.476326	38.6112	0.476326	487231000000000	0.0000369799	27041.3
14.2509	9.48509	-0.123701	38.6636	1.09907	38.2390	1.09907	448576000000000	0.0000365739	27341.6
17.2770	9.48193	0.184418	38.5296	1.68713	37.8797	1.68713	412413000000000	0.0000361607	27654.1
20.2764	9.47606	0.226857	38.3981	2.23564	37.5390	2.23564	379642000000000	0.0000358055	27928.4
21.7759	9.47049	0.290891	38.2650	2.74603	37.2125	2.74603	349081000000000	0.0000354161	28235.5
23.2726	9.47244	0.0576345	38.1346	3.21590	36.9051	3.21590	321462000000000	0.0000350579	28524.0
24.7793	9.45794	0.190646	38.0066	3.64632	36.6161	3.64632	296431000000000	0.0000347107	28809.4
26.2776	9.44720	0.142812	37.8798	4.04004	36.3429	4.04004	273508000000000	0.0000343416	29119.1
27.7706	9.37893	0.261630	37.7542	4.40428	36.0829	4.40428	252527000000000	0.0000339799	29429.1
29.2709	9.21018	0.324753	37.6281	4.74057	35.8337	4.74057	233063000000000	0.0000335829	29776.9
30.7177	8.84835	0.360331	37.5057	5.05196	35.5979	5.05196	215558000000000	0.0000332417	30082.6
32.1604	8.25793	0.359954	37.3810	5.34612	35.3671	5.34612	199072000000000	0.0000328804	30413.1
33.5527	7.25164	0.370513	37.2581	5.61495	35.1481	5.61495	184038000000000	0.0000325081	30761.5
34.9125	5.89732	0.370570	37.1389	5.86245	34.9411	5.86245	170529000000000	0.0000321791	31076.0
36.2180	4.39943	0.344367	37.0213	6.09174	34.7429	6.09174	158158000000000	0.0000318605	31386.8
30.5376	8.92780	0.348946	36.9024	6.30481	34.5499	6.30481	146549000000000	0.0000314989	31747.1
38.8791	0.00000	0.00000	36.7863	6.50031	34.3665	6.50031	136036000000000	0.0000311536	32099.0
0.00000	0.00000	0.00000	36.6707	6.68192	34.1890	6.68192	126305000000000	0.0000307980	32469.6
0.00000	0.00000	0.00000	36.5560	6.85197	34.0170	6.85197	117333000000000	0.0000304571	32833.1
0.00000	0.00000	0.00000	36.4435	7.00856	33.8524	7.00856	109148000000000	0.0000301230	33197.2
0.00000	0.00000	0.00000	36.3324	7.15457	33.6932	7.15457	101617000000000	0.0000298005	33556.5
0.00000	0.00000	0.00000	36.2229	7.28984	33.5397	7.28984	94698900000000	0.0000294820	33919.0
0.00000	0.00000	0.00000	36.1132	7.41697	33.3893	7.41697	88239500000000	0.0000291586	34295.2
0.00000	0.00000	0.00000	36.0044	7.53595	33.2429	7.53595	82265400000000	0.0000288427	34670.8
0.00000	0.00000	0.00000	35.8968	7.64754	33.1005	7.64754	76754800000000	0.0000285437	35034.0
0.00000	0.00000	0.00000	35.7888	7.75154	32.9607	7.75154	71590100000000	0.0000282190	35437.1
0.00000	0.00000	0.00000	35.6819	7.84820	32.8248	7.84820	66820400000000	0.0000278930	35851.2
0.00000	0.00000	0.00000	35.5771	7.93758	32.6937	7.93758	62451100000000	0.0000275735	36266.7
0.00000	0.00000	0.00000	35.4720	8.02138	32.5645	8.02138	58355700000000	0.0000272391	36711.9
0.00000	0.00000	0.00000	35.3684	8.10006	32.4385	8.10006	54576000000000	0.0000269205	37146.4
0.00000	0.00000	0.00000	35.2653	8.17403	32.3150	8.17403	51062800000000	0.0000266073	37583.6
0.00000	0.00000	0.00000	35.1642	8.24497	32.1945	8.24497	47833000000000	0.0000263485	37952.8
0.00000	0.00000	0.00000	35.0633	8.31219	32.0756	8.31219	44813300000000	0.0000260982	38316.8
0.00000	0.00000	0.00000	34.9634	8.37327	31.9600	8.37327	42010700000000	0.0000258086	38746.8
0.00000	0.00000	0.00000	34.8625	8.43132	31.8445	8.43132	39355700000000	0.0000255078	39203.7
0.00000	0.00000	0.00000	34.7640	8.48494	31.7331	8.48494	36928900000000	0.0000252164	39656.8
0.00000	0.00000	0.00000	34.6676	8.53546	31.6248	8.53546	34696700000000	0.0000249508	40078.9
0.00000	0.00000	0.00000	34.5711	8.58318	31.5175	8.58318	32596000000000	0.0000246785	40521.0
0.00000	0.00000	0.00000	34.4753	8.62789	31.4119	8.62789	30635800000000	0.0000244023	40979.8
0.00000	0.00000	0.00000	34.3802	8.67053	31.3078	8.67053	28808400000000	0.0000241458	41415.0
0.00000	0.00000	0.00000	34.2856	8.71085	31.2050	8.71085	27096900000000	0.0000238921	41854.8
0.00000	0.00000	0.00000	34.1909	8.74856	31.1032	8.74856	25486100000000	0.0000236204	42336.3
0.00000	0.00000	0.00000	34.0968	8.78429	31.0027	8.78429	23980000000000	0.0000233555	42816.4
0.00000	0.00000	0.00000	34.0019	8.81839	30.9019	8.81839	22550100000000	0.0000230840	43320.0
0.00000	0.00000	0.00000	33.9065	8.85115	30.8013	8.85115	21199700000000	0.0000228206	43820.0
0.00000	0.00000	0.00000	33.8125	8.88118	30.7030	8.88118	19947000000000	0.0000225375	44370.5
0.00000	0.00000	0.00000	33.7194	8.91000	30.6059	8.91000	18779600000000	0.0000222794	44884.5
0.00000	0.00000	0.00000	33.6280	8.93690	30.5112	8.93690	17700300000000	0.0000220269	45399.0
0.00000	0.00000	0.00000	33.5358	8.96264	30.4162	8.96264	16673800000000	0.0000217691	45936.7
0.00000	0.00000	0.00000	33.4455	8.98666	30.3236	8.98666	15726700000000	0.0000215196	46469.3
0.00000	0.00000	0.00000	33.3556	9.00920	30.2319	9.00920	14836800000000	0.0000212605	47035.6
0.00000	0.00000	0.00000	33.2666	9.03041	30.1415	9.03041	14005400000000	0.0000210026	47613.2
0.00000	0.00000	0.00000	33.1777	9.05092	30.0516	9.05092	13222000000000	0.0000207616	48166.0
0.00000	0.00000	0.00000	33.0896	9.06987	29.9629	9.06987	12487900000000	0.0000205011	48778.0
0.00000	0.00000	0.00000	33.0012	9.08830	29.8741	9.08830	11792900000000	0.0000202561	49367.9
0.00000	0.00000	0.00000	32.9131	9.10552	29.7860	9.10552	11138100000000	0.0000199964	50009.0
0.00000	0.00000	0.00000	32.8256	9.12182	29.6989	9.12182	10524300000000	0.0000197392	50660.5
0.00000	0.00000	0.00000	32.7388	9.13714	29.6127	9.13714	9948110000000	0.0000194767	51343.4
0.00000	0.00000	0.00000	32.6521	9.15212	29.5268	9.15212	9404540000000	0.0000192380	51980.5
0.00000	0.00000	0.00000	32.5650	9.16674	29.4407	9.16674	8888480000000	0.0000190133	52594.8
0.00000	0.00000	0.00000	32.4795	9.17982	29.3566	9.17982	8409170000000	0.0000187556	53317.5
0.00000	0.00000	0.00000	32.3931	9.19273	29.2717	9.19273	7951240000000	0.0000185141	54013.0
0.00000	0.00000	0.00000	32.3067	9.20561	29.1868	9.20561	7517900000000	0.0000183081	54620.8
0.00000	0.00000	0.00000	32.2207	9.21690	29.1029	9.21690	7110430000000	0.0000180407	55430.3
0.00000	0.00000	0.00000	32.1345	9.22760	29.0190	9.22760	6723750000000	0.0000177650	56290.3
0.00000	0.00000	0.00000	32.0484	9.23902	28.9349	9.23902	6358560000000	0.0000175758	56896.4
0.00000	0.00000	0.00000	31.9621	9.24781	28.8517	9.24781	6012750000000	0.0000172319	58031.8
0.00000	0.00000	0.00000	31.8760	9.25885	28.7677	9.25885	5686090000000	0.0000170860	58527.5
0.00000	0.00000	0.00000	31.7860	9.26717	28.6812	9.26717	5363810000000	0.0000167292	59775.7
0.00000	0.00000	0.00000	31.6993	9.27712	28.5972	9.27712	5070740000000	0.0000165669	60361.4
0.00000	0.00000	0.00000	31.6120	9.28428	28.5135	9.28428	4791740000000	0.0000162106	61688.2
0.00000	0.00000	0.00000	31.5240	9.29324	28.4286	9.29324	4525830000000	0.0000160212	62417.5
0.00000	0.00000	0.00000	31.4371	9.30059	28.3453	9.30059	4277890000000	0.0000157416	63525.8
0.00000	0.00000	0.00000	31.3501	9.30835	28.2617	9.30835	4043270000000	0.0000155271	64403.4
0.00000	0.00000	0.00000	31.2646	9.31602	28.1796	9.31602	3825080000000	0.0000153504	65145.0
0.00000	0.00000	0.00000	31.1791	9.32150	28.0982	9.32150	3618770000000	0.0000150051	66644.2
0.00000	0.00000	0.00000	31.0922	9.32831	28.0151	9.32831	3420550000000	0.0000147934	67597.9
0.00000	0.00000	0.00000	31.0064	9.33502	27.9331	9.33502	3235470000000	0.0000146138	68428.6
0.00000	0.00000	0.00000	30.9207	9.33987	27.8517	9.33987	3060470000000	0.0000142810	70023.1
0.00000	0.00000	0.00000	30.8346	9.34599	27.7696	9.34599	2894230000000	0.0000140930	70957.4
0.00000	0.00000	0.00000	30.7479	9.35238	27.6869	9.35238	2736060000000	0.0000139580	71643.3
0.00000	0.00000	0.00000	30.6614	9.35678	27.6050	9.35678	2586810000000	0.0000136446	73289.2
0.00000	0.00000	0.00000	30.5748	9.36065	27.5231	9.36065	2445490000000	0.0000132959	75211.2
0.00000	0.00000	0.00000	30.4875	9.36610	27.4401	9.36610	2310830000000	0.0000131330	76144.1
0.00000	0.00000	0.00000	30.3996	9.37150	27.3566	9.37150	2182800000000	0.0000129882	76993.2
0.00000	0.00000	0.00000	30.3119	9.37522	27.2738	9.37522	2062110000000	0.0000126806	78860.7
0.00000	0.00000	0.00000	30.2233	9.37835	27.1904	9.37835	1946990000000	0.0000123192	81174.0
0.00000	0.00000	0.00000	30.1341	9.38277	27.1060	9.38277	1837460000000	0.0000121218	82495.9
