Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
5.356724	9.448661	0	38.939622	-1.532514	39.467095	-1.532514	7.933181E+14	4.940363E-5	20240.384903	15.910322	1.154018	0	0
5.378369	9.449995	-0.575771	38.862457	-1.048889	39.223861	-1.048889	7.576871E+14	4.935852E-5	20258.972611	15.907299	1.153622	0	0
5.399606	9.45055	-0.578016	38.738706	-0.370278	38.866508	-0.370278	7.036284E+14	4.900484E-5	20405.324068	15.904708	1.153265	0	0
5.795397	9.444118	1.750458	38.600891	0.314605	38.492096	0.314605	6.476622E+14	4.848921E-5	20622.450026	15.898132	1.152035	0	0
8.013553	9.426783	2.000159	38.473056	0.904968	38.15955	0.904968	5.994953E+14	4.798443E-5	20839.49548	15.890031	1.151163	0	0
10.613344	9.42231	1.77429	38.34919	1.448574	37.846504	1.448574	5.560489E+14	4.753116E-5	21038.314773	15.881972	1.149656	0	0
13.213949	9.415564	1.557962	38.220669	1.981201	37.531928	1.981201	5.14117E+14	4.708139E-5	21239.375245	15.872271	1.149219	0	0
15.619844	9.411011	1.335345	38.09223	2.472754	37.231081	2.472754	4.752125E+14	4.658515E-5	21465.694885	15.871965	1.147911	0	0
18.046338	9.405182	1.112995	37.964428	2.93403	36.940839	2.93403	4.392863E+14	4.611244E-5	21685.803717	15.878874	1.147117	0	0
20.446582	9.399666	0.886235	37.832444	3.379307	36.651372	3.379307	4.049082E+14	4.5622E-5	21918.977214	15.892629	1.146007	0	0
22.860691	9.394362	0.653431	37.701963	3.785198	36.376661	3.785198	3.734588E+14	4.509421E-5	22175.562411	15.893326	1.14565	0	0
25.264941	9.383845	0.437568	37.577117	4.147356	36.122529	4.147356	3.455695E+14	4.45772E-5	22432.79262	15.899267	1.145253	0	0
27.662801	9.296741	0.365788	37.454264	4.482836	35.879372	4.482836	3.200865E+14	4.407946E-5	22686.135507	15.909584	1.144817	0	0
28.558759	9.20608	0.368091	37.332637	4.793591	35.645773	4.793591	2.966474E+14	4.357874E-5	22946.824933	15.908062	1.145016	0	0
29.449892	9.063067	0.369623	37.213623	5.082436	35.422212	5.082436	2.753223E+14	4.312167E-5	23190.071979	15.912702	1.144897	0	0
30.318448	8.848783	0.370729	37.093988	5.352133	35.204444	5.352133	2.553856E+14	4.26325E-5	23456.173665	15.910173	1.144698	0	0
31.198748	8.540093	0.367674	36.973847	5.607044	34.991076	5.607044	2.367776E+14	4.214895E-5	23725.290032	15.906032	1.144222	0	0
32.068668	8.120339	0.363014	36.854277	5.847418	34.783149	5.847418	2.195701E+14	4.169472E-5	23983.770404	15.896937	1.143826	0	0
