Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
2.966026	6.033189	0	51.890162	-0.689161	52.274853	-0.689161	9.85369E+15	0.000652	1372.429524	19.108802	1.192442	0	0
2.96357	6.033471	-0.511123	52.396903	-0.899906	52.884065	-0.899906	1.140694E+16	0.000732	1150.31646	19.10966	1.191471	0	0
3.028843	6.034	-0.523003	52.51733	-0.752627	52.921749	-0.752627	1.180857E+16	0.000774	1060.33027	19.095301	1.191015	0	0
3.612194	6.030759	4.046411	52.4807	-0.425019	52.709598	-0.425019	1.168501E+16	0.000805	1015.782781	19.036776	1.189569	0	0
5.604479	6.029258	4.075086	52.401109	-0.064513	52.436024	-0.064513	1.142075E+16	0.000833	983.708437	18.948723	1.188856	0	0
8.083805	6.02211	4.500206	52.290442	0.315238	52.118672	0.315238	1.106265E+16	0.000861	958.757228	18.940407	1.185984	0	0
10.635949	6.000474	4.725468	52.176386	0.669233	51.809189	0.669233	1.070468E+16	0.000888	936.208857	18.952136	1.183349	0	0
12.674869	5.981894	4.636632	52.056081	0.985533	51.511392	0.985533	1.033892E+16	0.000911	920.062739	18.936399	1.18018	0	0
14.696669	5.984224	4.273132	51.939084	1.287578	51.22245	1.287578	9.994495E+15	0.000937	901.572992	18.853971	1.178456	0	0
16.808588	5.984035	3.922415	51.822006	1.574028	50.939811	1.574028	9.660621E+15	0.000964	882.700575	18.791891	1.176991	0	0
18.989153	5.980744	3.592744	51.69921	1.852994	50.653095	1.852994	9.321673E+15	0.000992	863.835964	18.788349	1.175584	0	0
21.212957	5.97985	3.230306	51.56841	2.107493	50.369448	2.107493	8.972866E+15	0.001017	849.856668	18.837502	1.173425	0	0
23.406007	5.979039	2.871919	51.449862	2.335667	50.111881	2.335667	8.667273E+15	0.001043	834.301971	18.855729	1.170711	0	0
25.606751	5.976848	2.524779	51.32629	2.555441	49.851909	2.555441	8.359054E+15	0.001069	819.270764	18.810682	1.168453	0	0
27.705032	5.975503	2.186524	51.213867	2.751326	49.61618	2.751326	8.08751E+15	0.001096	803.638777	18.786133	1.165818	0	0
29.871306	5.973222	1.844691	51.091888	2.945155	49.369696	2.945155	7.802141E+15	0.001124	788.684354	18.806298	1.163124	0	0
32.053292	5.968426	1.519897	50.968317	3.123288	49.129124	3.123288	7.522558E+15	0.00115	775.632644	18.851623	1.159836	0	0
32.784045	5.971158	1.374785	50.856751	3.282482	48.911634	3.282482	7.278105E+15	0.001177	761.675502	18.840455	1.156567	0	0
