Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
4.48959	9.34704	0.00000	39.0590	-0.727087	39.3014	-0.727087	574168000000000	0.0000389755	25656.6
4.51391	9.35484	-0.494429	39.0658	-0.648384	39.2819	-0.648384	576585000000000	0.0000394477	25349.4
4.58020	9.35609	-0.501570	38.9932	-0.231385	39.0704	-0.231385	551148000000000	0.0000393490	25413.1
5.24359	9.35578	-0.572464	38.8878	0.351086	38.7708	0.351086	516100000000000	0.0000392325	25488.6
6.95573	9.35060	-0.755383	38.7644	0.987240	38.4355	0.987240	477813000000000	0.0000390861	25584.2
8.75123	9.34905	-0.947409	38.6359	1.58478	38.1080	1.58478	440856000000000	0.0000388391	25746.9
10.6485	9.34213	1.17994	38.5122	2.12131	37.8057	2.12131	407907000000000	0.0000386047	25903.3
12.4698	9.34019	1.10664	38.3881	2.62776	37.5132	2.62776	377271000000000	0.0000383964	26043.9
14.2672	9.34339	0.676485	38.2648	3.09497	37.2345	3.09497	349027000000000	0.0000381764	26194.0
16.0759	9.34065	0.696342	38.1427	3.52851	36.9683	3.52851	323118000000000	0.0000379759	26332.3
17.8881	9.33571	0.718718	38.0207	3.92291	36.7153	3.92291	299095000000000	0.0000377085	26519.1
19.6890	9.34088	0.296618	37.8997	4.28711	36.4734	4.28711	276999000000000	0.0000374364	26711.9
21.4971	9.33081	0.486374	37.7792	4.62302	36.2415	4.62302	256587000000000	0.0000371434	26922.6
23.3044	9.33285	0.231409	37.6601	4.93283	36.0196	4.93283	237851000000000	0.0000368479	27138.5
23.8927	9.33014	0.248492	37.5427	5.21981	35.8071	5.21981	220716000000000	0.0000365709	27344.0
24.5065	9.32505	0.276325	37.4270	5.48582	35.6032	5.48582	205001000000000	0.0000363071	27542.7
25.0946	9.32132	0.253297	37.3097	5.73639	35.4030	5.73639	190208000000000	0.0000360249	27758.5
25.6911	9.31943	0.207317	37.1953	5.96424	35.2133	5.96424	176796000000000	0.0000357401	27979.7
26.2923	9.31487	0.184539	37.0825	6.17421	35.0311	6.17421	164480000000000	0.0000354508	28208.1
26.9012	9.30063	0.221420	36.9702	6.36886	34.8545	6.36886	153061000000000	0.0000351459	28452.8
27.4905	9.27659	0.259354	36.8587	6.55012	34.6832	6.55012	142502000000000	0.0000348418	28701.1
28.0926	9.24231	0.285672	36.7478	6.71953	34.5164	6.71953	132710000000000	0.0000345398	28952.1
28.6861	9.19763	0.300822	36.6370	6.87856	34.3532	6.87856	123599000000000	0.0000342409	29204.8
29.2712	9.13429	0.314560	36.5269	7.02618	34.1945	7.02618	115156000000000	0.0000339309	29471.6
29.8568	9.04766	0.324568	36.4186	7.16290	34.0413	7.16290	107410000000000	0.0000336298	29735.6
30.4351	8.93845	0.328685	36.3114	7.29106	33.8920	7.29106	100255000000000	0.0000333461	29988.5
31.0126	8.79489	0.331604	36.2057	7.41032	33.7471	7.41032	93657100000000	0.0000330699	30239.0
31.5954	8.60764	0.332891	36.1005	7.52060	33.6058	7.52060	87524800000000	0.0000327707	30515.0
32.1683	8.37677	0.331854	35.9959	7.62332	33.4676	7.62332	81819900000000	0.0000324601	30807.0
32.7421	8.08700	0.331351	35.8932	7.71846	33.3337	7.71846	76578100000000	0.0000321555	31098.9
33.3039	7.73519	0.330486	35.7922	7.80714	33.2038	7.80714	71750300000000	0.0000318632	31384.2
33.8551	7.32665	0.328591	35.6923	7.89115	33.0764	7.89115	67268500000000	0.0000315966	31648.9
34.4020	6.85131	0.326668	35.5892	7.97048	32.9475	7.97048	62942300000000	0.0000312685	31981.1
34.9386	6.31679	0.323570	35.4872	8.04572	32.8210	8.04572	58931000000000	0.0000309685	32290.9
35.4720	5.71082	0.320220	35.3859	8.11811	32.6961	8.11811	55199200000000	0.0000307159	32556.4
35.9930	5.04764	0.316137	35.2877	8.18348	32.5767	8.18348	51806500000000	0.0000304478	32843.1
36.4989	4.33672	0.313760	35.1907	8.24476	32.4599	8.24476	48660100000000	0.0000301883	33125.4
36.9854	3.58872	0.315058	35.0959	8.30164	32.3466	8.30164	45766300000000	0.0000299380	33402.4
37.4497	2.82100	0.319322	35.0009	8.35463	32.2345	8.35463	43040800000000	0.0000296586	33717.0
37.8882	2.05401	0.324638	34.9054	8.40548	32.1226	8.40548	40463900000000	0.0000293885	34026.9
31.0360	8.79119	0.330529	34.8112	8.45325	32.0130	8.45325	38071800000000	0.0000291290	34330.1
38.9495	0.00000	0.00000	34.7172	8.49902	31.9043	8.49902	35827100000000	0.0000288910	34612.9
0.00000	0.00000	0.00000	34.6241	8.54136	31.7976	8.54136	33732200000000	0.0000286312	34927.0
0.00000	0.00000	0.00000	34.5321	8.58148	31.6927	8.58148	31783000000000	0.0000283907	35222.8
0.00000	0.00000	0.00000	34.4409	8.61882	31.5897	8.61882	29963000000000	0.0000281373	35540.0
0.00000	0.00000	0.00000	34.3505	8.65396	31.4881	8.65396	28260000000000	0.0000278836	35863.4
0.00000	0.00000	0.00000	34.2614	8.68750	31.3882	8.68750	26675100000000	0.0000276581	36155.8
0.00000	0.00000	0.00000	34.1721	8.71898	31.2890	8.71898	25177300000000	0.0000274137	36478.2
0.00000	0.00000	0.00000	34.0832	8.74853	31.1907	8.74853	23768700000000	0.0000271577	36822.0
0.00000	0.00000	0.00000	33.9937	8.77708	31.0922	8.77708	22430700000000	0.0000269128	37157.0
0.00000	0.00000	0.00000	33.9063	8.80320	30.9966	8.80320	21197300000000	0.0000266541	37517.7
0.00000	0.00000	0.00000	33.8189	8.82900	30.9011	8.82900	20030100000000	0.0000264411	37820.0
0.00000	0.00000	0.00000	33.7316	8.85266	30.8064	8.85266	18929100000000	0.0000261832	38192.5
0.00000	0.00000	0.00000	33.6463	8.87500	30.7141	8.87500	17911900000000	0.0000259491	38536.9
0.00000	0.00000	0.00000	33.5612	8.89636	30.6224	8.89636	16951000000000	0.0000257208	38879.0
0.00000	0.00000	0.00000	33.4782	8.91604	30.5332	8.91604	16063200000000	0.0000254865	39236.5
0.00000	0.00000	0.00000	33.3955	8.93523	30.4447	8.93523	15225900000000	0.0000252841	39550.6
0.00000	0.00000	0.00000	33.3120	8.95289	30.3558	8.95289	14424100000000	0.0000250258	39958.8
0.00000	0.00000	0.00000	33.2293	8.97058	30.2676	8.97058	13671400000000	0.0000248345	40266.6
0.00000	0.00000	0.00000	33.1473	8.98652	30.1807	8.98652	12963800000000	0.0000245900	40667.0
0.00000	0.00000	0.00000	33.0646	9.00248	30.0932	9.00248	12287500000000	0.0000243870	41005.5
0.00000	0.00000	0.00000	32.9816	9.01714	30.0058	9.01714	11644000000000	0.0000241366	41430.8
0.00000	0.00000	0.00000	32.9000	9.03073	29.9201	9.03073	11044200000000	0.0000238765	41882.1
0.00000	0.00000	0.00000	32.8190	9.04425	29.8350	9.04425	10479200000000	0.0000236666	42253.6
0.00000	0.00000	0.00000	32.7376	9.05770	29.7495	9.05770	9940330000000	0.0000234935	42564.9
