Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
5.61448	6.443823	0	66.098587	-1.00875	66.391308	-1.00875	4.344871E+15	0.000245	4054.720006	19.984603	1.122377	0	0
5.50046	6.444772	-0.499809	66.142038	-0.881502	66.395913	-0.881502	4.393329E+15	0.000252	3939.950651	19.924936	1.12202	0	0
9.332601	6.439553	4.721878	65.982979	-0.393656	66.099492	-0.393656	4.218135E+15	0.000259	3831.91551	20.062969	1.121862	0	0
14.348017	6.420372	5.514314	65.79215	0.083811	65.766542	0.083811	4.015777E+15	0.000265	3746.026594	19.880434	1.121743	0	0
18.99339	6.415654	4.889632	65.597645	0.541888	65.426793	0.541888	3.81801E+15	0.000272	3658.21419	20.093302	1.120236	0	0
23.753426	6.410753	4.230606	65.40216	0.964115	65.088736	0.964115	3.627567E+15	0.000278	3576.618831	19.884705	1.120553	0	0
28.695428	6.411853	3.442591	65.211086	1.331679	64.765416	1.331679	3.449188E+15	0.000283	3510.954551	20.063633	1.117618	0	0
33.962245	6.325398	3.27813	65.035244	1.662011	64.464373	1.662011	3.291577E+15	0.000289	3442.711846	19.95037	1.117816	0	0
38.806229	6.32118	2.52988	64.853153	1.970755	64.158247	1.970755	3.134754E+15	0.000294	3382.89088	19.958453	1.115476	0	0
43.282872	6.386809	1.449135	64.673921	2.257077	63.857777	2.257077	2.986529E+15	0.000299	3324.721232	20.011012	1.115	0	0
48.087607	6.331026	1.021746	64.498324	2.524144	63.563393	2.524144	2.847015E+15	0.000305	3266.25745	19.851928	1.114167	0	0
52.834954	6.135091	0.749023	64.318643	2.77461	63.26595	2.77461	2.709911E+15	0.00031	3213.279242	20.028202	1.112581	0	0
