Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
4.16748	8.94598	0.00000	37.8597	-0.688653	38.0275	-0.688653	270041000000000	0.0000196710	50836.1
4.17372	8.94684	-0.481866	37.8298	-0.555626	37.9656	-0.555626	264958000000000	0.0000195710	51095.9
4.23106	8.94680	-0.488286	37.7538	-0.143073	37.7891	-0.143073	252474000000000	0.0000194953	51294.3
4.94655	8.94629	-0.566923	37.6387	0.449029	37.5267	0.449029	234633000000000	0.0000193802	51598.9
6.72940	8.94611	-0.699405	37.5160	1.04613	37.2518	1.04613	216988000000000	0.0000192774	51874.1
8.57847	8.94143	1.22538	37.3927	1.60141	36.9833	1.60141	200572000000000	0.0000191662	52175.2
10.5517	8.93256	1.51563	37.2706	2.11388	36.7235	2.11388	185517000000000	0.0000190574	52473.1
12.3738	8.92961	1.42090	37.1483	2.59251	36.4692	2.59251	171553000000000	0.0000189504	52769.2
14.2001	8.92540	1.30862	37.0266	3.03332	36.2226	3.03332	158695000000000	0.0000188370	53087.0
16.0049	8.90076	1.34006	36.9070	3.43817	35.9851	3.43817	146982000000000	0.0000187291	53392.9
17.8202	8.89878	1.14824	36.7876	3.81050	35.7543	3.81050	136145000000000	0.0000186060	53746.0
19.6258	8.89527	0.964995	36.6688	4.15636	35.5292	4.15636	126153000000000	0.0000184854	54096.7
21.4378	8.89039	0.786034	36.5515	4.47558	35.3109	4.47558	116989000000000	0.0000183667	54446.3
23.2454	8.87852	0.633103	36.4359	4.76966	35.0997	4.76966	108614000000000	0.0000182526	54786.6
25.0547	8.85241	0.509896	36.3223	5.04093	34.8955	5.04093	100958000000000	0.0000181446	55112.8
26.8499	8.77965	0.441208	36.2088	5.29491	34.6947	5.29491	93845700000000	0.0000180396	55433.5
27.4489	8.73376	0.427992	36.0975	5.52748	34.5012	5.52748	87351200000000	0.0000179335	55761.5
28.0458	8.67211	0.417576	35.9876	5.74162	34.3133	5.74162	81380400000000	0.0000178243	56103.3
28.6348	8.59740	0.404692	35.8772	5.94238	34.1277	5.94238	75792900000000	0.0000177100	56465.2
29.2135	8.51107	0.387743	35.7686	6.12677	33.9477	6.12677	70662700000000	0.0000175912	56846.6
29.7971	8.39658	0.373051	35.6612	6.29766	33.7724	6.29766	65935000000000	0.0000174734	57229.8
30.3808	8.25022	0.359141	35.5537	6.45673	33.5994	6.45673	61514900000000	0.0000173438	57657.4
30.9659	8.06318	0.346103	35.4467	6.60522	33.4294	6.60522	57408500000000	0.0000172128	58096.3
31.5404	7.82637	0.335630	35.3410	6.74218	33.2637	6.74218	53620900000000	0.0000170764	58560.4
32.1174	7.51881	0.327544	35.2389	6.87027	33.1041	6.87027	50197000000000	0.0000169725	58918.9
32.6788	7.15429	0.320260	35.1363	6.99044	32.9460	6.99044	46978500000000	0.0000168603	59311.0
33.2331	6.71242	0.315701	35.0353	7.10370	32.7911	7.10370	44008900000000	0.0000167656	59646.0
33.7740	6.19622	0.311368	34.9328	7.20871	32.6365	7.20871	41186300000000	0.0000166387	60100.8
