Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
4.33979	9.25979	0.00000	38.7321	-0.871625	39.0348	-0.871625	468246000000000	0.0000316056	31639.6
4.35344	9.26735	-0.481849	38.7096	-0.701098	38.9531	-0.701098	461698000000000	0.0000316972	31548.2
4.41674	9.26438	-0.488807	38.6106	-0.191197	38.6770	-0.191197	433910000000000	0.0000313966	31850.3
5.11619	9.26712	-0.564166	38.4815	0.406700	38.3402	0.406700	400126000000000	0.0000309074	32354.4
6.90668	9.26059	-0.757846	38.3424	1.01918	37.9882	1.01918	366557000000000	0.0000304189	32874.1
8.72075	9.23993	1.83336	38.2003	1.60242	37.6432	1.60242	335108000000000	0.0000299271	33414.3
10.7444	9.22785	1.76232	38.0570	2.14897	37.3096	2.14897	306048000000000	0.0000294326	33975.7
12.5680	9.23254	1.51539	37.9153	2.65301	36.9924	2.65301	279748000000000	0.0000289559	34535.2
14.3765	9.22165	1.42781	37.7741	3.11831	36.6890	3.11831	255749000000000	0.0000284774	35115.4
16.1820	9.21214	1.29845	37.6351	3.54601	36.4008	3.54601	234094000000000	0.0000280173	35692.1
17.9961	9.20827	1.12379	37.4992	3.93613	36.1288	3.93613	214674000000000	0.0000275758	36263.6
19.7992	9.20520	0.943711	37.3662	4.29603	35.8701	4.29603	197204000000000	0.0000271685	36807.3
21.6079	9.19753	0.783772	37.2337	4.62893	35.6211	4.62893	181186000000000	0.0000267560	37374.7
23.4059	9.19769	0.587532	37.1026	4.93919	35.3815	4.93919	166610000000000	0.0000263704	37921.2
24.0126	9.19080	0.549533	36.9735	5.22187	35.1535	5.22187	153387000000000	0.0000259771	38495.4
24.6114	9.19440	0.470330	36.8476	5.48219	34.9363	5.48219	141486000000000	0.0000256129	39042.8
25.2110	9.19508	0.402243	36.7221	5.72511	34.7256	5.72511	130541000000000	0.0000252555	39595.3
25.8138	9.18475	0.374548	36.5987	5.94913	34.5236	5.94913	120592000000000	0.0000249095	40145.3
26.4097	9.17942	0.326491	36.4771	6.15724	34.3288	6.15724	111525000000000	0.0000245818	40680.5
27.0106	9.16030	0.314066	36.3581	6.34877	34.1425	6.34877	103310000000000	0.0000242692	41204.4
27.6109	9.12315	0.324249	36.2422	6.52448	33.9647	6.52448	95883700000000	0.0000239717	41715.9
28.2149	9.07308	0.329470	36.1262	6.68917	33.7907	6.68917	88982900000000	0.0000236717	42244.6
28.8028	8.99942	0.340245	36.0123	6.84286	33.6226	6.84286	82685900000000	0.0000233952	42743.8
29.3884	8.90227	0.346877	35.8980	6.98506	33.4581	6.98506	76813300000000	0.0000230923	43304.5
29.9724	8.77463	0.350642	35.7871	7.11686	33.3006	7.11686	71514200000000	0.0000228215	43818.4
30.5466	8.61592	0.351132	35.6749	7.24323	33.1436	7.24323	66517700000000	0.0000225572	44331.7
31.1217	8.40889	0.352350	35.5639	7.35932	32.9916	7.35932	61921500000000	0.0000222813	44880.7
31.6977	8.15702	0.350250	35.4551	7.46659	32.8447	7.46659	57721700000000	0.0000220126	45428.5
