Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
4.25982	8.936084	0	37.952312	-0.859232	38.177868	-0.859232	2.863982E+14	2.052031E-5	48732.063958	15.239319	1.095857	0	0
4.264294	8.942161	-0.498731	37.892331	-0.496084	38.023222	-0.496084	2.757008E+14	2.051439E-5	48746.139328	15.29456	1.094353	0	0
4.29256	8.944219	-0.501852	37.784866	0.097259	37.758971	0.097259	2.575048E+14	2.044668E-5	48907.57633	15.244267	1.094788	0	0
4.37447	8.939917	-0.511096	37.660363	0.725997	37.465054	0.725997	2.378933E+14	2.033605E-5	49173.663462	15.257014	1.094234	0	0
5.3444	8.937904	-0.619656	37.538817	1.297269	37.186304	1.297269	2.201651E+14	2.022808E-5	49436.158324	15.261237	1.093126	0	0
7.137877	8.915598	2.145727	37.420489	1.815246	36.922432	1.815246	2.041564E+14	2.012167E-5	49697.599398	15.212819	1.093799	0	0
9.008657	8.875178	2.239182	37.30484	2.286188	36.671669	2.286188	1.896192E+14	2.001241E-5	49968.930774	15.27106	1.091148	0	0
11.056683	8.868966	2.033062	37.193552	2.713781	36.435219	2.713781	1.76595E+14	1.991863E-5	50204.208926	15.198385	1.092137	0	0
12.869869	8.866739	1.837132	37.080729	3.121195	36.200692	3.121195	1.642925E+14	1.982935E-5	50430.256983	15.288423	1.089367	0	0
14.673714	8.865651	1.637433	36.96521	3.508246	35.967	3.508246	1.525731E+14	1.972801E-5	50689.320043	15.229069	1.089802	0	0
16.48799	8.860936	1.448699	36.850296	3.865392	35.740556	3.865392	1.417354E+14	1.961748E-5	50974.903479	15.284456	1.088377	0	0
18.285806	8.858519	1.253793	36.735333	4.198392	35.519221	4.198392	1.316555E+14	1.950313E-5	51273.788917	15.263124	1.088061	0	0
20.091275	8.858816	1.04902	36.621268	4.507977	35.304008	4.507977	1.223563E+14	1.939278E-5	51565.545244	15.24747	1.088575	0	0
21.899296	8.856602	0.851628	36.509621	4.789882	35.098055	4.789882	1.138848E+14	1.927736E-5	51874.313818	15.284933	1.086953	0	0
23.68884	8.846112	0.678834	36.400228	5.050928	34.899405	5.050928	1.061488E+14	1.917516E-5	52150.796902	15.23542	1.087942	0	0
25.497481	8.831786	0.508412	36.291586	5.292614	34.70612	5.292614	9.898213E+13	1.906662E-5	52447.660393	15.306445	1.085805	0	0
26.095352	8.818937	0.467233	36.184137	5.520924	34.517042	5.520924	9.236667E+13	1.898175E-5	52682.160417	15.230493	1.086715	0	0
26.688193	8.798483	0.436246	36.077161	5.73192	34.332674	5.73192	8.621666E+13	1.888463E-5	52953.100372	15.276224	1.085805	0	0
27.289104	8.760577	0.422355	35.970267	5.928504	34.151811	5.928504	8.047776E+13	1.877979E-5	53248.716223	15.231122	1.085805	0	0
27.885564	8.716808	0.403361	35.864272	6.110948	33.975403	6.110948	7.516213E+13	1.867204E-5	53556.002258	15.245049	1.085528	0	0
28.491998	8.647511	0.395031	35.760335	6.277063	33.805563	6.277063	7.028891E+13	1.855227E-5	53901.741348	15.251195	1.08446	0	0
29.078032	8.558937	0.386837	35.657181	6.434341	33.638623	6.434341	6.576327E+13	1.8449E-5	54203.470831	15.222915	1.084658	0	0
29.651146	8.450784	0.376821	35.553097	6.581884	33.472967	6.581884	6.149063E+13	1.833149E-5	54550.939396	15.279538	1.082363	0	0
30.238734	8.307225	0.366653	35.449944	6.718592	33.311146	6.718592	5.752889E+13	1.820774E-5	54921.688875	15.20977	1.083154	0	0
30.804574	8.12927	0.357942	35.346644	6.846749	33.151268	6.846749	5.38162E+13	1.807744E-5	55317.554092	15.270206	1.081373	0	0
31.38754	7.902487	0.347687	35.245532	6.966633	32.996	6.966633	5.04134E+13	1.796523E-5	55663.060113	15.218519	1.081136	0	0
31.961579	7.623154	0.338583	35.145858	7.078687	32.844402	7.078687	4.726884E+13	1.786086E-5	55988.351146	15.261065	1.079395	0	0
32.528295	7.282231	0.330566	35.047736	7.183502	32.696475	7.183502	4.43642E+13	1.776586E-5	56287.717347	15.247269	1.077574	0	0
33.071909	6.875249	0.325488	34.94901	7.282615	32.549266	7.282615	4.16212E+13	1.76665E-5	56604.302053	15.233588	1.077179	0	0
33.616184	6.390207	0.32164	34.847964	7.375159	32.401098	7.375159	3.898874E+13	1.75303E-5	57044.089242	15.266562	1.074409	0	0
34.151226	5.834994	0.31782	34.750446	7.461523	32.258693	7.461523	3.660573E+13	1.742282E-5	57395.995333	15.206302	1.074804	0	0
34.667656	5.219921	0.314577	34.654251	7.542215	32.119363	7.542215	3.43974E+13	1.731953E-5	57738.299717	15.280702	1.071401	0	0
35.180102	4.532241	0.311324	34.559331	7.618662	31.982615	7.618662	3.234861E+13	1.723308E-5	58027.932857	15.2088	1.071797	0	0
35.676504	3.799886	0.31013	34.465733	7.688741	31.84926	7.688741	3.044761E+13	1.713166E-5	58371.469002	15.277771	1.068908	0	0
36.153374	3.033086	0.314551	34.372348	7.756445	31.716674	7.756445	2.866201E+13	1.705257E-5	58642.192891	15.236888	1.068275	0	0
36.603984	2.255547	0.322973	34.280172	7.819878	31.586697	7.819878	2.700202E+13	1.697791E-5	58900.064079	15.250719	1.067484	0	0
37.016157	1.494303	0.338892	34.188289	7.878803	31.458367	7.878803	2.544281E+13	1.688911E-5	59209.747135	15.264707	1.065782	0	0
37.375475	0.807772	0.362591	34.097485	7.933575	31.332511	7.933575	2.399021E+13	1.679493E-5	59541.787222	15.229615	1.06598	0	0
30.112856	8.337882	0.370006	34.006975	7.98531	31.207845	7.98531	2.262469E+13	1.670082E-5	59877.297122	15.289501	1.063408	0	0
37.800559	0	0	33.916122	8.03309	31.08396	8.03309	2.133203E+13	1.657981E-5	60314.312666	15.228007	1.063526	0	0
0	0	0	33.828274	8.078561	30.964247	8.078561	2.01523E+13	1.649343E-5	60630.218716	15.291284	1.061231	0	0
0	0	0	33.74157	8.12032	30.847029	8.12032	1.905181E+13	1.639095E-5	61009.289411	15.234186	1.060638	0	0
0	0	0	33.654637	8.160859	30.729817	8.160859	1.800867E+13	1.630369E-5	61335.802677	15.263878	1.059292	0	0
0	0	0	33.568129	8.198805	30.613884	8.198805	1.702724E+13	1.620858E-5	61695.730526	15.251927	1.057551	0	0
0	0	0	33.482078	8.234349	30.499217	8.234349	1.610401E+13	1.61062E-5	62087.888941	15.226917	1.057155	0	0
0	0	0	33.39717	8.268432	30.3863	8.268432	1.524205E+13	1.602232E-5	62412.951802	15.270869	1.05391	0	0
0	0	0	33.31272	8.300366	30.274581	8.300366	1.443046E+13	1.593118E-5	62769.998912	15.212023	1.053831	0	0
0	0	0	33.228548	8.330842	30.163608	8.330842	1.366449E+13	1.584517E-5	63110.698794	15.277	1.050666	0	0
0	0	0	33.143297	8.359111	30.052058	8.359111	1.29301E+13	1.572819E-5	63580.120253	15.214131	1.050072	0	0
0	0	0	33.059795	8.386574	29.942775	8.386574	1.224901E+13	1.564435E-5	63920.852378	15.276717	1.047223	0	0
0	0	0	32.975786	8.412021	29.833541	8.412021	1.159995E+13	1.553479E-5	64371.66508	15.241661	1.045719	0	0
0	0	0	32.892054	8.436296	29.724981	8.436296	1.098724E+13	1.542891E-5	64813.401915	15.253292	1.044295	0	0
0	0	0	32.809744	8.459387	29.618467	8.459387	1.041645E+13	1.533591E-5	65206.441577	15.275942	1.041287	0	0
0	0	0	32.72714	8.481051	29.51206	8.481051	9.873405E+12	1.522846E-5	65666.525922	15.235265	1.040773	0	0
0	0	0	32.645107	8.501548	29.406697	8.501548	9.362121E+12	1.512103E-5	66133.074874	15.298641	1.037488	0	0
0	0	0	32.56412	8.521018	29.302896	8.521018	8.883312E+12	1.502069E-5	66574.823572	15.231398	1.037251	0	0
0	0	0	32.483754	8.539696	29.200069	8.539696	8.432366E+12	1.493005E-5	66979.018402	15.295667	1.034085	0	0
0	0	0	32.403371	8.557282	29.097577	8.557282	8.004213E+12	1.48299E-5	67431.341528	15.236111	1.033491	0	0
0	0	0	32.323021	8.574414	28.995237	8.574414	7.597946E+12	1.474401E-5	67824.158603	15.280561	1.030761	0	0
0	0	0	32.242606	8.590248	28.893264	8.590248	7.211983E+12	1.463582E-5	68325.530331	15.271112	1.028782	0	0
0	0	0	32.161602	8.60544	28.790784	8.60544	6.843006E+12	1.452509E-5	68846.390048	15.246731	1.028466	0	0
0	0	0	32.080942	8.619716	28.68902	8.619716	6.494341E+12	1.440704E-5	69410.530353	15.302222	1.024825	0	0
0	0	0	32.000281	8.633522	28.587389	8.633522	6.163432E+12	1.429687E-5	69945.389682	15.232221	1.0253	0	0
0	0	0	31.91985	8.646659	28.486248	8.646659	5.850244E+12	1.418632E-5	70490.442034	15.306034	1.021699	0	0
0	0	0	31.837588	8.659166	28.383127	8.659166	5.546379E+12	1.405694E-5	71139.249124	15.242926	1.021185	0	0
0	0	0	31.755981	8.67125	28.28091	8.67125	5.260519E+12	1.394077E-5	71732.064713	15.296878	1.018573	0	0
0	0	0	31.676562	8.682476	28.181607	8.682476	4.996473E+12	1.382715E-5	72321.46608	15.268462	1.017227	0	0
0	0	0	31.595297	8.693429	28.080171	8.693429	4.739999E+12	1.370948E-5	72942.209952	15.271806	1.016001	0	0
0	0	0	31.513869	8.703476	27.978868	8.703476	4.496208E+12	1.356607E-5	73713.291868	15.294461	1.01331	0	0
0	0	0	31.434793	8.713536	27.880333	8.713536	4.271463E+12	1.347057E-5	74235.919628	15.245695	1.012795	0	0
0	0	0	31.355472	8.722732	27.781824	8.722732	4.057303E+12	1.334666E-5	74925.113994	15.310509	1.009234	0	0
0	0	0	31.276592	8.731848	27.683841	8.731848	3.85498E+12	1.324715E-5	75487.911995	15.254791	1.008284	0	0
0	0	0	31.198153	8.740423	27.586578	8.740423	3.66379E+12	1.314194E-5	76092.292308	15.312715	1.005633	0	0
0	0	0	31.11777	8.748399	27.48721	8.748399	3.477693E+12	1.300451E-5	76896.427221	15.267398	1.004287	0	0
0	0	0	31.038841	8.756009	27.389703	8.756009	3.30416E+12	1.287775E-5	77653.305701	15.283781	1.002705	0	0
0	0	0	30.960598	8.763775	27.292925	8.763775	3.140681E+12	1.279229E-5	78172.108461	15.294144	0.999895	0	0
0	0	0	30.881522	8.77049	27.195564	8.77049	2.983676E+12	1.264564E-5	79078.64911	15.266734	0.998787	0	0
0	0	0	30.801923	8.777293	27.097519	8.777293	2.833558E+12	1.252389E-5	79847.379865	15.323069	0.995344	0	0
0	0	0	30.723501	8.784193	27.000814	8.784193	2.693044E+12	1.244353E-5	80363.037762	15.260861	0.995067	0	0
0	0	0	30.64436	8.790394	26.903523	8.790394	2.558303E+12	1.232413E-5	81141.652994	15.328039	0.992179	0	0
0	0	0	30.566068	8.79632	26.807344	8.79632	2.431642E+12	1.221063E-5	81895.886916	15.266298	0.991308	0	0
0	0	0	30.48691	8.801489	26.710433	8.801489	2.309954E+12	1.204501E-5	83021.90765	15.305291	0.989131	0	0
0	0	0	30.408487	8.807236	26.614134	8.807236	2.1954E+12	1.19583E-5	83623.895092	15.289787	0.986995	0	0
0	0	0	30.329117	8.812168	26.517035	8.812168	2.085245E+12	1.181036E-5	84671.438532	15.27449	0.986045	0	0
0	0	0	30.250924	8.817148	26.421304	8.817148	1.982127E+12	1.169639E-5	85496.472488	15.318057	0.982958	0	0
0	0	0	30.171243	8.821991	26.323836	8.821991	1.882293E+12	1.157873E-5	86365.278438	15.264486	0.982523	0	0
0	0	0	30.091726	8.826185	26.226832	8.826185	1.787675E+12	1.141632E-5	87593.883618	15.327657	0.979318	0	0
0	0	0	30.01252	8.830427	26.130162	8.830427	1.698154E+12	1.128007E-5	88651.951392	15.260593	0.978843	0	0
0	0	0	29.93297	8.834914	26.032959	8.834914	1.612758E+12	1.118798E-5	89381.65152	15.310976	0.97635	0	0
0	0	0	29.853224	8.839028	25.93567	8.839028	1.53146E+12	1.107432E-5	90299.023672	15.286547	0.97449	0	0
0	0	0	29.773315	8.842768	25.838338	8.842768	1.454106E+12	1.093637E-5	91438.056462	15.304668	0.97263	0	0
0	0	0	29.6937	8.846468	25.741362	8.846468	1.380921E+12	1.081474E-5	92466.366878	15.320632	0.969939	0	0
0	0	0	29.613089	8.849991	25.64326	8.849991	1.310573E+12	1.068384E-5	93599.324552	15.271914	0.96986	0	0
0	0	0	29.533065	8.852698	25.546216	8.852698	1.244282E+12	1.047272E-5	95486.15542	15.329919	0.966299	0	0
0	0	0	29.451768	8.856564	25.447113	8.856564	1.180369E+12	1.041781E-5	95989.481956	15.257866	0.966061	0	0
0	0	0	29.370029	8.85988	25.347717	8.85988	1.119417E+12	1.030976E-5	96995.47499	15.331614	0.962262	0	0
0	0	0	29.288781	8.862312	25.2493	8.862312	1.061951E+12	1.010285E-5	98981.96742	15.286969	0.961075	0	0
0	0	0	29.205295	8.865117	25.148022	8.865117	1.005973E+12	9.948566E-6	100516.994371	15.314383	0.959097	0	0
0	0	0	29.122478	8.868108	25.04745	8.868108	9.533592E+11	9.843121E-6	101593.789099	15.311987	0.956801	0	0
0	0	0	29.038861	8.870539	24.946167	8.870539	9.030283E+11	9.669328E-6	103419.799913	15.279815	0.956089	0	0
0	0	0	28.954819	8.873461	24.844139	8.873461	8.551187E+11	9.583568E-6	104345.272374	15.330835	0.952805	0	0
0	0	0	28.870304	8.87543	24.741975	8.87543	8.09502E+11	9.366821E-6	106759.806163	15.269222	0.95229	0	0
0	0	0	28.785935	8.877988	24.639705	8.877988	7.663917E+11	9.258405E-6	108009.965175	15.344184	0.949124	0	0
0	0	0	28.701779	8.879887	24.537989	8.879887	7.25677E+11	9.062852E-6	110340.542809	15.289602	0.948293	0	0
0	0	0	28.615533	8.882523	24.433414	8.882523	6.861939E+11	8.991523E-6	111215.867317	15.320016	0.946592	0	0
0	0	0	28.529188	8.884373	24.329082	8.884373	6.488177E+11	8.805931E-6	113559.822494	15.306999	0.944455	0	0
0	0	0	28.441585	8.886263	24.223218	8.886263	6.129769E+11	8.634995E-6	115807.82151	15.289082	0.943664	0	0
0	0	0	28.353639	8.8882	24.116912	8.8882	5.78987E+11	8.486232E-6	117837.935366	15.338418	0.94026	0	0
0	0	0	28.263635	8.890256	24.008076	8.890256	5.461522E+11	8.364014E-6	119559.822872	15.281457	0.939983	0	0
0	0	0	28.173762	8.89181	23.899628	8.89181	5.15223E+11	8.167384E-6	122438.228596	15.344773	0.936897	0	0
0	0	0	28.08335	8.893542	23.790444	8.893542	4.858755E+11	8.015706E-6	124755.080624	15.279894	0.936461	0	0
0	0	0	27.987074	8.895451	23.674138	8.895451	4.564598E+11	7.884276E-6	126834.733096	15.321716	0.934048	0	0
0	0	0	27.891369	8.897242	23.558566	8.897242	4.289841E+11	7.751376E-6	129009.355492	15.294165	0.932346	0	0
0	0	0	27.795174	8.89863	23.442597	8.89863	4.03034E+11	7.552344E-6	132409.214681	15.296453	0.930882	0	0
0	0	0	27.70063	8.899792	23.328711	8.899792	3.790591E+11	7.330389E-6	136418.409416	15.330018	0.927874	0	0
0	0	0	27.605039	8.901552	23.213271	8.901552	3.562686E+11	7.240916E-6	138104.069681	15.280687	0.927281	0	0
