Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
2.757688	5.960313	0	51.855943	-0.070922	51.885097	-0.070922	7.35594E+15	0.000543	1753.324841	19.392643	1.097227	0	0
2.764171	5.961586	-0.505713	52.448849	-0.411046	52.601113	-0.411046	9.087288E+15	0.000634	1439.04072	19.419134	1.092347	0	0
3.382975	5.960208	3.396856	52.596269	-0.302792	52.705373	-0.302792	9.567016E+15	0.00068	1319.715804	19.273175	1.090645	0	0
6.70115	5.956266	4.380725	52.566377	0.012948	52.561685	0.012948	9.46806E+15	0.000708	1263.258416	19.103872	1.089379	0	0
10.531444	5.941776	4.725209	52.471963	0.385755	52.329678	0.385755	9.161139E+15	0.000731	1228.57754	19.089908	1.086715	0	0
13.960366	5.931014	4.408528	52.358396	0.743467	52.078383	0.743467	8.803063E+15	0.000751	1203.550122	18.992816	1.087269	0	0
17.63287	5.929325	3.820146	52.235356	1.086123	51.817126	1.086123	8.428425E+15	0.000769	1182.090317	18.952799	1.086622	0	0
21.283286	5.928192	3.223971	52.109701	1.395198	51.560438	1.395198	8.059685E+15	0.000785	1165.453643	19.041392	1.082019	0	0
24.914052	5.925928	2.647042	51.986416	1.662627	51.317818	1.662627	7.711084E+15	0.000798	1154.179992	18.973235	1.080212	0	0
28.457338	5.921963	2.106005	51.86166	1.919815	51.073219	1.919815	7.371211E+15	0.000812	1142.023607	18.923888	1.076558	0	0
32.057613	5.914187	1.592585	51.743438	2.163743	50.837283	2.163743	7.060737E+15	0.000827	1125.983338	18.966599	1.070582	0	0
35.642275	5.89243	1.175533	51.615865	2.406559	50.586973	2.406559	6.737978E+15	0.000843	1110.26691	18.842526	1.069052	0	0
36.689492	5.87799	1.088836	51.478245	2.630515	50.328787	2.630515	6.403636E+15	0.000855	1100.844828	18.812214	1.065834	0	0
37.757134	5.858465	1.00521	51.350917	2.837896	50.086067	2.837896	6.106669E+15	0.00087	1087.515317	18.878632	1.061019	0	0
38.823844	5.82707	0.943484	51.222935	3.031951	49.844993	3.031951	5.819775E+15	0.000884	1074.900653	18.826962	1.058698	0	0
39.866775	5.783164	0.890429	51.100139	3.211281	49.613663	3.211281	5.555097E+15	0.000899	1061.222791	18.832843	1.053501	0	0
40.918638	5.72303	0.838932	50.964317	3.389441	49.363812	3.389441	5.274035E+15	0.000913	1049.621566	18.872374	1.046866	0	0
41.985904	5.640505	0.78573	50.840786	3.545496	49.136565	3.545496	5.028739E+15	0.000926	1037.507452	18.749471	1.043898	0	0
43.051774	5.526675	0.735866	50.715377	3.687379	48.911255	3.687379	4.789461E+15	0.000937	1028.743762	18.758774	1.037764	0	0
44.088762	5.376302	0.688494	50.594868	3.814818	48.696879	3.814818	4.568502E+15	0.000947	1021.066221	18.785627	1.032303	0	0
45.111952	5.173786	0.644733	50.474564	3.935252	48.484198	3.935252	4.356421E+15	0.000957	1013.45705	18.696772	1.029375	0	0
46.121393	4.869527	0.622899	50.356954	4.046319	48.277789	4.046319	4.157059E+15	0.000966	1006.327593	18.746387	1.023268	0	0
47.089759	4.481355	0.605588	50.23714	4.151407	48.069877	4.151407	3.961817E+15	0.000974	1000.337344	18.778244	1.017147	0	0
48.036741	3.974542	0.597716	50.116304	4.252464	47.861057	4.252464	3.772704E+15	0.000983	993.999891	18.684177	1.013243	0	0
48.958938	3.374112	0.591441	50.0009	4.345828	47.661756	4.345828	3.599178E+15	0.000992	986.872693	18.738347	1.00554	0	0
49.825939	2.683565	0.601056	49.876593	4.438707	47.449632	4.438707	3.419774E+15	0.001	980.809164	18.715405	1.000224	0	0
50.617892	1.948678	0.642724	49.75486	4.522785	47.244181	4.522785	3.251398E+15	0.001006	976.340391	18.633481	0.996148	0	0
51.322447	1.245909	0.668414	49.637332	4.600989	47.04617	4.600989	3.095493E+15	0.001013	971.24762	18.7189	0.98892	0	0
42.80792	5.5569	0.746551	49.515353	4.676289	46.84268	4.676289	2.94038E+15	0.001019	967.308762	18.699397	0.983881	0	0
52.392724	0	0	49.402807	4.743387	46.655187	4.743387	2.803126E+15	0.001025	962.874422	18.629038	0.979726	0	0
0	0	0	49.280543	4.810171	46.45392	4.810171	2.660196E+15	0.001029	960.170888	18.717621	0.971495	0	0
0	0	0	49.163791	4.870942	46.26247	4.870942	2.529527E+15	0.001033	957.496309	18.660419	0.966944	0	0
0	0	0	49.049122	4.929001	46.074471	4.929001	2.406543E+15	0.001038	953.745369	18.611517	0.961958	0	0
0	0	0	48.92943	4.984154	45.880597	4.984154	2.28365E+15	0.001041	952.253359	18.701944	0.954571	0	0
0	0	0	48.816925	5.034455	45.698493	5.034455	2.173075E+15	0.001044	949.931481	18.636013	0.95064	0	0
0	0	0	48.699479	5.083241	45.509901	5.083241	2.062581E+15	0.001046	948.846129	18.623198	0.945496	0	0
0	0	0	48.587546	5.127513	45.330842	5.127513	1.961816E+15	0.001048	947.887732	18.706008	0.93807	0	0
0	0	0	48.47451	5.168692	45.151598	5.168692	1.864409E+15	0.001048	948.711755	18.616431	0.934416	0	0
0	0	0	48.361229	5.208816	44.972071	5.208816	1.771032E+15	0.001048	948.671178	18.623536	0.928203	0	0
0	0	0	48.249582	5.245794	44.796212	5.245794	1.683017E+15	0.001048	949.668449	18.689817	0.921357	0	0
0	0	0	48.136996	5.281374	44.619439	5.281374	1.59816E+15	0.001047	950.757373	18.593926	0.917994	0	0
0	0	0	48.023347	5.315029	44.441966	5.315029	1.516336E+15	0.001045	952.820538	18.649457	0.911478	0	0
0	0	0	47.913742	5.34579	44.271465	5.34579	1.440945E+15	0.001043	955.253247	18.674625	0.905436	0	0
0	0	0	47.800747	5.376218	44.096091	5.376218	1.366714E+15	0.001041	957.620591	18.574059	0.902046	0	0
0	0	0	47.6891	5.404482	43.923603	5.404482	1.296724E+15	0.001038	960.787056	18.618421	0.895187	0	0
0	0	0	47.577698	5.431217	43.752094	5.431217	1.230092E+15	0.001034	964.403778	18.640173	0.889304	0	0
0	0	0	47.463355	5.457529	43.576438	5.457529	1.164905E+15	0.001031	967.995275	18.539194	0.88565	0	0
0	0	0	47.353668	5.481501	43.408459	5.481501	1.105308E+15	0.001027	971.779798	18.630258	0.878237	0	0
0	0	0	47.240877	5.505007	43.236183	5.505007	1.046906E+15	0.001023	975.840295	18.595804	0.873396	0	0
0	0	0	47.129965	5.526561	43.067569	5.526561	9.922159E+14	0.001018	981.078689	18.530007	0.869149	0	0
0	0	0	47.022524	5.546182	42.904855	5.546182	9.417264E+14	0.001012	987.092232	18.613521	0.861736	0	0
0	0	0	46.912429	5.565961	42.738065	5.565961	8.924307E+14	0.001007	992.024864	18.551548	0.857423	0	0
0	0	0	46.802864	5.584251	42.572839	5.584251	8.457283E+14	0.001	998.398736	18.492808	0.852845	0	0
0	0	0	46.695709	5.601349	42.411585	5.601349	8.022343E+14	0.000994	1004.801219	18.593089	0.845353	0	0
0	0	0	46.583858	5.618216	42.243752	5.618216	7.590406E+14	0.000987	1012.199299	18.502087	0.842227	0	0
0	0	0	46.477887	5.633543	42.085014	5.633543	7.201114E+14	0.00098	1019.219919	18.506109	0.836687	0	0
0	0	0	46.369547	5.648535	41.923031	5.648535	6.822333E+14	0.000973	1026.542736	18.561507	0.830329	0	0
0	0	0	46.258186	5.662896	41.757132	5.662896	6.452374E+14	0.000965	1035.49466	18.453821	0.827612	0	0
0	0	0	46.153685	5.676106	41.601468	5.676106	6.122317E+14	0.000958	1042.92214	18.478429	0.821689	0	0
0	0	0	46.043835	5.688844	41.43856	5.688844	5.792447E+14	0.000949	1052.978349	18.534163	0.815912	0	0
0	0	0	45.938435	5.701205	41.281959	5.701205	5.491692E+14	0.000943	1060.134816	18.431078	0.813181	0	0
0	0	0	45.829524	5.712586	41.1211	5.712586	5.196401E+14	0.000933	1071.22453	18.503998	0.806507	0	0
0	0	0	45.722369	5.723644	40.962785	5.723644	4.920547E+14	0.000925	1080.833088	18.498329	0.801877	0	0
0	0	0	45.61309	5.734233	40.801741	5.734233	4.653538E+14	0.000916	1091.75789	18.40459	0.798698	0	0
0	0	0	45.509202	5.74406	40.648698	5.74406	4.412494E+14	0.000908	1101.389477	18.48226	0.791905	0	0
0	0	0	45.395717	5.753407	40.482543	5.753407	4.162771E+14	0.000895	1117.042119	18.42611	0.788159	0	0
0	0	0	45.292482	5.762549	40.330718	5.762549	3.947356E+14	0.000888	1125.983887	18.37287	0.784307	0	0
0	0	0	45.181529	5.771296	40.168335	5.771296	3.727727E+14	0.000877	1139.621126	18.461113	0.777738	0	0
