Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
3.542654	6.414748	0	65.863802	-0.880641	66.087392	-0.880641	4.090775E+15	0.000235	4220.5483	19.940759	1.113202	0	0
3.554692	6.416838	-0.520634	65.842567	-0.655381	66.009737	-0.655381	4.068426E+15	0.000242	4112.291943	19.91326	1.111298	0	0
7.449916	6.411453	4.509411	65.702293	-0.237964	65.764842	-0.237964	3.923368E+15	0.000248	4013.829124	19.9228	1.10872	0	0
12.366187	6.394802	5.795631	65.524899	0.215341	65.466179	0.215341	3.746182E+15	0.000254	3918.882657	19.86672	1.106922	0	0
16.937574	6.388639	5.236731	65.34824	0.639743	65.167528	0.639743	3.576464E+15	0.00026	3825.337161	19.831754	1.105864	0	0
21.721098	6.385816	4.543038	65.166844	1.026376	64.866596	1.026376	3.408951E+15	0.000266	3746.116094	19.896695	1.104727	0	0
26.663802	6.38262	3.823835	64.994064	1.379291	64.577367	1.379291	3.255551E+15	0.000271	3666.999022	19.895066	1.103524	0	0
31.903518	6.312964	3.573627	64.822101	1.698441	64.292794	1.698441	3.108644E+15	0.000277	3598.108563	19.85629	1.101091	0	0
36.78584	6.308645	2.82055	64.646994	1.998658	64.004725	1.998658	2.964773E+15	0.000282	3533.719401	19.893248	1.097548	0	0
41.586607	6.304259	2.078841	64.478339	2.285246	63.722609	2.285246	2.831487E+15	0.000288	3460.919254	19.870205	1.093727	0	0
46.08933	6.337911	1.19539	64.302211	2.553539	63.432824	2.553539	2.697651E+15	0.000293	3397.592358	19.826431	1.08951	0	0
50.833626	6.233559	0.838458	64.127593	2.801103	63.146805	2.801103	2.570192E+15	0.000299	3338.34122	19.861934	1.085557	0	0
51.961923	6.178962	0.780319	63.956856	3.032012	62.866518	3.032012	2.450437E+15	0.000304	3278.546087	19.842198	1.082582	0	0
53.080063	6.105968	0.727833	63.784158	3.246744	62.585517	3.246744	2.334051E+15	0.000309	3224.290573	19.812562	1.079568	0	0
54.177477	6.012659	0.676285	63.614441	3.449197	62.308606	3.449197	2.224174E+15	0.000315	3168.01683	19.873302	1.075575	0	0
55.310919	5.883412	0.6275	63.443336	3.637208	62.031821	3.637208	2.117771E+15	0.00032	3116.881943	19.867346	1.071213	0	0
56.393313	5.70762	0.591687	63.276314	3.809023	61.762855	3.809023	2.01801E+15	0.000325	3069.198105	19.82311	1.066242	0	0
57.501674	5.471239	0.556898	63.112028	3.965218	61.500395	3.965218	1.923714E+15	0.00033	3027.171623	19.853384	1.061086	0	0
58.548687	5.176262	0.527778	62.953827	4.109246	61.247616	4.109246	1.836392E+15	0.000334	2985.119268	19.838608	1.056379	0	0
59.617269	4.781769	0.502268	62.794891	4.244104	60.995292	4.244104	1.752001E+15	0.000339	2946.313798	19.800344	1.051871	0	0
60.656443	4.289562	0.478748	62.637997	4.369998	60.747007	4.369998	1.671877E+15	0.000343	2908.83297	19.85563	1.046834	0	0
61.631233	3.714078	0.45917	62.47804	4.489253	60.495638	4.489253	1.593349E+15	0.000347	2874.552424	19.848003	1.042299	0	0
62.602618	3.018467	0.442637	62.319839	4.600435	60.247995	4.600435	1.518727E+15	0.000351	2841.993096	19.816055	1.036984	0	0
63.480965	2.276635	0.436984	62.161965	4.70537	60.001681	4.70537	1.447186E+15	0.000355	2810.296249	19.86076	1.030876	0	0
64.299402	1.480296	0.449928	62.003519	4.803089	59.756183	4.803089	1.378237E+15	0.000359	2782.482894	19.841145	1.02535	0	0
64.954792	0.778801	0.465688	61.848258	4.894278	59.51613	4.894278	1.313362E+15	0.000363	2754.974139	19.795966	1.019427	0	0
54.018916	6.027101	0.684656	61.691364	4.98043	59.274866	4.98043	1.250425E+15	0.000366	2729.92336	19.841717	1.013465	0	0
65.633573	0	0	61.540922	5.061144	59.043052	5.061144	1.192476E+15	0.00037	2701.704715	19.84065	1.007872	0	0
0	0	0	61.382109	5.136262	58.801946	5.136262	1.133773E+15	0.000372	2684.108215	19.80866	1.00228	0	0
0	0	0	61.229911	5.205787	58.5709	5.205787	1.079825E+15	0.000375	2665.130891	19.866327	0.996278	0	0
0	0	0	61.078407	5.271088	58.341771	5.271088	1.028299E+15	0.000377	2647.676675	19.84888	0.990606	0	0
0	0	0	60.932253	5.332891	58.120322	5.332891	9.80587E+14	0.00038	2626.608138	19.804452	0.984591	0	0
0	0	0	60.777441	5.390967	57.888622	5.390967	9.321188E+14	0.000382	2614.998755	19.848765	0.978456	0	0
0	0	0	60.630062	5.44509	57.667753	5.44509	8.878952E+14	0.000384	2600.241146	19.843077	0.972811	0	0
0	0	0	60.484316	5.49633	57.449723	5.49633	8.459437E+14	0.000387	2585.083365	19.808149	0.967073	0	0
0	0	0	60.34343	5.54502	57.238647	5.54502	8.070237E+14	0.00039	2566.192759	19.86163	0.961137	0	0
0	0	0	60.197439	5.590872	57.021735	5.590872	7.683342E+14	0.000391	2553.408567	19.853244	0.955558	0	0
0	0	0	60.057002	5.632866	56.813591	5.632866	7.326434E+14	0.000393	2541.392995	19.813369	0.949741	0	0
0	0	0	59.914728	5.672945	56.603495	5.672945	6.97964E+14	0.000395	2530.997977	19.8621	0.943514	0	0
0	0	0	59.77621	5.710277	56.399339	5.710277	6.655851E+14	0.000397	2520.624472	19.847377	0.93804	0	0
0	0	0	59.632833	5.746284	56.188995	5.746284	6.334628E+14	0.000398	2513.141624	19.813628	0.932435	0	0
0	0	0	59.494642	5.779691	55.986506	5.779691	6.037998E+14	0.000399	2504.899968	19.867707	0.926697	0	0
0	0	0	59.354654	5.811425	55.782157	5.811425	5.750067E+14	0.0004	2498.944156	19.852416	0.921369	0	0
0	0	0	59.219852	5.841113	55.585456	5.841113	5.484356E+14	0.000401	2491.139823	19.815674	0.915962	0	0
0	0	0	59.082641	5.869478	55.38595	5.869478	5.22515E+14	0.000402	2485.470152	19.868869	0.910224	0	0
0	0	0	58.947146	5.895835	55.189569	5.895835	4.979956E+14	0.000403	2481.833195	19.850613	0.905042	0	0
0	0	0	58.814304	5.921112	54.997013	5.921112	4.749608E+14	0.000404	2475.477843	19.821159	0.8997	0	0
0	0	0	58.680319	5.944492	54.803802	5.944492	4.527008E+14	0.000404	2474.220252	19.873399	0.894187	0	0
0	0	0	58.55001	5.967175	54.615594	5.967175	4.31957E+14	0.000405	2467.993026	19.844593	0.889097	0	0
0	0	0	58.41627	5.988005	54.423726	5.988005	4.11564E+14	0.000405	2469.762469	19.822984	0.883849	0	0
0	0	0	58.288778	6.008004	54.240437	6.008004	3.929403E+14	0.000406	2465.615108	19.875353	0.878759	0	0
0	0	0	58.156508	6.026692	54.051384	6.026692	3.744316E+14	0.000405	2468.635004	19.836569	0.873854	0	0
0	0	0	58.033264	6.044497	53.874714	6.044497	3.579053E+14	0.000406	2464.144907	19.823711	0.868751	0	0
0	0	0	57.902056	6.061708	53.687574	6.061708	3.410469E+14	0.000406	2465.762852	19.896485	0.86337	0	0
0	0	0	57.774809	6.077458	53.506506	6.077458	3.253968E+14	0.000405	2469.07519	19.844322	0.858822	0	0
0	0	0	57.64989	6.092568	53.328784	6.092568	3.106785E+14	0.000405	2470.211426	19.825239	0.853759	0	0
0	0	0	57.523582	6.106986	53.149489	6.106986	2.964238E+14	0.000404	2473.156914	19.873526	0.848669	0	0
0	0	0	57.397479	6.120641	52.970818	6.120641	2.827984E+14	0.000404	2477.311869	19.828743	0.844094	0	0
0	0	0	57.272886	6.133936	52.794244	6.133936	2.699093E+14	0.000403	2478.290228	19.828325	0.839123	0	0
0	0	0	57.147845	6.146127	52.617697	6.146127	2.575254E+14	0.000402	2484.711539	19.874239	0.834152	0	0
0	0	0	57.023089	6.157967	52.441626	6.157967	2.457001E+14	0.000402	2489.525242	19.820528	0.82971	0	0
0	0	0	56.897884	6.169639	52.264915	6.169639	2.343446E+14	0.000401	2491.522553	19.831471	0.824501	0	0
0	0	0	56.77958	6.180081	52.098239	6.180081	2.240691E+14	0.000401	2494.776386	19.867513	0.819781	0	0
0	0	0	56.655233	6.190432	51.923378	6.190432	2.137263E+14	0.0004	2500.143466	19.806402	0.815326	0	0
0	0	0	56.535868	6.199693	51.75591	6.199693	2.042226E+14	0.000399	2508.470376	19.819774	0.810448	0	0
0	0	0	56.414542	6.209164	51.58552	6.209164	1.94973E+14	0.000398	2511.763719	19.854281	0.805807	0	0
0	0	0	56.293829	6.218295	51.416094	6.218295	1.861647E+14	0.000398	2513.785119	19.805308	0.801365	0	0
0	0	0	56.172626	6.226455	51.246654	6.226455	1.777013E+14	0.000396	2524.116233	19.825256	0.796473	0	0
0	0	0	56.053342	6.234367	51.079886	6.234367	1.697301E+14	0.000395	2531.628671	19.846163	0.791952	0	0
0	0	0	55.935202	6.242042	50.914742	6.242042	1.621717E+14	0.000394	2536.881378	19.778178	0.788012	0	0
0	0	0	55.81747	6.249312	50.750377	6.249312	1.549598E+14	0.000393	2543.200181	19.809971	0.783226	0	0
0	0	0	55.700433	6.256081	50.58726	6.256081	1.480949E+14	0.000392	2552.206932	19.830335	0.779022	0	0
0	0	0	55.580414	6.262732	50.420137	6.262732	1.413583E+14	0.00039	2561.754666	19.77893	0.774897	0	0
0	0	0	55.462886	6.269357	50.256305	6.269357	1.35047E+14	0.00039	2564.628121	19.819616	0.770151	0	0
0	0	0	55.345767	6.275088	50.093683	6.275088	1.290275E+14	0.000388	2578.456678	19.811772	0.766079	0	0
0	0	0	55.226891	6.28098	49.928485	6.28098	1.231823E+14	0.000387	2586.87843	19.763137	0.761875	0	0
0	0	0	55.112672	6.286314	49.769962	6.286314	1.17807E+14	0.000385	2597.058828	19.805266	0.757446	0	0
0	0	0	54.994735	6.291649	49.606357	6.291649	1.124948E+14	0.000384	2606.726236	19.805732	0.753413	0	0
0	0	0	54.878065	6.296995	49.444381	6.296995	1.074679E+14	0.000383	2610.149394	19.757405	0.749275	0	0
0	0	0	54.760619	6.301828	49.281735	6.301828	1.026275E+14	0.000382	2621.071753	19.804616	0.744926	0	0
0	0	0	54.64399	6.306468	49.120297	6.306468	9.803022E+13	0.00038	2631.237181	19.777688	0.741065	0	0
0	0	0	54.529525	6.310729	48.962056	6.310729	9.371298E+13	0.000378	2644.156181	19.74537	0.73665	0	0
0	0	0	54.414162	6.314729	48.802779	6.314729	8.954906E+13	0.000376	2660.705452	19.787873	0.732419	0	0
0	0	0	54.298104	6.318834	48.642419	6.318834	8.554195E+13	0.000374	2671.013026	19.756554	0.728638	0	0
0	0	0	54.183966	6.322838	48.484691	6.322838	8.177173E+13	0.000373	2677.534179	19.738154	0.724539	0	0
0	0	0	54.070113	6.326643	48.327477	6.326643	7.817258E+13	0.000372	2684.840089	19.789238	0.720375	0	0
0	0	0	53.95426	6.329909	48.168006	6.329909	7.466907E+13	0.000369	2706.643133	19.738179	0.716673	0	0
0	0	0	53.842449	6.333286	48.013853	6.333286	7.143354E+13	0.000368	2716.626744	19.735148	0.712376	0	0
0	0	0	53.723697	6.336377	47.850542	6.336377	6.814732E+13	0.000365	2739.570352	19.777746	0.708318	0	0
0	0	0	53.617358	6.339595	47.703848	6.339595	6.533057E+13	0.000365	2740.331343	19.712945	0.704841	0	0
0	0	0	53.499422	6.342199	47.542019	6.342199	6.233997E+13	0.000361	2772.307662	19.725735	0.700517	0	0
0	0	0	53.386509	6.345108	47.386656	6.345108	5.960274E+13	0.000359	2783.340724	19.764411	0.696617	0	0
0	0	0	53.273841	6.348006	47.231599	6.348006	5.698915E+13	0.000358	2789.873854	19.702697	0.693074	0	0
0	0	0	53.155496	6.350759	47.068969	6.350759	5.436512E+13	0.000357	2803.869447	19.720141	0.688923	0	0
0	0	0	53.045523	6.353044	46.918076	6.353044	5.203338E+13	0.000354	2824.928993	19.73343	0.685261	0	0
0	0	0	52.926934	6.355296	46.755533	6.355296	4.962917E+13	0.00035	2853.668077	19.673213	0.681638	0	0
0	0	0	52.815246	6.357679	46.602168	6.357679	4.746503E+13	0.000349	2864.221685	19.708557	0.677553	0	0
0	0	0	52.699474	6.359708	46.443597	6.359708	4.531991E+13	0.000346	2893.139516	19.716384	0.673838	0	0
0	0	0	52.583743	6.362004	46.284791	6.362004	4.327113E+13	0.000344	2903.694297	19.672823	0.670308	0	0
0	0	0	52.466828	6.363947	46.124705	6.363947	4.12942E+13	0.000341	2930.617161	19.715723	0.666408	0	0
0	0	0	52.352363	6.365933	45.967867	6.365933	3.944514E+13	0.000339	2948.081367	19.701799	0.662931	0	0
0	0	0	52.237572	6.367764	45.810716	6.367764	3.767296E+13	0.000337	2970.937693	19.649716	0.659216	0	0
0	0	0	52.120003	6.369518	45.649864	6.369518	3.593948E+13	0.000334	2998.025601	19.68454	0.655369	0	0
0	0	0	52.002884	6.371072	45.489801	6.371072	3.429108E+13	0.00033	3034.187773	19.654134	0.651971	0	0
0	0	0	51.876086	6.373051	45.316184	6.373051	3.259071E+13	0.000328	3047.844269	19.635252	0.648203	0	0
0	0	0	51.754761	6.374613	45.150375	6.374613	3.104193E+13	0.000325	3080.006051	19.686904	0.644382	0	0
0	0	0	51.640091	6.376314	44.993411	6.376314	2.964521E+13	0.000324	3088.465229	19.626634	0.641077	0	0
0	0	0	51.523217	6.377776	44.833691	6.377776	2.828569E+13	0.000321	3113.771688	19.624019	0.637151	0	0
0	0	0	51.400462	6.37912	44.666116	6.37912	2.692428E+13	0.000317	3152.24642	19.65383	0.633726	0	0
0	0	0	51.280934	6.380501	44.502851	6.380501	2.566112E+13	0.000315	3179.216053	19.598414	0.630434	0	0
0	0	0	51.159322	6.381926	44.336701	6.381926	2.443628E+13	0.000313	3199.705386	19.621097	0.626574	0	0
0	0	0	51.042244	6.382802	44.177259	6.382802	2.331195E+13	0.000306	3264.465479	19.639539	0.623308	0	0
0	0	0	50.92247	6.383874	44.013946	6.383874	2.221487E+13	0.000302	3310.795702	19.573835	0.620096	0	0
0	0	0	50.797551	6.385376	43.843181	6.385376	2.112525E+13	0.000302	3312.127342	19.620827	0.616341	0	0
0	0	0	50.679411	6.386343	43.682162	6.386343	2.014366E+13	0.000298	3359.164553	19.606284	0.613248	0	0
0	0	0	50.552123	6.387552	43.508478	6.387552	1.913674E+13	0.000295	3385.432537	19.543443	0.610075	0	0
0	0	0	50.425897	6.388479	43.336527	6.388479	1.818764E+13	0.000291	3440.747438	19.596298	0.606426	0	0
0	0	0	50.300406	6.389336	43.165636	6.389336	1.729048E+13	0.000286	3501.145555	19.570262	0.603411	0	0
0	0	0	50.165482	6.390492	42.981623	6.390492	1.637492E+13	0.000283	3528.798843	19.531044	0.600119	0	0
0	0	0	50.036806	6.391319	42.806425	6.391319	1.554673E+13	0.000279	3589.98126	19.593996	0.596616	0	0
