Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
2.70915	6.04311	0.00000	50.1270	1.00312	49.5150	1.00312	5850350000000000	0.000516370	1879.78
2.71931	6.04561	-0.477990	51.9595	0.243005	51.7977	0.243005	10053800000000000	0.000771082	1129.09
3.06807	6.04353	-0.536577	52.5454	-0.0575771	52.5848	-0.0575771	11904200000000000	0.000868017	916.814
4.70869	6.04115	3.71156	52.6981	0.0241282	52.6815	0.0241282	12436600000000000	0.000919149	831.213
6.61187	6.03926	3.90514	52.6843	0.291808	52.4836	0.291808	12387400000000000	0.000958126	788.981
8.76138	6.03325	4.28901	52.6033	0.620424	52.1781	0.620424	12103400000000000	0.000992890	763.983
10.9133	6.03099	4.12905	52.4962	0.957603	51.8431	0.957603	11737200000000000	0.00102668	745.325
12.9114	6.02989	3.87179	52.3779	1.27946	51.5098	1.27946	11344700000000000	0.00105940	730.284
14.9974	6.02803	3.61719	52.2544	1.58366	51.1858	1.58366	10948200000000000	0.00109212	716.681
17.1689	6.02769	3.26988	52.1294	1.87031	50.8746	1.87031	10560400000000000	0.00112580	703.126
19.5189	6.02299	3.02524	52.0026	2.13856	50.5760	2.13856	10180100000000000	0.00115981	690.174
21.7061	6.02526	2.60051	51.8755	2.38497	50.2938	2.38497	9811970000000000	0.00119317	678.284
23.8932	6.02087	2.35476	51.7475	2.61435	50.0239	2.61435	9453730000000000	0.00122652	666.957
26.2020	5.98812	2.48206	51.6205	2.82471	49.7691	2.82471	9110350000000000	0.00125923	656.361
28.2729	6.01855	1.68797	51.4947	3.01985	49.5269	3.01985	8781610000000000	0.00129213	645.902
30.3922	6.01614	1.39361	51.3688	3.19879	49.2966	3.19879	8463970000000000	0.00132374	636.514
32.5312	6.01003	1.15367	51.2446	3.36679	49.0763	3.36679	8160830000000000	0.00135645	626.662
33.2267	6.01075	1.02517	51.1202	3.52313	48.8645	3.52313	7867520000000000	0.00138883	617.280
33.9400	6.00366	1.01403	50.9952	3.66636	48.6618	3.66636	7582660000000000	0.00141921	609.174
34.6386	6.00236	0.915125	50.8693	3.79912	48.4659	3.79912	7305220000000000	0.00144817	601.939
35.3379	5.99561	0.879448	50.7449	3.92530	48.2765	3.92530	7040330000000000	0.00147882	593.936
36.0382	5.98535	0.864197	50.6198	4.04731	48.0901	4.04731	6782920000000000	0.00151185	585.068
36.7385	5.97661	0.817742	50.4904	4.16339	47.9045	4.16339	6525840000000000	0.00154437	576.821
37.4498	5.96408	0.786317	50.3620	4.26767	47.7279	4.26767	6279360000000000	0.00157332	570.145
38.1447	5.94366	0.786039	50.2386	4.36371	47.5617	4.36371	6050690000000000	0.00160273	563.163
38.8425	5.92680	0.748012	50.1150	4.45412	47.3994	4.45412	5829280000000000	0.00163193	556.365
39.5440	5.91491	0.679496	49.9923	4.53952	47.2415	4.53952	5616690000000000	0.00166172	549.417
40.2476	5.89970	0.616866	49.8675	4.62005	47.0855	4.62005	5407690000000000	0.00169043	543.023
40.9552	5.88332	0.550832	49.7455	4.69447	46.9360	4.69447	5210100000000000	0.00171854	536.830
41.6670	5.86584	0.481001	49.6234	4.76426	46.7898	4.76426	5018970000000000	0.00174583	530.977
42.3570	5.81962	0.477675	49.5013	4.82974	46.6467	4.82974	4834190000000000	0.00177231	525.441
43.0465	5.74163	0.507919	49.3806	4.89073	46.5079	4.89073	4657490000000000	0.00179790	520.195
43.7619	5.66358	0.498449	49.2592	4.94925	46.3703	4.94925	4485490000000000	0.00182413	514.809
44.4600	5.53847	0.519389	49.1389	5.00340	46.2368	5.00340	4320860000000000	0.00184870	509.929
45.1437	5.36723	0.548006	49.0189	5.05502	46.1052	5.05502	4161840000000000	0.00187369	504.954
