Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
3.53077	5.85840	0.00000	49.9232	0.837999	49.4701	0.837999	5500090000000000	0.000487348	2001.70
2.71500	5.86066	-0.487764	51.5080	0.195973	51.3992	0.195973	8815940000000000	0.000692587	1314.85
3.44268	5.85904	-0.612509	52.0186	0.00468608	52.0159	0.00468608	10227200000000000	0.000777204	1113.03
5.60244	5.85700	3.31840	52.1456	0.128405	52.0735	0.128405	10610000000000000	0.000823700	1027.16
7.81258	5.85356	3.97801	52.1219	0.415143	51.8889	0.415143	10537400000000000	0.000861162	976.899
10.2284	5.83927	4.61190	52.0343	0.739220	51.6200	0.739220	10273900000000000	0.000892774	944.888
12.3303	5.83493	4.37449	51.9234	1.06263	51.3290	1.06263	9949020000000000	0.000922847	919.292
14.6091	5.83554	3.96622	51.8005	1.37489	51.0330	1.37489	9600530000000000	0.000952544	896.818
16.9077	5.83271	3.64820	51.6729	1.67047	50.7424	1.67047	9250500000000000	0.000982593	875.667
19.2389	5.83183	3.26878	51.5451	1.94224	50.4655	1.94224	8911890000000000	0.00101232	855.991
21.6138	5.83269	2.84173	51.4154	2.19204	50.1996	2.19204	8580340000000000	0.00104106	838.342
24.0919	5.82916	2.49113	51.2887	2.42174	49.9483	2.42174	8267220000000000	0.00107012	821.021
26.5269	5.82731	2.10812	51.1606	2.63656	49.7046	2.63656	7961780000000000	0.00109930	804.446
28.9122	5.82198	1.78717	51.0335	2.83219	49.4727	2.83219	7668810000000000	0.00112729	789.455
31.2949	5.82255	1.36896	50.9056	3.01469	49.2478	3.01469	7384130000000000	0.00115511	775.210
33.6708	5.81634	1.04765	50.7781	3.18579	49.0300	3.18579	7110080000000000	0.00118344	761.075
36.0164	5.80514	0.773153	50.6522	3.34704	48.8196	3.34704	6848810000000000	0.00121315	746.436
36.7877	5.79553	0.728138	50.5227	3.49855	48.6114	3.49855	6589050000000000	0.00124207	733.036
37.5729	5.78396	0.683227	50.3936	3.63608	48.4116	3.63608	6339330000000000	0.00126895	721.342
38.3441	5.76526	0.668605	50.2685	3.76239	48.2220	3.76239	6105460000000000	0.00129578	709.855
39.1213	5.74490	0.637821	50.1441	3.88104	48.0375	3.88104	5880690000000000	0.00132297	698.466
39.8893	5.71801	0.616908	50.0203	3.99376	47.8571	3.99376	5664430000000000	0.00135136	686.735
40.6800	5.68109	0.601123	49.8933	4.10090	47.6770	4.10090	5450270000000000	0.00137953	675.573
41.4461	5.63906	0.577691	49.7689	4.20085	47.5034	4.20085	5247480000000000	0.00140829	664.372
42.2198	5.58817	0.549024	49.6447	4.29301	47.3345	4.29301	5051860000000000	0.00143561	654.202
42.9890	5.52436	0.520952	49.5211	4.37864	47.1699	4.37864	4863670000000000	0.00146212	644.673
43.7601	5.43068	0.509015	49.3986	4.45730	47.0102	4.45730	4683430000000000	0.00148697	636.096
44.5085	5.29460	0.515351	49.2781	4.53050	46.8556	4.53050	4511920000000000	0.00151149	627.808
45.2645	5.11042	0.522172	49.1571	4.59975	46.7027	4.59975	4345320000000000	0.00153576	619.800
46.0045	4.86250	0.536069	49.0373	4.66454	46.5535	4.66454	4185830000000000	0.00155968	612.072
46.7275	4.55160	0.548383	48.9162	4.72611	46.4050	4.72611	4029950000000000	0.00158325	604.651
47.4255	4.16704	0.568465	48.7968	4.78377	46.2603	4.78377	3881260000000000	0.00160666	597.405
48.0960	3.73112	0.586331	48.6787	4.83697	46.1193	4.83697	3738930000000000	0.00162834	590.917
