Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
3.17548	6.40050	0.00000	65.9744	-1.29286	66.3444	-1.29286	4803760000000000	0.000262114	3776.83
3.12515	6.40163	-0.514527	65.9347	-1.02036	66.2286	-1.02036	4759830000000000	0.000269254	3676.36
5.31541	6.39636	4.81001	65.8044	-0.640271	65.9928	-0.640271	4618230000000000	0.000275347	3596.38
8.50015	6.38525	6.22415	65.6479	-0.204017	65.7095	-0.204017	4453260000000000	0.000283049	3500.04
11.4839	6.36867	6.19104	65.4733	0.227760	65.4026	0.227760	4275290000000000	0.000290745	3409.10
14.1901	6.36519	5.82251	65.3057	0.621953	65.1078	0.621953	4110560000000000	0.000298612	3320.78
16.9970	6.36411	5.39747	65.1343	0.990683	64.8108	0.990683	3947810000000000	0.000306336	3238.52
19.8439	6.35860	5.02468	64.9683	1.33539	64.5216	1.33539	3795650000000000	0.000314574	3154.99
22.7151	6.35670	4.59689	64.7990	1.65884	64.2305	1.65884	3645760000000000	0.000322762	3076.19
25.6132	6.35351	4.17688	64.6328	1.95360	63.9477	1.95360	3503730000000000	0.000330748	3003.07
29.1196	6.25514	4.19870	64.4677	2.23109	63.6676	2.23109	3367450000000000	0.000339040	2930.68
32.0522	6.24952	3.75002	64.3030	2.48603	63.3918	2.48603	3236130000000000	0.000347038	2864.14
34.9653	6.24875	3.28662	64.1418	2.72010	63.1238	2.72010	3111970000000000	0.000354949	2801.23
37.8526	6.23960	2.85460	63.9805	2.93900	62.8577	2.93900	2991820000000000	0.000362823	2741.30
40.7258	6.23875	2.39687	63.8217	3.14486	62.5962	3.14486	2877480000000000	0.000371023	2681.51
43.2008	6.32853	1.61064	63.6621	3.33799	62.3359	3.33799	2766450000000000	0.000379202	2624.42
46.0296	6.31676	1.23482	63.5048	3.51658	62.0810	3.51658	2660560000000000	0.000387270	2570.43
46.9789	6.30489	1.14604	63.3471	3.68329	61.8278	3.68329	2557930000000000	0.000395174	2519.67
47.9193	6.29363	1.04887	63.1935	3.84021	61.5811	3.84021	2461220000000000	0.000403538	2468.02
48.8470	6.27883	0.961986	63.0396	3.98597	61.3366	3.98597	2367530000000000	0.000411610	2420.18
49.7795	6.25251	0.903910	62.8894	4.12227	61.0983	4.12227	2278950000000000	0.000419914	2372.82
50.7186	6.22488	0.833576	62.7393	4.24908	60.8626	4.24908	2193330000000000	0.000427959	2328.69
51.6674	6.18472	0.778214	62.5915	4.36722	60.6316	4.36722	2111670000000000	0.000435968	2286.35
52.6102	6.12916	0.735202	62.4441	4.47757	60.4028	4.47757	2032770000000000	0.000443760	2246.61
53.5422	6.06091	0.691697	62.2994	4.58095	60.1791	4.58095	1957770000000000	0.000451669	2207.65
54.4605	5.97445	0.652312	62.1539	4.67731	59.9563	4.67731	1884740000000000	0.000459137	2172.10
55.3925	5.85857	0.618061	62.0106	4.76707	59.7381	4.76707	1815070000000000	0.000466462	2138.33
56.3072	5.71387	0.586225	61.8684	4.85178	59.5223	4.85178	1748050000000000	0.000473808	2105.49
57.2121	5.52852	0.558869	61.7272	4.93221	59.3087	4.93221	1683580000000000	0.000481334	2072.85
58.1074	5.29928	0.533873	61.5843	5.00704	59.0948	5.00704	1620370000000000	0.000488140	2044.24
59.0165	5.00486	0.510946	61.4464	5.07646	58.8886	5.07646	1561220000000000	0.000494978	2016.25
59.8830	4.65153	0.492949	61.3074	5.14217	58.6822	5.14217	1503490000000000	0.000501568	1990.00
60.7400	4.23266	0.472241	61.1730	5.20495	58.4820	5.20495	1449320000000000	0.000508887	1961.59
61.5765	3.73164	0.456037	61.0290	5.26444	58.2710	5.26444	1393150000000000	0.000514780	1939.35
62.3845	3.16525	0.441116	60.8919	5.32039	58.0694	5.32039	1341330000000000	0.000521305	1915.28
63.1455	2.54868	0.426920	60.7546	5.37373	57.8684	5.37373	1291050000000000	0.000527831	1891.78
63.8601	1.89052	0.425506	60.6213	5.42361	57.6735	5.42361	1243740000000000	0.000534448	1868.52
54.1022	6.01019	0.668147	60.4843	5.47105	57.4747	5.47105	1196640000000000	0.000540456	1847.91
65.6286	0.00000	0.00000	60.3474	5.51718	57.2762	5.51718	1151050000000000	0.000547013	1825.91
0.00000	0.00000	0.00000	60.2164	5.56008	57.0862	5.56008	1108750000000000	0.000553809	1803.63
0.00000	0.00000	0.00000	60.0846	5.59972	56.8966	5.59972	1067550000000000	0.000559626	1785.02
0.00000	0.00000	0.00000	59.9568	5.63766	56.7126	5.63766	1028790000000000	0.000566134	1764.61
0.00000	0.00000	0.00000	59.8272	5.67311	56.5272	5.67311	990689000000000	0.000571733	1747.44
0.00000	0.00000	0.00000	59.6999	5.70612	56.3458	5.70612	954405000000000	0.000576975	1731.66
0.00000	0.00000	0.00000	59.5714	5.73799	56.1631	5.73799	918919000000000	0.000582244	1716.09
