Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
3.41446	6.02515	0.00000	51.8705	-0.675984	52.1845	-0.675984	9797600000000000	0.000650399	1378.17
2.93919	6.02550	-0.508578	52.3646	-0.897345	52.7733	-0.897345	11301300000000000	0.000726226	1164.97
3.79732	6.02528	-0.487562	52.4775	-0.742877	52.8143	-0.742877	11674200000000000	0.000767313	1077.01
6.09921	6.02092	4.04090	52.4469	-0.413631	52.6347	-0.413631	11572000000000000	0.000799490	1028.50
8.72695	6.01357	4.41597	52.3615	-0.0314083	52.3758	-0.0314083	11291200000000000	0.000829322	994.169
10.8597	6.00132	4.50239	52.2534	0.349504	52.0935	0.349504	10945200000000000	0.000857856	966.834
13.0022	5.97404	4.58267	52.1387	0.685848	51.8234	0.685848	10588700000000000	0.000882201	947.407
15.2036	5.97256	4.22929	52.0240	1.00003	51.5622	1.00003	10243300000000000	0.000906779	928.628
17.4601	5.97328	3.84492	51.9085	1.29812	51.3064	1.29812	9906260000000000	0.000932244	909.779
19.7362	5.97203	3.47600	51.7908	1.57958	51.0548	1.57958	9573440000000000	0.000957962	891.742
22.1110	5.97265	3.07180	51.6738	1.84474	50.8103	1.84474	9252910000000000	0.000984618	873.499
24.6827	5.97133	2.65507	51.5574	2.08857	50.5752	2.08857	8943960000000000	0.00101069	856.630
26.9909	5.97029	2.27802	51.4397	2.31713	50.3452	2.31713	8641660000000000	0.00103672	840.612
29.3453	5.96410	1.94029	51.3235	2.53151	50.1223	2.53151	8352160000000000	0.00106348	824.512
31.6644	5.96224	1.56704	51.2064	2.73372	49.9034	2.73372	8069670000000000	0.00109063	808.799
33.9783	5.95908	1.20480	51.0881	2.92442	49.6879	2.92442	7793420000000000	0.00111808	793.569
36.2868	5.94834	0.895803	50.9700	3.09862	49.4798	3.09862	7526370000000000	0.00114404	780.063
37.0408	5.93998	0.822485	50.8524	3.25772	49.2786	3.25772	7268800000000000	0.00116841	768.159
37.7938	5.92764	0.765976	50.7373	3.40803	49.0838	3.40803	7024580000000000	0.00119400	755.606
38.5620	5.91209	0.712928	50.6205	3.55342	48.8888	3.55342	6784380000000000	0.00122100	742.591
39.3157	5.88930	0.680957	50.5010	3.69108	48.6942	3.69108	6546610000000000	0.00124770	730.330
40.0660	5.86171	0.648256	50.3833	3.81811	48.5061	3.81811	6319750000000000	0.00127379	718.761
