Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
3.090203	6.353754	0	65.38331	0.140507	65.300871	0.140507	3.859279E+15	0.000245	4058.457778	3.152175E+16	3.045254E+14	0.000416	19.667145	1.111979	0	0
3.096241	6.358011	-0.153677	65.207998	0.542781	64.890894	0.542781	3.679296E+15	0.000249	4000.332728	3.067766E+16	0	0	19.688552	1.109273	0	0
5.788581	6.355488	-0.939771	65.035423	0.926535	64.496402	0.926535	3.515096E+15	0.000254	3917.589213	2.990758E+16	0	0	19.655509	1.104897	0	0
11.42095	6.339705	5.788763	64.863991	1.278401	64.123396	1.278401	3.359519E+15	0.00026	3829.621927	2.917794E+16	0	0	19.592477	1.102901	0	0
16.406433	6.334453	5.209065	64.684473	1.607504	63.757341	1.607504	3.210732E+15	0.000266	3748.514786	2.848015E+16	0	0	19.650914	1.100147	0	0
21.308404	6.329067	4.572517	64.512429	1.918445	63.410669	1.918445	3.060879E+15	0.000271	3678.299753	2.777736E+16	0	0	19.577279	1.094909	0	0
27.484701	6.305821	3.930776	64.339241	2.210605	63.075157	2.210605	2.922793E+15	0.000277	3600.757447	2.712975E+16	0	0	19.633245	1.087564	0	0
33.312125	6.301803	3.045582	64.168626	2.480446	62.756277	2.480446	2.789075E+15	0.000283	3525.800812	2.650263E+16	0	0	19.575048	1.08061	0	0
39.140452	6.314706	1.98471	63.997847	2.729956	62.45008	2.729956	2.662364E+15	0.000289	3453.922898	2.590838E+16	0	0	19.588329	1.074135	0	0
44.94335	6.295195	1.256397	63.827395	2.958218	62.157408	2.958218	2.540362E+15	0.000294	3387.443338	2.53362E+16	0	0	19.598975	1.065736	0	0
46.397994	6.277582	1.148561	63.6607	3.169373	61.879048	3.169373	2.423261E+15	0.0003	3328.22817	2.478701E+16	0	0	19.578047	1.055899	0	0
47.831873	6.332824	0.293737	63.494454	3.364144	61.611292	3.364144	2.313108E+15	0.000305	3270.59149	2.427041E+16	0	0	19.605937	1.046087	0	0
49.303518	6.324964	0.227302	63.333191	3.54484	61.357035	3.54484	2.20742E+15	0.00031	3218.210807	2.377475E+16	0	0	19.580108	1.037001	0	0
50.795368	6.310263	0.188877	63.168987	3.715768	61.106248	3.715768	2.108754E+15	0.000315	3165.745917	2.331202E+16	0	0	19.655129	1.027859	0	0
52.260304	6.251991	0.345193	63.006784	3.87663	60.863717	3.87663	2.012072E+15	0.00032	3116.509605	2.285859E+16	0	0	19.552796	1.017504	0	0
53.703839	6.144509	0.438113	62.844418	4.027055	60.627522	4.027055	1.920203E+15	0.000325	3066.971241	2.242774E+16	0	0	19.573184	1.0071	0	0
55.166159	5.967246	0.485154	62.680336	4.16803	60.395591	4.16803	1.83175E+15	0.00033	3020.291332	2.20129E+16	0	0	19.554073	0.996977	0	0
56.582096	5.70389	0.502008	62.520951	4.299412	60.173964	4.299412	1.74582E+15	0.000335	2977.374715	2.16099E+16	0	0	19.584953	0.986861	0	0
57.970437	5.326615	0.50538	62.35299	4.422141	59.949604	4.422141	1.665578E+15	0.00034	2933.605248	2.123358E+16	0	0	19.611271	0.976529	0	0
59.360716	4.787853	0.506037	62.194013	4.535342	59.739391	4.535342	1.584355E+15	0.000344	2900.141122	2.085265E+16	0	0	19.569452	0.966054	0	0
60.678055	4.117372	0.495277	62.038344	4.640141	59.537307	4.640141	1.510536E+15	0.000349	2863.929963	2.050645E+16	0	0	19.633284	0.956018	0	0
