Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
3.597219	6.376304	0	65.46914	-0.013781	65.47407	-0.013781	3.940761E+15	0.000243	4081.868633	3.190389E+16	5.193233E+14	0.000408	19.659944	1.139693	0	0
3.594741	6.37474	3.720433	65.287907	0.412775	65.137432	0.412775	3.762012E+15	0.000247	4022.838643	3.106558E+16	0	0	19.68201	1.136746	0	0
5.959687	6.374155	3.89107	65.107287	0.824554	64.80112	0.824554	3.589158E+15	0.000253	3936.707873	3.025492E+16	0	0	19.672682	1.132522	0	0
11.724493	6.370597	4.75868	64.922869	1.195882	64.470561	1.195882	3.423586E+15	0.000259	3843.53474	2.947841E+16	0	0	19.564447	1.130469	0	0
17.154385	6.362761	4.836334	64.750375	1.532308	64.160923	1.532308	3.261196E+15	0.000264	3766.451053	2.871682E+16	0	0	19.578503	1.127611	0	0
22.052931	6.361627	4.124788	64.57784	1.845275	63.856068	1.845275	3.115196E+15	0.00027	3688.082599	2.80321E+16	0	0	19.560151	1.122236	0	0
28.049842	6.330817	3.796386	64.404571	2.139004	63.554024	2.139004	2.974667E+15	0.000276	3613.864745	2.737304E+16	0	0	19.607579	1.114258	0	0
33.882692	6.326549	2.918373	64.231056	2.421286	63.252525	2.421286	2.838904E+15	0.000281	3542.227775	2.673632E+16	0	0	19.598424	1.107174	0	0
39.398264	6.341994	1.867359	64.055336	2.679524	62.954803	2.679524	2.708161E+15	0.000287	3466.78161	2.612316E+16	0	0	19.547801	1.100961	0	0
45.191881	6.314056	1.23628	63.886028	2.91295	62.671146	2.91295	2.580902E+15	0.000293	3401.085511	2.552633E+16	0	0	19.545632	1.092576	0	0
46.656573	6.298257	1.109241	63.714963	3.130732	62.38919	3.130732	2.463025E+15	0.000299	3339.608594	2.49735E+16	0	0	19.511244	1.08217	0	0
48.135406	6.275703	0.990486	63.549738	3.332853	62.117744	3.332853	2.3485E+15	0.000304	3282.965867	2.443639E+16	0	0	19.529488	1.072076	0	0
49.585242	6.229879	0.931395	63.381124	3.52038	61.84632	3.52038	2.242112E+15	0.000309	3225.238652	2.393745E+16	0	0	19.514827	1.06302	0	0
51.040864	6.173329	0.849168	63.218309	3.693011	61.585717	3.693011	2.137692E+15	0.000314	3174.974956	2.344773E+16	0	0	19.497989	1.053597	0	0
52.494759	6.10555	0.749514	63.058474	3.85366	61.331789	3.85366	2.040719E+15	0.000319	3125.363929	2.299294E+16	0	0	19.464415	1.043071	0	0
53.943775	5.998544	0.672643	62.898109	4.003367	61.080295	4.003367	1.949095E+15	0.000324	3076.868973	2.256323E+16	0	0	19.479392	1.031795	0	0
55.377636	5.843855	0.603649	62.738642	4.144087	60.832175	4.144087	1.860618E+15	0.000329	3032.367917	2.214829E+16	0	0	19.506865	1.021389	0	0
56.793836	5.593317	0.560235	62.570763	4.276666	60.576407	4.276666	1.775964E+15	0.000334	2988.940763	2.175127E+16	0	0	19.486147	1.011479	0	0
58.197759	5.226893	0.526969	62.412398	4.400332	60.334268	4.400332	1.69032E+15	0.000338	2954.295829	2.134961E+16	0	0	19.476396	1.001033	0	0
59.55815	4.709551	0.506418	62.251707	4.516945	60.091312	4.516945	1.612699E+15	0.000343	2914.47037	2.098558E+16	0	0	19.426754	0.990636	0	0
60.930683	3.995442	0.487926	62.09567	4.62546	59.856337	4.62546	1.536987E+15	0.000347	2877.906524	2.06305E+16	0	0	19.421764	0.980829	0	0
62.213052	3.121045	0.474196	61.936571	4.725918	59.620436	4.725918	1.466321E+15	0.000352	2840.850681	2.029909E+16	0	0	19.473546	0.971781	0	0
63.395902	2.131929	0.487871	61.784168	4.818728	59.395037	4.818728	1.397074E+15	0.000355	2810.870878	1.997433E+16	0	0	19.464316	0.962797	0	0
64.35525	1.199246	0.50883	61.631031	4.906293	59.170339	4.906293	1.333321E+15	0.000359	2779.898769	1.967534E+16	0	0	19.442365	0.953405	0	0
54.467729	5.9096	0.690277	61.478098	4.988238	58.947729	4.988238	1.271727E+15	0.000363	2750.920405	1.938647E+16	0	0	19.379856	0.944229	0	0
65.46335	0	0	61.326594	5.064471	58.728811	5.064471	1.212611E+15	0.000367	2724.423897	1.910922E+16	0	0	19.418669	0.935149	0	0
0	0	0	61.17848	5.136027	58.515495	5.136027	1.156338E+15	0.00037	2700.299477	1.884531E+16	0	0	19.411531	0.926373	0	0
0	0	0	61.028814	5.202494	58.302197	5.202494	1.103463E+15	0.000373	2675.519345	1.859733E+16	0	0	19.428853	0.917724	0	0
0	0	0	60.881884	5.26484	58.093613	5.26484	1.052119E+15	0.000376	2655.875574	1.835653E+16	0	0	19.369727	0.909107	0	0
0	0	0	60.735403	5.323117	57.887058	5.323117	1.003692E+15	0.000379	2636.29838	1.812942E+16	0	0	19.343792	0.900522	0	0
0	0	0	60.592271	5.377958	57.685745	5.377958	9.573069E+14	0.000382	2619.252538	1.791188E+16	0	0	19.360734	0.891881	0	0
0	0	0	60.443422	5.429928	57.47853	5.429928	9.137546E+14	0.000384	2601.328958	1.770762E+16	0	0	19.356939	0.883169	0	0
0	0	0	60.298288	5.479588	57.276489	5.479588	8.702654E+14	0.000386	2589.265328	1.750366E+16	0	0	19.364577	0.87476	0	0
0	0	0	60.153727	5.530139	57.074102	5.530139	8.295784E+14	0.000388	2573.830405	1.731285E+16	0	0	19.292099	0.866606	0	0
0	0	0	60.010064	5.57449	56.87574	5.57449	7.906846E+14	0.000392	2548.29655	1.713044E+16	0	0	19.284732	0.858412	0	0
0	0	0	59.866768	5.616763	56.678524	5.616763	7.535976E+14	0.000395	2533.65652	1.695651E+16	0	0	19.302532	0.850187	0	0
0	0	0	59.725433	5.656521	56.484672	5.656521	7.181114E+14	0.000397	2518.760224	1.679008E+16	0	0	19.343039	0.841818	0	0
0	0	0	59.583362	5.693306	56.291226	5.693306	6.845382E+14	0.000399	2504.05674	1.663263E+16	0	0	19.265325	0.833991	0	0
0	0	0	59.44464	5.727817	56.102782	5.727817	6.521742E+14	0.000401	2494.068146	1.648084E+16	0	0	19.267842	0.826125	0	0
0	0	0	59.304407	5.760437	55.913255	5.760437	6.218694E+14	0.000403	2483.506433	1.633872E+16	0	0	19.194625	0.818267	0	0
0	0	0	59.170259	5.791223	55.73188	5.791223	5.924949E+14	0.000404	2475.571106	1.620096E+16	0	0	19.22451	0.810049	0	0
0	0	0	59.032517	5.820559	55.546687	5.820559	5.655431E+14	0.000406	2463.949732	1.607456E+16	0	0	19.214333	0.802159	0	0
0	0	0	58.897675	5.848007	55.365866	5.848007	5.39E+14	0.000407	2455.709421	1.595007E+16	0	0	19.195584	0.794453	0	0
0	0	0	58.760954	5.873825	55.183468	5.873825	5.140894E+14	0.000408	2447.581299	1.583324E+16	0	0	19.150112	0.786922	0	0
0	0	0	58.628031	5.898282	55.006279	5.898282	4.898809E+14	0.000409	2443.048235	1.571971E+16	0	0	19.10757	0.7792	0	0
0	0	0	58.49523	5.921525	54.829747	5.921525	4.673241E+14	0.00041	2436.355971	1.561392E+16	0	0	19.127286	0.77135	0	0
0	0	0	58.362961	5.942847	54.654832	5.942847	4.457201E+14	0.000411	2430.268607	1.55126E+16	0	0	19.128179	0.763803	0	0
0	0	0	58.231957	5.963365	54.48176	5.963365	4.250976E+14	0.000412	2428.730806	1.541588E+16	0	0	19.085006	0.756647	0	0
0	0	0	58.096339	5.98285	54.303492	5.98285	4.055232E+14	0.000412	2425.477353	1.532408E+16	0	0	19.048081	0.74938	0	0
0	0	0	57.965253	6.001206	54.1313	6.001206	3.861205E+14	0.000412	2427.183456	1.523309E+16	0	0	19.004122	0.742145	0	0
0	0	0	57.832657	6.01923	53.957289	6.01923	3.6817E+14	0.000412	2426.786366	1.51489E+16	0	0	18.99258	0.734566	0	0
0	0	0	57.705573	6.035822	53.790788	6.035822	3.507877E+14	0.000412	2424.670109	1.506738E+16	0	0	19.033541	0.727627	0	0
0	0	0	57.57604	6.051556	53.621684	6.051556	3.348342E+14	0.000413	2422.178801	1.499256E+16	0	0	18.977368	0.720799	0	0
0	0	0	57.448017	6.066358	53.454896	6.066358	3.192588E+14	0.000413	2422.975222	1.491951E+16	0	0	18.95332	0.713891	0	0
0	0	0	57.32077	6.080569	53.289309	6.080569	3.045212E+14	0.000412	2424.470744	1.48504E+16	0	0	18.862979	0.706895	0	0
0	0	0	57.195034	6.09423	53.125811	6.09423	2.904959E+14	0.000412	2425.008808	1.478462E+16	0	0	18.894499	0.699859	0	0
0	0	0	57.069298	6.106671	52.963004	6.106671	2.772252E+14	0.000413	2423.725551	1.472238E+16	0	0	18.843237	0.693319	0	0
0	0	0	56.941194	6.118576	52.797531	6.118576	2.645178E+14	0.000412	2428.137647	1.466279E+16	0	0	18.834616	0.68677	0	0
0	0	0	56.818317	6.13031	52.638488	6.13031	2.521291E+14	0.000411	2434.981381	1.460468E+16	0	0	18.753594	0.680358	0	0
0	0	0	56.692377	6.141517	52.475932	6.141517	2.407554E+14	0.000411	2433.9268	1.455134E+16	0	0	18.782818	0.673809	0	0
