Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
3.31595	6.02765	0.00000	51.8856	-0.731322	52.2272	-0.731322	9840700000000000	0.000647669	1383.25
2.92850	6.02710	2.49886	52.3735	-0.906658	52.7885	-0.906658	11330300000000000	0.000726855	1162.69
3.66881	6.02708	2.44359	52.4800	-0.739795	52.8172	-0.739795	11682700000000000	0.000767936	1075.63
5.95594	6.02210	4.24176	52.4482	-0.421498	52.6405	-0.421498	11576300000000000	0.000798500	1029.89
8.54084	6.01761	4.32307	52.3642	-0.0571011	52.3903	-0.0571011	11300000000000000	0.000826122	998.508
10.8146	6.00216	4.54920	52.2601	0.302267	52.1210	0.302267	10966200000000000	0.000852042	974.022
12.9052	5.97472	4.61416	52.1476	0.649589	51.8474	0.649589	10616100000000000	0.000878105	951.731
15.1158	5.97350	4.25607	52.0307	0.977418	51.5769	0.977418	10263300000000000	0.000904032	931.298
17.3619	5.97535	3.86153	51.9128	1.28102	51.3151	1.28102	9918700000000000	0.000929559	912.468
19.6339	5.97208	3.51407	51.7937	1.56883	51.0582	1.56883	9581620000000000	0.000955932	893.700
21.9700	5.97303	3.11346	51.6742	1.84166	50.8065	1.84166	9254000000000000	0.000983421	874.701
24.5451	5.97177	2.69429	51.5549	2.09286	50.5641	2.09286	8937590000000000	0.00101043	857.075
26.8536	5.97103	2.31482	51.4356	2.32775	50.3283	2.32775	8631200000000000	0.00103774	839.964
29.1847	5.96707	1.96017	51.3175	2.54449	50.1013	2.54449	8337510000000000	0.00106481	823.745
31.5135	5.96493	1.58803	51.1993	2.74593	49.8806	2.74593	8052890000000000	0.00109158	808.450
33.8388	5.96063	1.23374	51.0817	2.93252	49.6668	2.93252	7778630000000000	0.00111797	794.033
36.1521	5.95143	0.912931	50.9651	3.10372	49.4607	3.10372	7515390000000000	0.00114338	780.839
36.9038	5.94456	0.832035	50.8473	3.26447	49.2577	3.26447	7257820000000000	0.00116843	768.404
37.6649	5.93586	0.756220	50.7322	3.41687	49.0608	3.41687	7013830000000000	0.00119507	755.112
38.4322	5.91351	0.739320	50.6148	3.56050	48.8652	3.56050	6772910000000000	0.00122120	742.716
39.1844	5.89310	0.697212	50.4967	3.69513	48.6725	3.69513	6538030000000000	0.00124689	731.037
39.9531	5.86617	0.660614	50.3799	3.81981	48.4857	3.81981	6313300000000000	0.00127203	719.983
40.7070	5.83009	0.635814	50.2656	3.93602	48.3052	3.93602	6100050000000000	0.00129735	709.035
41.4637	5.78245	0.615945	50.1518	4.04596	48.1278	4.04596	5894300000000000	0.00132313	698.109
42.2207	5.72266	0.595413	50.0369	4.15012	47.9518	4.15012	5693140000000000	0.00134888	687.554
