Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
4.24305	8.93483	0.00000	37.8933	-0.619535	38.0889	-0.619535	275871000000000	0.0000202645	49347.2
4.24174	8.93218	1.69685	37.8913	-0.627905	38.0895	-0.627905	275517000000000	0.0000202208	49454.0
4.29321	8.92932	2.00608	37.8082	-0.159149	37.8585	-0.159149	261353000000000	0.0000201700	49578.5
4.94735	8.93199	1.65508	37.6988	0.406418	37.5704	0.406418	243780000000000	0.0000200614	49846.9
6.73577	8.92979	1.70031	37.5778	1.00000	37.2620	1.00000	225707000000000	0.0000199636	50091.0
8.54525	8.92434	1.75764	37.4554	1.55992	36.9627	1.55992	208759000000000	0.0000198665	50336.0
10.5351	8.92490	1.51444	37.3327	2.07601	36.6768	2.07601	193019000000000	0.0000197507	50631.0
12.3621	8.92102	1.44227	37.2118	2.55775	36.4036	2.55775	178667000000000	0.0000196632	50856.3
14.1789	8.91575	1.36810	37.0920	2.99869	36.1443	2.99869	165478000000000	0.0000195645	51113.0
15.9886	8.91349	1.19682	36.9732	3.40462	35.8971	3.40462	153352000000000	0.0000194617	51383.0
17.7967	8.90701	1.05660	36.8554	3.77911	35.6608	3.77911	142197000000000	0.0000193568	51661.3
19.6011	8.89821	0.931450	36.7377	4.12591	35.4334	4.12591	131858000000000	0.0000192438	51964.7
21.4128	8.88682	0.795179	36.6211	4.44686	35.2151	4.44686	122340000000000	0.0000191316	52269.5
23.2243	8.88101	0.618410	36.5077	4.73948	35.0090	4.73948	113743000000000	0.0000190278	52554.6
25.0286	8.87403	0.444941	36.3944	5.01166	34.8095	5.01166	105753000000000	0.0000189186	52858.1
26.8287	8.85228	0.311661	36.2836	5.26389	34.6187	5.26389	98476200000000	0.0000188272	53114.6
27.4224	8.82352	0.311158	36.1743	5.49704	34.4354	5.49704	91783200000000	0.0000187377	53368.4
28.0271	8.77947	0.315374	36.0656	5.71185	34.2586	5.71185	85577200000000	0.0000186351	53662.2
