Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
4.08934	8.88767	0.00000	37.9362	-0.799101	38.1709	-0.799101	283490000000000	0.0000205395	48686.5
4.09547	8.89318	-0.476328	37.9075	-0.668903	38.1042	-0.668903	278376000000000	0.0000204438	48914.5
4.15995	8.89258	-0.483603	37.8234	-0.191551	37.8799	-0.191551	263895000000000	0.0000203993	49021.2
4.95395	8.88354	1.65668	37.7034	0.425782	37.5772	0.425782	244499000000000	0.0000202788	49312.5
6.74010	8.87493	1.97918	37.5823	1.01517	37.2801	1.01517	226358000000000	0.0000201797	49554.6
8.56936	8.87744	1.67937	37.4612	1.56584	36.9928	1.56584	209530000000000	0.0000200844	49789.8
10.5688	8.86899	1.72874	37.3377	2.08491	36.7112	2.08491	193647000000000	0.0000199783	50054.2
12.3865	8.87329	1.40281	37.2158	2.56649	36.4409	2.56649	179121000000000	0.0000198875	50282.8
14.1985	8.86570	1.37236	37.0939	3.01270	36.1800	3.01270	165680000000000	0.0000197923	50524.6
16.0045	8.84846	1.33546	36.9743	3.41783	35.9329	3.41783	153465000000000	0.0000196910	50784.5
17.8235	8.84828	1.13123	36.8553	3.78957	35.6955	3.78957	142192000000000	0.0000195749	51085.7
19.6166	8.85123	0.906145	36.7380	4.13325	35.4674	4.13325	131879000000000	0.0000194676	51367.4
21.4369	8.84357	0.754017	36.6205	4.45464	35.2452	4.45464	122293000000000	0.0000193613	51649.3
23.2417	8.83365	0.603113	36.5045	4.74968	35.0318	4.74968	113512000000000	0.0000192525	51941.3
25.0514	8.82644	0.430796	36.3903	5.02020	34.8272	5.02020	105476000000000	0.0000191408	52244.3
26.8457	8.76866	0.385600	36.2786	5.27210	34.6303	5.27210	98159400000000	0.0000190540	52482.3
27.4440	8.73266	0.377440	36.1673	5.50596	34.4389	5.50596	91371400000000	0.0000189630	52734.3
28.0463	8.68281	0.370574	36.0576	5.71934	34.2550	5.71934	85136500000000	0.0000188590	53025.1
28.6398	8.61287	0.368038	35.9492	5.91656	34.0771	5.91656	79392100000000	0.0000187539	53322.2
29.2203	8.52956	0.360003	35.8406	6.10116	33.9025	6.10116	74023700000000	0.0000186441	53636.1
29.8063	8.41185	0.355525	35.7337	6.26944	33.7345	6.26944	69092000000000	0.0000185205	53994.2
30.3885	8.26338	0.348815	35.6276	6.42908	33.5697	6.42908	64520500000000	0.0000184181	54294.5
30.9558	8.07755	0.342542	35.5210	6.57578	33.4081	6.57578	60229700000000	0.0000182842	54691.9
31.5471	7.82766	0.336635	35.4171	6.71131	33.2527	6.71131	56322700000000	0.0000181629	55057.2
32.1172	7.52594	0.330567	35.3130	6.83879	33.0993	6.83879	52660200000000	0.0000180385	55437.1
32.6805	7.16349	0.324707	35.2117	6.95842	32.9512	6.95842	49321900000000	0.0000179426	55733.4
33.2330	6.72257	0.321331	35.1104	7.06946	32.8056	7.06946	46197900000000	0.0000178325	56077.5
33.7748	6.21484	0.318129	35.0115	7.17270	32.6650	7.17270	43338200000000	0.0000177357	56383.5
34.3182	5.62499	0.314608	34.9116	7.26791	32.5256	7.26791	40626200000000	0.0000176032	56808.0
34.8358	4.98182	0.311366	34.8144	7.35786	32.3907	7.35786	38150700000000	0.0000175024	57134.9
35.3388	4.28845	0.307569	34.7175	7.44188	32.2578	7.44188	35833200000000	0.0000173946	57489.1
35.8347	3.54283	0.307144	34.6224	7.52082	32.1285	7.52082	33695900000000	0.0000173017	57797.9
36.3031	2.76734	0.313114	34.5280	7.59427	32.0016	7.59427	31700200000000	0.0000172013	58135.0
36.7404	1.99927	0.321579	34.4349	7.66341	31.8772	7.66341	29845400000000	0.0000171095	58446.9
30.1969	8.32146	0.348985	34.3418	7.73090	31.7534	7.73090	28100900000000	0.0000170493	58653.4
37.7930	0.00000	0.00000	34.2503	7.79148	31.6335	7.79148	26484300000000	0.0000169565	58974.4
0.00000	0.00000	0.00000	34.1594	7.84900	31.5151	7.84900	24971000000000	0.0000168730	59266.3
0.00000	0.00000	0.00000	34.0682	7.90261	31.3976	7.90261	23539100000000	0.0000167710	59626.7
0.00000	0.00000	0.00000	33.9780	7.95227	31.2824	7.95227	22203700000000	0.0000166595	60025.9
0.00000	0.00000	0.00000	33.8878	7.99942	31.1680	7.99942	20944300000000	0.0000165487	60427.6
0.00000	0.00000	0.00000	33.7990	8.04406	31.0559	8.04406	19774300000000	0.0000164510	60786.8
0.00000	0.00000	0.00000	33.7107	8.08679	30.9447	8.08679	18674200000000	0.0000163648	61106.9
0.00000	0.00000	0.00000	33.6227	8.12637	30.8350	8.12637	17639800000000	0.0000162620	61492.9
0.00000	0.00000	0.00000	33.5348	8.16407	30.7261	8.16407	16664000000000	0.0000161627	61870.9
0.00000	0.00000	0.00000	33.4490	8.19945	30.6200	8.19945	15762900000000	0.0000160747	62209.7
0.00000	0.00000	0.00000	33.3638	8.23244	30.5154	8.23244	14916500000000	0.0000159774	62588.3
0.00000	0.00000	0.00000	33.2784	8.26391	30.4110	8.26391	14113300000000	0.0000158798	62973.0
0.00000	0.00000	0.00000	33.1929	8.29349	30.3072	8.29349	13352500000000	0.0000157719	63403.9
0.00000	0.00000	0.00000	33.1088	8.32116	30.2055	8.32116	12644500000000	0.0000156650	63836.4
0.00000	0.00000	0.00000	33.0248	8.34786	30.1041	8.34786	11974100000000	0.0000155681	64233.9
0.00000	0.00000	0.00000	32.9406	8.37313	30.0030	8.37313	11338400000000	0.0000154658	64658.7
0.00000	0.00000	0.00000	32.8586	8.39668	29.9049	8.39668	10751800000000	0.0000153689	65066.5
0.00000	0.00000	0.00000	32.7758	8.41903	29.8062	8.41903	10189900000000	0.0000152604	65529.0
0.00000	0.00000	0.00000	32.6939	8.44001	29.7089	8.44001	9662750000000	0.0000151493	66009.8
0.00000	0.00000	0.00000	32.6127	8.46019	29.6128	8.46019	9167310000000	0.0000150510	66440.8
0.00000	0.00000	0.00000	32.5324	8.47879	29.5181	8.47879	8702420000000	0.0000149377	66944.9
0.00000	0.00000	0.00000	32.4521	8.49709	29.4235	8.49709	8261350000000	0.0000148448	67363.7
0.00000	0.00000	0.00000	32.3723	8.51408	29.3299	8.51408	7844700000000	0.0000147372	67855.4
