Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
6.40686	9.86551	0.00000	40.2241	-0.305914	40.3113	-0.305914	1169030000000000	0.0000806635	12394.9
6.43794	9.87088	-0.667969	40.1695	0.173661	40.1201	0.173661	1131500000000000	0.0000819367	12202.4
6.47415	9.86846	-0.671797	40.0699	0.778904	39.8482	0.778904	1065830000000000	0.0000823222	12145.5
6.53770	9.86661	-0.678360	39.9537	1.41708	39.5506	1.41708	993758000000000	0.0000825538	12111.7
7.09031	9.86421	1.49703	39.8364	1.99164	39.2704	1.99164	925657000000000	0.0000825076	12118.7
8.90132	9.85805	1.78873	39.7192	2.52645	39.0017	2.52645	862019000000000	0.0000824345	12129.6
10.5780	9.85206	1.75871	39.6012	3.02725	38.7422	3.02725	802106000000000	0.0000823225	12146.3
12.3322	9.85669	1.48070	39.4824	3.49448	38.4915	3.49448	745782000000000	0.0000821551	12171.2
14.1847	9.84775	1.48075	39.3635	3.92598	38.2511	3.92598	693171000000000	0.0000819070	12208.2
15.9705	9.84321	1.34912	39.2445	4.31545	38.0227	4.31545	644087000000000	0.0000814478	12277.1
17.7752	9.84423	1.15709	39.1286	4.67896	37.8049	4.67896	599481000000000	0.0000811202	12326.8
19.5836	9.83973	1.00568	39.0122	5.01639	37.5941	5.01639	557695000000000	0.0000807173	12388.4
21.3767	9.83936	0.825899	38.8990	5.32663	37.3943	5.32663	519731000000000	0.0000803641	12442.9
23.1659	9.83375	0.678364	38.7871	5.61372	37.2025	5.61372	484642000000000	0.0000799985	12499.8
24.9837	9.83461	0.487672	38.6753	5.88032	37.0166	5.88032	451878000000000	0.0000795801	12565.6
26.7589	9.82735	0.352663	38.5627	6.13136	36.8345	6.13136	421066000000000	0.0000791390	12635.7
27.3505	9.82692	0.294846	38.4523	6.36190	36.6605	6.36190	392836000000000	0.0000786916	12707.6
27.9655	9.82790	0.227072	38.3433	6.57563	36.4925	6.57563	366757000000000	0.0000782404	12780.9
28.5639	9.82049	0.200186	38.2348	6.77415	36.3295	6.77415	342479000000000	0.0000777530	12861.0
29.1499	9.79971	0.213018	38.1272	6.95964	36.1711	6.95964	319952000000000	0.0000772752	12940.6
29.7543	9.76172	0.237386	38.0201	7.13017	36.0176	7.13017	298981000000000	0.0000767124	13035.6
30.3526	9.71309	0.249497	37.9147	7.29048	35.8686	7.29048	279649000000000	0.0000762189	13120.0
30.9495	9.64137	0.262410	37.8093	7.44021	35.7225	7.44021	261531000000000	0.0000756817	13213.1
31.5358	9.54990	0.269401	37.7044	7.57869	35.5803	7.57869	244654000000000	0.0000750851	13318.1
32.1311	9.42773	0.273650	37.6001	7.70895	35.4410	7.70895	228931000000000	0.0000745035	13422.1
32.7180	9.26598	0.277565	37.4971	7.83071	35.3053	7.83071	214381000000000	0.0000739429	13523.9
