Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
6.49499	9.83010	0.00000	39.8974	-0.166532	39.9469	-0.166532	960474000000000	0.0000674317	14828.3
6.51518	9.83415	-0.679077	39.8397	0.235403	39.7697	0.235403	927507000000000	0.0000678450	14738.1
6.55971	9.83420	-0.683610	39.7441	0.778738	39.5126	0.778738	875154000000000	0.0000678582	14735.3
6.62857	9.83582	-0.690750	39.6253	1.38743	39.2131	1.38743	813996000000000	0.0000676666	14777.2
7.25243	9.83372	-0.754011	39.5017	1.95609	38.9209	1.95609	754653000000000	0.0000672641	14865.8
8.95844	9.83010	0.277695	39.3744	2.50118	38.6323	2.50118	697849000000000	0.0000668272	14963.2
10.6376	9.82994	0.478748	39.2433	3.00955	38.3511	3.00955	643616000000000	0.0000662276	15098.8
12.4276	9.82777	1.01042	39.1145	3.48074	38.0834	3.48074	594295000000000	0.0000656907	15222.3
14.2368	9.82693	0.933260	38.9874	3.91185	37.8294	3.91185	549132000000000	0.0000651201	15355.7
16.0298	9.82681	0.763702	38.8636	4.30719	37.5895	4.30719	508371000000000	0.0000646018	15479.0
17.8344	9.81189	1.06625	38.7391	4.67463	37.3573	4.67463	470316000000000	0.0000640256	15618.4
19.6251	9.77715	1.10122	38.6136	5.01492	37.1323	5.01492	434753000000000	0.0000633668	15780.8
21.4289	9.76829	0.947860	38.4913	5.32752	36.9188	5.32752	402590000000000	0.0000627528	15935.3
23.2191	9.77200	0.751705	38.3716	5.61270	36.7160	5.61270	373360000000000	0.0000621318	16094.6
25.0197	9.76094	0.602074	38.2539	5.87696	36.5216	5.87696	346647000000000	0.0000615428	16248.6
26.8243	9.76044	0.418625	38.1371	6.12372	36.3332	6.12372	321967000000000	0.0000609667	16402.2
27.4115	9.75549	0.371348	38.0215	6.35278	36.1514	6.35278	299233000000000	0.0000603945	16557.6
28.0305	9.75638	0.305576	37.9056	6.56687	35.9738	6.56687	278028000000000	0.0000597960	16723.4
28.6304	9.75337	0.251768	37.7896	6.76681	35.8003	6.76681	258275000000000	0.0000591733	16899.4
