Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
4.704433	9.547674	0	38.951093	-0.801488	39.205296	-0.801488	5.368749E+14	3.640827E-5	27465.811269	17.124723	1.094859	0	0
4.721574	9.552451	-0.512322	38.897025	-0.438615	39.036027	-0.438615	5.190841E+14	3.648091E-5	27411.149715	17.075476	1.093144	0	0
4.76864	9.548821	0.343784	38.79794	0.13397	38.755545	0.13397	4.879433E+14	3.637817E-5	27488.616022	17.043311	1.090809	0	0
5.245779	9.550656	-0.567759	38.68363	0.740627	38.449657	0.740627	4.542558E+14	3.619947E-5	27624.371935	17.096294	1.087775	0	0
7.460067	9.545076	1.716265	38.56081	1.348439	38.135598	1.348439	4.205687E+14	3.599944E-5	27777.917933	17.08804	1.087604	0	0
9.968246	9.540885	1.680709	38.436209	1.923935	37.830645	1.923935	3.888726E+14	3.579904E-5	27933.457373	17.118169	1.086272	0	0
12.429915	9.534508	1.564681	38.313471	2.449106	37.544014	2.449106	3.599246E+14	3.558549E-5	28101.127987	17.060707	1.085375	0	0
14.842846	9.5293	1.38105	38.192823	2.923872	37.275858	2.923872	3.335189E+14	3.533826E-5	28297.753411	17.054468	1.083106	0	0
17.250589	9.527654	1.1457	38.075426	3.358033	37.024148	3.358033	3.096426E+14	3.510972E-5	28481.983932	17.085506	1.079426	0	0
19.65302	9.520546	0.953153	37.959287	3.756901	36.78518	3.756901	2.876682E+14	3.486482E-5	28682.073738	17.05604	1.076009	0	0
22.054833	9.475655	0.88674	37.844552	4.127873	36.556727	4.127873	2.674604E+14	3.463445E-5	28872.869055	17.082188	1.070931	0	0
24.451742	9.444444	0.701227	37.728184	4.478473	36.333418	4.478473	2.483872E+14	3.438918E-5	29078.8128	17.049266	1.067225	0	0
26.848706	9.436934	0.460408	37.610461	4.804272	36.116877	4.804272	2.304512E+14	3.409738E-5	29327.676409	17.078335	1.06394	0	0
