Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
5.454549	9.509461	0	39.078334	-0.345815	39.195576	-0.345815	5.811017E+14	4.138238E-5	24164.315143	6.096882E+16	2.810547E+13	3.735449E-5	16.827196	1.143566	0	0
5.468639	9.507943	1.773	38.966785	0.324165	38.856665	0.324165	5.421616E+14	4.142549E-5	24139.236621	6.07862E+16	0	0	16.76092	1.140333	0	0
5.529769	9.507857	1.784632	38.851968	0.973359	38.520644	0.973359	5.047066E+14	4.14965E-5	24097.993165	6.061054E+16	0	0	16.747582	1.134282	0	0
5.963924	9.506948	1.871885	38.739913	1.560679	38.207618	1.560679	4.705643E+14	4.154804E-5	24068.159003	6.045041E+16	0	0	16.817687	1.130491	0	0
7.662977	9.504551	1.873189	38.629703	2.093973	37.914132	2.093973	4.391666E+14	4.156441E-5	24058.722125	6.030316E+16	0	0	16.784465	1.127226	0	0
10.101598	9.49889	1.802114	38.5208	2.586058	37.635375	2.586058	4.101382E+14	4.1576E-5	24052.059416	6.016702E+16	0	0	16.799548	1.121894	0	0
12.539632	9.495352	1.610547	38.412011	3.045161	37.367405	3.045161	3.830022E+14	4.158262E-5	24048.264101	6.003976E+16	0	0	16.794485	1.113081	0	0
14.94247	9.493989	1.377802	38.303206	3.474417	37.109076	3.474417	3.576107E+14	4.158743E-5	24045.513303	5.992068E+16	0	0	16.797111	1.104405	0	0
17.349146	9.491423	1.157572	38.195496	3.869586	36.863042	3.869586	3.340918E+14	4.157464E-5	24052.940409	5.981038E+16	0	0	16.817431	1.096734	0	0
19.753995	9.491065	0.908062	38.090072	4.234829	36.629167	4.234829	3.12536E+14	4.158531E-5	24046.792438	5.970928E+16	0	0	16.803627	1.087498	0	0
22.147428	9.488202	0.686452	37.984256	4.570464	36.404657	4.570464	2.922678E+14	4.153119E-5	24078.149924	5.961423E+16	0	0	16.821827	1.076666	0	0
24.552597	9.487853	0.436498	37.880695	4.880124	36.191035	4.880124	2.736785E+14	4.149101E-5	24101.480131	5.952705E+16	0	0	16.842978	1.06581	0	0
26.952866	9.469805	0.307165	37.77728	5.170113	35.984002	5.170113	2.562726E+14	4.144859E-5	24126.162282	5.944541E+16	0	0	16.85575	1.055856	0	0
27.850137	9.439242	0.322986	37.673914	5.439598	35.783783	5.439598	2.399611E+14	4.138025E-5	24166.022173	5.936891E+16	0	0	16.867609	1.046549	0	0
28.734168	9.383524	0.339334	37.571807	5.690886	35.590864	5.690886	2.248502E+14	4.132605E-5	24197.727736	5.929805E+16	0	0	16.867038	1.036236	0	0
29.651648	9.272072	0.36082	37.470287	5.924854	35.404285	5.924854	2.107546E+14	4.126364E-5	24234.338418	5.923194E+16	0	0	16.87801	1.02562	0	0
30.518502	9.109676	0.368186	37.37027	6.142941	35.224527	6.142941	1.977189E+14	4.121916E-5	24260.499229	5.91708E+16	0	0	16.893931	1.01565	0	0
31.40729	8.872939	0.364822	37.26973	6.34446	35.049761	6.34446	1.854161E+14	4.111549E-5	24321.675423	5.911311E+16	0	0	16.903744	1.005848	0	0
32.272141	8.528423	0.361423	37.170612	6.532062	34.881106	6.532062	1.740267E+14	4.102142E-5	24377.455076	5.905969E+16	0	0	16.919738	0.995974	0	0
33.118386	8.011574	0.364885	37.072277	6.708095	34.717104	6.708095	1.634101E+14	4.093935E-5	24426.330762	5.90099E+16	0	0	16.931826	0.985852	0	0
33.95416	7.37941	0.360731	36.974155	6.872664	34.557148	6.872664	1.534543E+14	4.084458E-5	24483.0114	5.896321E+16	0	0	16.936136	0.976329	0	0
34.754033	6.615057	0.355812	36.877389	7.025615	34.402503	7.025615	1.442237E+14	4.075153E-5	24538.924348	5.891992E+16	0	0	16.940078	0.96715	0	0
35.5605	5.723125	0.345958	36.780394	7.169633	34.250593	7.169633	1.355225E+14	4.064992E-5	24600.265051	5.887911E+16	0	0	16.93751	0.957954	0	0
36.30305	4.683782	0.346374	36.683921	7.303861	34.102522	7.303861	1.273839E+14	4.053402E-5	24670.60893	5.884094E+16	0	0	16.943074	0.948471	0	0
37.028653	3.580777	0.348952	36.58954	7.428794	33.959769	7.428794	1.198904E+14	4.044025E-5	24727.81745	5.88058E+16	0	0	16.955221	0.938837	0	0
37.71748	2.428904	0.355703	36.494701	7.546148	33.819084	7.546148	1.128006E+14	4.03231E-5	24799.659561	5.877255E+16	0	0	16.969174	0.929601	0	0
38.317943	1.347528	0.361893	36.401463	7.655301	33.682852	7.655301	1.06236E+14	4.021205E-5	24868.147021	5.874176E+16	0	0	16.973264	0.920637	0	0
31.027486	8.983391	0.367586	36.306754	7.757236	33.547526	7.757236	9.995572E+13	4.003592E-5	24977.556467	5.871231E+16	0	0	16.974039	0.911513	0	0
39.022029	0	0	36.214888	7.852642	33.417386	7.852642	9.421626E+13	3.991009E-5	25056.307582	5.868539E+16	0	0	16.975099	0.902501	0	0
0	0	0	36.12415	7.942508	33.290299	7.942508	8.886855E+13	3.980376E-5	25123.241384	5.866031E+16	0	0	16.989755	0.893314	0	0
0	0	0	36.033656	8.026242	33.165562	8.026242	8.38356E+13	3.966936E-5	25208.363433	5.863671E+16	0	0	16.998599	0.884437	0	0
0	0	0	35.944893	8.104627	33.044463	8.104627	7.917423E+13	3.955403E-5	25281.861169	5.861485E+16	0	0	17.011731	0.875561	0	0
0	0	0	35.855298	8.178637	32.923975	8.178637	7.473035E+13	3.941017E-5	25374.154329	5.8594E+16	0	0	17.021497	0.866948	0	0
0	0	0	35.767532	8.249572	32.806431	8.249572	7.061779E+13	3.933815E-5	25420.605582	5.857472E+16	0	0	17.021078	0.858335	0	0
0	0	0	35.679962	8.318296	32.689814	8.318296	6.67388E+13	3.932224E-5	25430.893722	5.855652E+16	0	0	17.008731	0.850233	0	0
0	0	0	35.592751	8.380638	32.575798	8.380638	6.308644E+13	3.92231E-5	25495.171021	5.85394E+16	0	0	17.011172	0.841916	0	0
0	0	0	35.507337	8.438386	32.465262	8.438386	5.970224E+13	3.912035E-5	25562.140821	5.852352E+16	0	0	17.009758	0.833495	0	0
0	0	0	35.418869	8.494222	32.352146	8.494222	5.638742E+13	3.898034E-5	25653.951667	5.850798E+16	0	0	17.024254	0.825097	0	0
0	0	0	35.333782	8.545021	32.244346	8.545021	5.337231E+13	3.883943E-5	25747.025378	5.849384E+16	0	0	17.02314	0.816987	0	0
0	0	0	35.249397	8.593337	32.138132	8.593337	5.054071E+13	3.871855E-5	25827.411263	5.848056E+16	0	0	17.013738	0.809093	0	0
0	0	0	35.165601	8.639239	32.033363	8.639239	4.787695E+13	3.861255E-5	25898.312043	5.846806E+16	0	0	17.007072	0.801462	0	0
0	0	0	35.081591	8.682756	31.92919	8.682756	4.534686E+13	3.849714E-5	25975.949156	5.84562E+16	0	0	16.996691	0.793799	0	0
0	0	0	34.998268	8.723744	31.826615	8.723744	4.296907E+13	3.838145E-5	26054.248398	5.844505E+16	0	0	16.998508	0.786128	0	0
0	0	0	34.915877	8.762737	31.725705	8.762737	4.074007E+13	3.829071E-5	26115.99442	5.843459E+16	0	0	17.000487	0.778665	0	0
0	0	0	34.83435	8.799434	31.626506	8.799434	3.864797E+13	3.820176E-5	26176.800616	5.842478E+16	0	0	17.006614	0.771185	0	0
0	0	0	34.752138	8.833535	31.527495	8.833535	3.664673E+13	3.805115E-5	26280.411933	5.84154E+16	0	0	17.00633	0.763722	0	0
0	0	0	34.672262	8.865879	31.431553	8.865879	3.480138E+13	3.795111E-5	26349.687447	5.840674E+16	0	0	16.992713	0.756562	0	0
0	0	0	34.591487	8.896502	31.335264	8.896502	3.30295E+13	3.78183E-5	26442.224454	5.839843E+16	0	0	16.971425	0.749306	0	0
0	0	0	34.510582	8.925057	31.239564	8.925057	3.134495E+13	3.76432E-5	26565.218905	5.839053E+16	0	0	16.968776	0.742114	0	0
0	0	0	34.43082	8.95213	31.145586	8.95213	2.976814E+13	3.748612E-5	26676.537902	5.838314E+16	0	0	16.967104	0.734946	0	0
0	0	0	34.352364	8.978115	31.05336	8.978115	2.829439E+13	3.737271E-5	26757.491437	5.837623E+16	0	0	16.963119	0.727913	0	0
0	0	0	34.274399	9.002442	30.962235	9.002442	2.690197E+13	3.723844E-5	26853.970828	5.836969E+16	0	0	16.963824	0.721088	0	0
0	0	0	34.198165	9.025494	30.873383	9.025494	2.560663E+13	3.713372E-5	26929.698963	5.836362E+16	0	0	16.946297	0.714415	0	0
0	0	0	34.121148	9.047274	30.784152	9.047274	2.436116E+13	3.699239E-5	27032.58898	5.835778E+16	0	0	16.931183	0.707766	0	0
0	0	0	34.044848	9.067251	30.696324	9.067251	2.318695E+13	3.67999E-5	27173.982944	5.835227E+16	0	0	16.917487	0.701157	0	0
0	0	0	33.969464	9.087439	30.609365	9.087439	2.208231E+13	3.672322E-5	27230.723501	5.834709E+16	0	0	16.916991	0.694412	0	0
0	0	0	33.894439	9.106041	30.523354	9.106041	2.10351E+13	3.659475E-5	27326.323563	5.834218E+16	0	0	16.913789	0.68789	0	0
0	0	0	33.818385	9.123618	30.43662	9.123618	2.002413E+13	3.64229E-5	27455.251045	5.833744E+16	0	0	16.906759	0.681488	0	0
0	0	0	33.744422	9.140865	30.352199	9.140865	1.90875E+13	3.63438E-5	27515.009925	5.833305E+16	0	0	16.886568	0.675374	0	0
0	0	0	33.668809	9.156878	30.26648	9.156878	1.817518E+13	3.617837E-5	27640.823842	5.832877E+16	0	0	16.864726	0.669268	0	0
0	0	0	33.594748	9.171957	30.182731	9.171957	1.732382E+13	3.602438E-5	27758.980483	5.832477E+16	0	0	16.846075	0.663209	0	0
0	0	0	33.520311	9.186878	30.098631	9.186878	1.650826E+13	3.591628E-5	27842.524005	5.832095E+16	0	0	16.848211	0.656759	0	0
0	0	0	33.445057	9.200675	30.014076	9.200675	1.572273E+13	3.573564E-5	27983.2644	5.831727E+16	0	0	16.855213	0.650294	0	0
0	0	0	33.372548	9.2135	29.932766	9.2135	1.500118E+13	3.557317E-5	28111.074686	5.831388E+16	0	0	16.847604	0.644131	0	0
0	0	0	33.299368	9.226162	29.8508	9.226162	1.43065E+13	3.544215E-5	28214.989092	5.831062E+16	0	0	16.832212	0.638273	0	0
0	0	0	33.227055	9.238074	29.770017	9.238074	1.365161E+13	3.530416E-5	28325.276461	5.830755E+16	0	0	16.805925	0.632501	0	0
0	0	0	33.154497	9.249772	29.689045	9.249772	1.302459E+13	3.52E-5	28409.092134	5.830461E+16	0	0	16.79213	0.626602	0	0
0	0	0	33.08215	9.260435	29.608676	9.260435	1.242806E+13	3.502596E-5	28550.249118	5.830181E+16	0	0	16.783765	0.62064	0	0
0	0	0	33.009625	9.271023	29.528135	9.271023	1.185744E+13	3.490172E-5	28651.883044	5.829914E+16	0	0	16.778794	0.614861	0	0
0	0	0	32.938014	9.281102	29.448743	9.281102	1.13197E+13	3.478947E-5	28744.333394	5.829662E+16	0	0	16.775126	0.609145	0	0
0	0	0	32.866354	9.2902	29.369659	9.2902	1.080599E+13	3.458871E-5	28911.170471	5.829421E+16	0	0	16.75385	0.603757	0	0
