Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
4.36247	9.80483	0.00000	40.2380	-0.504551	40.3851	-0.504551	1178740000000000	0.0000802451	12459.5
4.38992	9.81414	-0.466744	40.2344	-0.323959	40.3289	-0.323959	1176260000000000	0.0000815040	12267.0
4.43914	9.81305	-0.471632	40.1211	0.423183	39.9979	0.423183	1099140000000000	0.0000822252	12159.7
5.05320	9.80996	-0.533871	39.9983	1.08465	39.6830	1.08465	1020850000000000	0.0000821619	12169.4
6.80589	9.82351	-0.713771	39.8792	1.68454	39.3904	1.68454	949976000000000	0.0000821056	12177.9
8.63136	9.79737	1.84748	39.7607	2.23962	39.1119	2.23962	884025000000000	0.0000820116	12192.1
10.5727	9.79988	1.55072	39.6417	2.76127	38.8432	2.76127	822215000000000	0.0000819267	12204.9
12.3882	9.79364	1.56272	39.5208	3.25002	38.5825	3.25002	763534000000000	0.0000817524	12231.1
14.1958	9.78686	1.50770	39.4007	3.70250	38.3336	3.70250	709239000000000	0.0000815697	12258.6
15.9946	9.78356	1.36259	39.2775	4.12054	38.0920	4.12054	657382000000000	0.0000811659	12319.7
17.7968	9.79639	0.942883	39.1584	4.49851	37.8664	4.49851	610688000000000	0.0000807715	12380.0
19.5945	9.78959	0.908404	39.0404	4.85085	37.6495	4.85085	567535000000000	0.0000804027	12436.9
21.3979	9.80043	0.417911	38.9248	5.17503	37.4434	5.17503	528135000000000	0.0000800598	12490.2
23.1966	9.79449	0.439281	38.8100	5.47719	37.2448	5.47719	491640000000000	0.0000797313	12541.7
24.9926	9.78114	0.462368	38.6944	5.75803	37.0516	5.75803	457322000000000	0.0000793127	12608.0
26.7868	9.78526	0.241634	38.5792	6.01940	36.8647	6.01940	425456000000000	0.0000788809	12677.0
27.3794	9.78064	0.222295	38.4679	6.25693	36.6887	6.25693	396712000000000	0.0000784759	12742.5
27.9859	9.79170	0.00952278	38.3578	6.47751	36.5187	6.47751	370124000000000	0.0000780700	12808.8
28.5945	9.78841	0.0110975	38.2477	6.68332	36.3533	6.68332	345293000000000	0.0000776347	12880.6
29.1779	9.76347	0.140196	38.1381	6.87387	36.1928	6.87387	322182000000000	0.0000771477	12962.0
29.7793	9.73209	0.185777	38.0294	7.05177	36.0369	7.05177	300748000000000	0.0000766689	13042.9
30.3651	9.67970	0.227882	37.9219	7.21835	35.8855	7.21835	280931000000000	0.0000762292	13118.2
30.9549	9.61421	0.246026	37.8145	7.37398	35.7374	7.37398	262399000000000	0.0000757593	13199.6
31.5509	9.52373	0.258378	37.7072	7.51749	35.5931	7.51749	245093000000000	0.0000752024	13297.4
32.1467	9.40525	0.264545	37.6021	7.64929	35.4542	7.64929	229227000000000	0.0000746351	13398.4
32.7249	9.24548	0.270843	37.5004	7.77247	35.3211	7.77247	214833000000000	0.0000741877	13479.3
33.3084	9.04130	0.273393	37.3985	7.88820	35.1901	7.88820	201309000000000	0.0000737153	13565.6
33.8773	8.77945	0.275411	37.2975	7.99554	35.0624	7.99554	188735000000000	0.0000732109	13659.1
