Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
4.58817	9.63040	0.00000	39.8801	-0.768348	40.0919	-0.768348	950474000000000	0.0000641492	15587.2
4.60229	9.63934	-0.478783	39.9367	-0.708059	40.1318	-0.708059	983623000000000	0.0000667736	14974.4
4.66027	9.64136	-0.484517	39.8646	-0.261733	39.9368	-0.261733	941618000000000	0.0000668062	14967.2
5.25152	9.63491	-0.546778	39.7567	0.321532	39.6679	0.321532	881884000000000	0.0000664885	15038.9
6.99588	9.63923	-0.727116	39.6329	0.959082	39.3678	0.959082	817780000000000	0.0000661887	15107.2
8.72976	9.61217	2.08494	39.5027	1.56511	39.0694	1.56511	755127000000000	0.0000657101	15217.4
10.6178	9.59509	2.02298	39.3722	2.12618	38.7828	2.12618	696914000000000	0.0000651787	15341.6
12.4296	9.59379	1.84203	39.2425	2.65282	38.5060	2.65282	643302000000000	0.0000647056	15453.9
14.2409	9.59065	1.67041	39.1140	3.14198	38.2406	3.14198	594100000000000	0.0000642618	15560.7
16.0309	9.58512	1.50949	38.9886	3.59127	37.9889	3.59127	549555000000000	0.0000638659	15657.3
17.8402	9.57982	1.34255	38.8625	4.00827	37.7452	4.00827	508032000000000	0.0000634195	15767.6
19.6375	9.57960	1.15580	38.7367	4.38888	37.5116	4.38888	469599000000000	0.0000628785	15903.3
21.4396	9.57291	0.991460	38.6140	4.74028	37.2891	4.74028	434841000000000	0.0000624085	16023.2
23.2387	9.57575	0.793885	38.4928	5.06306	37.0758	5.06306	402974000000000	0.0000619221	16149.1
25.0371	9.57078	0.622828	38.3752	5.35816	36.8737	5.35816	374209000000000	0.0000614739	16266.8
26.8330	9.56126	0.463891	38.2571	5.63393	36.6764	5.63393	347348000000000	0.0000609986	16393.6
27.4291	9.56332	0.395581	38.1404	5.89053	36.4856	5.89053	322635000000000	0.0000605463	16516.1
28.0228	9.55502	0.355210	38.0267	6.12535	36.3039	6.12535	300232000000000	0.0000601166	16634.2
28.6345	9.54894	0.305588	37.9117	6.34619	36.1246	6.34619	279119000000000	0.0000596474	16765.1
29.2266	9.52519	0.291726	37.7973	6.54990	35.9505	6.54990	259551000000000	0.0000591336	16910.7
29.8154	9.48360	0.291924	37.6867	6.73656	35.7850	6.73656	241913000000000	0.0000586702	17044.3
30.4120	9.42081	0.295033	37.5770	6.91250	35.6234	6.91250	225587000000000	0.0000582522	17166.7
30.9960	9.33986	0.294032	37.4683	7.07548	35.4663	7.07548	210476000000000	0.0000578173	17295.8
31.5796	9.22880	0.293305	37.3602	7.22741	35.3129	7.22741	196440000000000	0.0000573734	17429.6
32.1508	9.08808	0.290956	37.2550	7.36769	35.1656	7.36769	183670000000000	0.0000569695	17553.2
32.7267	8.89620	0.290340	37.1509	7.49891	35.0220	7.49891	171845000000000	0.0000565832	17673.1
33.3091	8.64953	0.288323	37.0474	7.62159	34.8813	7.62159	160821000000000	0.0000561870	17797.7
33.8614	8.35141	0.286590	36.9449	7.73561	34.7440	7.73561	150598000000000	0.0000557814	17927.1
34.4207	7.97940	0.284573	36.8427	7.84226	34.6091	7.84226	141049000000000	0.0000553606	18063.4
34.9673	7.54288	0.282448	36.7432	7.94118	34.4790	7.94118	132326000000000	0.0000549782	18189.0
35.5104	7.03680	0.279885	36.6443	8.03484	34.3510	8.03484	124180000000000	0.0000546228	18307.4
36.0561	6.44240	0.276345	36.5460	8.12242	34.2253	8.12242	116582000000000	0.0000542584	18430.3
36.5806	5.78924	0.274371	36.4500	8.20456	34.1035	8.20456	109601000000000	0.0000539482	18536.3
37.0865	5.07892	0.271145	36.3542	8.28231	33.9830	8.28231	103049000000000	0.0000536481	18640.0
37.5836	4.31708	0.268503	36.2591	8.35793	33.8639	8.35793	96935100000000	0.0000534646	18703.9
38.0586	3.50791	0.271879	36.1649	8.42616	33.7478	8.42616	91230500000000	0.0000531691	18807.9
38.5196	2.68137	0.273743	36.0727	8.48955	33.6350	8.48955	85969600000000	0.0000528870	18908.2
32.0694	9.11087	0.291234	35.9810	8.54804	33.5242	8.54804	81037500000000	0.0000525466	19030.7
39.8039	0.00000	0.00000	35.8911	8.60308	33.4161	8.60308	76471200000000	0.0000522425	19141.5
0.00000	0.00000	0.00000	35.8033	8.65475	33.3112	8.65475	72263400000000	0.0000519824	19237.3
0.00000	0.00000	0.00000	35.7141	8.70386	33.2055	8.70386	68224000000000	0.0000516779	19350.6
0.00000	0.00000	0.00000	35.6254	8.75049	33.1010	8.75049	64426200000000	0.0000513876	19459.9
0.00000	0.00000	0.00000	35.5374	8.79444	32.9980	8.79444	60870900000000	0.0000511045	19567.8
0.00000	0.00000	0.00000	35.4490	8.83570	32.8954	8.83570	57493900000000	0.0000507752	19694.6
0.00000	0.00000	0.00000	35.3638	8.87476	32.7967	8.87476	54417600000000	0.0000505423	19785.4
0.00000	0.00000	0.00000	35.2797	8.91131	32.6997	8.91131	51537300000000	0.0000503001	19880.7
0.00000	0.00000	0.00000	35.1964	8.94612	32.6041	8.94612	48838200000000	0.0000500908	19963.7
0.00000	0.00000	0.00000	35.1134	8.97875	32.5094	8.97875	46288800000000	0.0000498532	20058.9
0.00000	0.00000	0.00000	35.0304	9.00946	32.4152	9.00946	43870100000000	0.0000495849	20167.4
0.00000	0.00000	0.00000	34.9483	9.03816	32.3225	9.03816	41601100000000	0.0000492990	20284.4
0.00000	0.00000	0.00000	34.8677	9.06626	32.2316	9.06626	39488300000000	0.0000491264	20355.6
0.00000	0.00000	0.00000	34.7877	9.09281	32.1417	9.09281	37497900000000	0.0000489543	20427.2
