Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
4.62494	9.61585	0.00000	39.8998	-0.816894	40.1304	-0.816894	961910000000000	0.0000647095	15452.2
4.62706	9.61791	-0.481683	39.9413	-0.747743	40.1523	-0.747743	986320000000000	0.0000667943	14969.7
4.67332	9.61697	-0.486562	39.8807	-0.362213	39.9829	-0.362213	950816000000000	0.0000668779	14951.1
5.12801	9.62170	-0.533470	39.7615	0.319868	39.6711	0.319868	884459000000000	0.0000667751	14974.4
6.82019	9.61182	1.85317	39.6271	1.00820	39.3422	1.00820	814891000000000	0.0000664426	15049.5
8.61559	9.61105	1.72312	39.4942	1.61193	39.0383	1.61193	751182000000000	0.0000658680	15180.9
10.6103	9.59204	1.94856	39.3644	2.17096	38.7501	2.17096	693580000000000	0.0000653838	15293.5
12.4408	9.59001	1.77305	39.2342	2.68836	38.4729	2.68836	639993000000000	0.0000648382	15422.3
14.2452	9.58234	1.63444	39.1073	3.17253	38.2084	3.17253	591621000000000	0.0000644415	15517.4
16.0432	9.58394	1.43645	38.9811	3.61880	37.9551	3.61880	547010000000000	0.0000640161	15620.6
17.8517	9.57584	1.29603	38.8564	4.02479	37.7146	4.02479	506080000000000	0.0000635268	15741.0
19.6513	9.57237	1.12471	38.7333	4.39900	37.4846	4.39900	468603000000000	0.0000630418	15862.1
21.4520	9.56776	0.956268	38.6111	4.74642	37.2630	4.74642	434073000000000	0.0000625628	15983.6
23.2460	9.56670	0.773116	38.4909	5.06608	37.0511	5.06608	402495000000000	0.0000620874	16106.1
25.0506	9.56356	0.596647	38.3724	5.36125	36.8478	5.36125	373544000000000	0.0000616191	16228.5
26.8448	9.55517	0.437844	38.2537	5.63729	36.6497	5.63729	346590000000000	0.0000611395	16355.8
27.4371	9.55421	0.378977	38.1367	5.89503	36.4584	5.89503	321881000000000	0.0000607139	16470.5
28.0438	9.54913	0.330776	38.0209	6.12996	36.2748	6.12996	299128000000000	0.0000602248	16604.3
28.6457	9.53965	0.292404	37.9059	6.34967	36.0962	6.34967	278086000000000	0.0000597545	16735.0
29.2352	9.51703	0.279366	37.7923	6.55206	35.9238	6.55206	258718000000000	0.0000592652	16873.2
29.8317	9.46890	0.291254	37.6805	6.73911	35.7577	6.73911	240968000000000	0.0000587882	17010.1
30.4232	9.41419	0.287059	37.5693	6.91694	35.5947	6.91694	224484000000000	0.0000583754	17130.4
31.0077	9.32857	0.291207	37.4591	7.08062	35.4366	7.08062	209246000000000	0.0000579256	17263.5
31.6120	9.21388	0.291037	37.3509	7.23227	35.2841	7.23227	195283000000000	0.0000574995	17391.4
32.1833	9.07081	0.289306	37.2446	7.37245	35.1366	7.37245	182451000000000	0.0000570783	17519.7
32.7610	8.87095	0.290289	37.1408	7.50150	34.9949	7.50150	170734000000000	0.0000566727	17645.1
