Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
0.353442	9.705675	0	-2.401246	-1.161742	0	-1.161742	1254	8.098475E-17	1.2348E+16	0	0	0	0
3.755824	9.658633	0	-2.387803	-0.877006	0	-0.877006	1265	8.389322E-17	1.191991E+16	0	0	0	0
3.763925	9.660113	0	-2.384667	-0.178525	0	-0.178525	1267	8.996366E-17	1.11156E+16	0	0	0	0
3.422191	9.660545	0	-2.381923	0.511658	0	0.511658	1270	9.694613E-17	1.031501E+16	0	0	0	0
-2.385165	0	0	-2.345186	1.181467	0	1.181467	1300	1.070339E-16	9.342834E+15	0	0	0	0
0	0	0	-2.361766	1.789404	0	1.789404	1287	1.141011E-16	8.764156E+15	0	0	0	0
0	0	0	-2.34156	2.317336	0	2.317336	1303	1.237741E-16	8.079238E+15	0	0	0	0
0	0	0	-2.339616	2.807123	0	2.807123	1305	1.327653E-16	7.532088E+15	0	0	0	0
0	0	0	-2.327675	3.264961	0	3.264961	1315	1.432926E-16	6.978728E+15	0	0	0	0
0	0	0	-2.326025	3.687078	0	3.687078	1317	1.535757E-16	6.511447E+15	0	0	0	0
0	0	0	-2.291069	4.081227	0	4.081227	1347	1.680814E-16	5.949497E+15	0	0	0	0
0	0	0	-2.288047	4.446982	0	4.446982	1349	1.800388E-16	5.554357E+15	0	0	0	0
0	0	0	-2.265783	4.784012	0	4.784012	1369	1.952197E-16	5.122435E+15	0	0	0	0
0	0	0	-2.257567	5.094312	0	5.094312	1377	2.095737E-16	4.771592E+15	0	0	0	0
0	0	0	-2.251066	5.385242	0	5.385242	1382	2.244982E-16	4.454379E+15	0	0	0	0
0	0	0	-2.228132	5.657356	0	5.657356	1403	2.432288E-16	4.111356E+15	0	0	0	0
0	0	0	-2.219883	5.912491	0	5.912491	1411	2.610689E-16	3.830407E+15	0	0	0	0
0	0	0	-2.207338	6.150924	0	6.150924	1422	2.807517E-16	3.561866E+15	0	0	0	0
0	0	0	-2.200265	6.370872	0	6.370872	1428	3.005316E-16	3.327437E+15	0	0	0	0
0	0	0	-2.181235	6.574536	0	6.574536	1446	3.241141E-16	3.085333E+15	0	0	0	0
0	0	0	-2.173934	6.763111	0	6.763111	1453	3.465546E-16	2.885548E+15	0	0	0	0
0	0	0	-2.167857	6.937771	0	6.937771	1459	3.699442E-16	2.70311E+15	0	0	0	0
0	0	0	-2.145446	7.103002	0	7.103002	1480	3.99093E-16	2.505682E+15	0	0	0	0
0	0	0	-2.148811	7.256155	0	7.256155	1477	4.231863E-16	2.363026E+15	0	0	0	0
0	0	0	-2.107599	7.398726	0	7.398726	1517	4.615084E-16	2.166808E+15	0	0	0	0
0	0	0	-2.105426	7.533448	0	7.533448	1519	4.907775E-16	2.037583E+15	0	0	0	0
0	0	0	-2.084861	7.659916	0	7.659916	1540	5.283214E-16	1.892787E+15	0	0	0	0
0	0	0	-2.079764	7.776901	0	7.776901	1545	5.621847E-16	1.778775E+15	0	0	0	0
0	0	0	-2.042766	7.884958	0	7.884958	1582	6.098121E-16	1.639849E+15	0	0	0	0
