Vload_(V)	ILoad_(A)	RsLoad_(ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	(Carrier_Density+Doping)/qWni^2_(cm^2/C)	Carrier_Density_at_Vmp_(cm-3)	Lifetime_at_Vmp_(s)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
5.947922	9.504878	0	39.112986	-0.548078	39.312143	-0.548078	5.937352E+14	4.145063E-5	24124.502631	6.102807E+16	2.912839E+13	3.751261E-5	16.833211	1.143109	0	0
5.647544	9.508429	-0.606852	38.999117	0.145208	38.946349	0.145208	5.531828E+14	4.148014E-5	24107.41601	6.083788E+16	0	0	16.800359	1.140547	0	0
5.661038	9.510984	-0.607684	38.882047	0.818087	38.584737	0.818087	5.142706E+14	4.154937E-5	24067.315423	6.065539E+16	0	0	16.798575	1.136189	0	0
6.025131	9.50814	-0.646607	38.766823	1.434234	38.245557	1.434234	4.785541E+14	4.161548E-5	24029.136745	6.048789E+16	0	0	16.832028	1.133642	0	0
7.630027	9.507207	-0.815526	38.65529	1.980878	37.935302	1.980878	4.462702E+14	4.162759E-5	24022.200409	6.033648E+16	0	0	16.795991	1.131016	0	0
10.084474	9.499499	1.633905	38.547824	2.469931	37.650025	2.469931	4.171631E+14	4.161761E-5	24028.000531	6.019997E+16	0	0	16.806047	1.125987	0	0
12.544807	9.495259	1.522056	38.439967	2.934649	37.373179	2.934649	3.89804E+14	4.163877E-5	24015.824547	6.007166E+16	0	0	16.814014	1.118037	0	0
14.956583	9.493226	1.313595	38.331292	3.373064	37.105057	3.373064	3.640036E+14	4.166284E-5	24001.987132	5.995066E+16	0	0	16.813085	1.110151	0	0
17.355436	9.490176	1.112326	38.222732	3.77874	36.848932	3.77874	3.398925E+14	4.16593E-5	24004.054907	5.983758E+16	0	0	16.839534	1.102783	0	0
19.76608	9.493174	0.807432	38.115103	4.151878	36.605551	4.151878	3.175278E+14	4.163098E-5	24020.404975	5.973269E+16	0	0	16.827098	1.093603	0	0
22.164872	9.488383	0.630606	38.009271	4.497997	36.373776	4.497997	2.969401E+14	4.162302E-5	24025.020279	5.963614E+16	0	0	16.836123	1.082891	0	0
24.575447	9.488567	0.374356	37.903701	4.815964	36.152483	4.815964	2.777054E+14	4.156657E-5	24057.668844	5.954593E+16	0	0	16.857624	1.071932	0	0
26.968596	9.47258	0.264899	37.799894	5.111578	35.941071	5.111578	2.599836E+14	4.153242E-5	24077.464237	5.946282E+16	0	0	16.860716	1.061794	0	0
27.852893	9.439141	0.310274	37.696038	5.387414	35.73679	5.387414	2.433643E+14	4.148195E-5	24106.772105	5.938488E+16	0	0	16.877067	1.051744	0	0
28.742051	9.37309	0.347929	37.592885	5.643169	35.540503	5.643169	2.27891E+14	4.14171E-5	24144.529234	5.931231E+16	0	0	16.885373	1.040897	0	0
29.646314	9.269397	0.360409	37.490451	5.882989	35.35072	5.882989	2.134832E+14	4.136764E-5	24173.406914	5.924474E+16	0	0	16.899386	1.029665	0	0
30.531253	9.108523	0.36573	37.388882	6.107234	35.167459	6.107234	2.00083E+14	4.132991E-5	24195.483386	5.918189E+16	0	0	16.914958	1.019608	0	0
31.409419	8.858537	0.36859	37.28679	6.314052	34.990004	6.314052	1.874492E+14	4.122992E-5	24254.169747	5.912264E+16	0	0	16.919124	1.009622	0	0
