Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
4.37904	9.73261	0.00000	39.8985	-0.508060	40.0495	-0.508060	961121000000000	0.0000658691	15180.1
4.39259	9.74361	-0.463717	39.9364	-0.498463	40.0847	-0.498463	983452000000000	0.0000674627	14821.4
4.44904	9.74245	-0.469548	39.9324	-0.409279	40.0542	-0.409279	981076000000000	0.0000678916	14727.8
5.09841	9.74650	-0.536045	39.8173	0.298142	39.7289	0.298142	915007000000000	0.0000680674	14689.9
6.84635	9.74356	-0.715553	39.6841	0.980346	39.3943	0.980346	843742000000000	0.0000676583	14779.0
8.65013	9.73717	-0.901165	39.5510	1.61325	39.0757	1.61325	777834000000000	0.0000672352	14872.2
10.5959	9.74112	-1.10061	39.4189	2.19291	38.7750	2.19291	717256000000000	0.0000667654	14977.0
12.4145	9.72213	1.49734	39.2854	2.72325	38.4884	2.72325	660602000000000	0.0000661444	15117.7
14.2262	9.74307	-1.47303	39.1553	3.21260	38.2182	3.21260	609505000000000	0.0000656085	15241.3
16.0206	9.71845	1.21255	39.0270	3.66620	37.9610	3.66620	562838000000000	0.0000651153	15356.8
17.8261	9.72005	0.990459	38.9001	4.08395	37.7165	4.08395	520073000000000	0.0000646175	15475.2
19.6206	9.72977	0.370480	38.7743	4.46917	37.4832	4.46917	480784000000000	0.0000641081	15598.3
21.4246	9.72416	0.515622	38.6488	4.82198	37.2603	4.82198	444437000000000	0.0000635192	15742.9
23.2171	9.70324	0.652067	38.5262	5.14743	37.0487	5.14743	411516000000000	0.0000629886	15875.6
25.0215	9.71495	0.361339	38.4058	5.44691	36.8472	5.44691	381498000000000	0.0000624744	16006.3
26.8172	9.72130	0.0359887	38.2866	5.72118	36.6546	5.72118	353876000000000	0.0000619132	16151.4
27.4031	9.72352	-0.0798776	38.1702	5.97716	36.4703	5.97716	328775000000000	0.0000614423	16275.3
28.0122	9.72524	-0.199814	38.0543	6.21405	36.2924	6.21405	305527000000000	0.0000609419	16408.9
28.6156	9.70829	0.0624236	37.9390	6.43357	36.1204	6.43357	283998000000000	0.0000604169	16551.5
29.2041	9.70093	0.0509247	37.8247	6.63867	35.9537	6.63867	264106000000000	0.0000599096	16691.7
29.8050	9.66006	0.153481	37.7095	6.82970	35.7906	6.82970	245453000000000	0.0000593427	16851.2
30.3932	9.60178	0.203934	37.5978	7.00712	35.6348	7.00712	228602000000000	0.0000588663	16987.6
30.9783	9.52244	0.229813	37.4877	7.17102	35.4847	7.17102	213101000000000	0.0000583858	17127.4
31.5769	9.40544	0.249062	37.3789	7.32197	35.3397	7.32197	198810000000000	0.0000578811	17276.7
32.1673	9.25897	0.257499	37.2727	7.46106	35.2006	7.46106	185760000000000	0.0000573934	17423.6
32.7377	9.07035	0.263137	37.1690	7.59184	35.0665	7.59184	173848000000000	0.0000569942	17545.6
33.3123	8.81818	0.268310	37.0641	7.71505	34.9334	7.71505	162557000000000	0.0000565470	17684.4
33.8747	8.51622	0.269533	36.9601	7.83047	34.8036	7.83047	152072000000000	0.0000561096	17822.2
34.4365	8.14187	0.269867	36.8579	7.93842	34.6777	7.93842	142429000000000	0.0000557135	17949.0
34.9885	7.69747	0.269899	36.7564	8.03721	34.5551	8.03721	133452000000000	0.0000552438	18101.5
35.5330	7.18384	0.268478	36.6565	8.13040	34.4357	8.13040	125159000000000	0.0000548245	18240.0
36.0701	6.59062	0.267618	36.5582	8.21862	34.3193	8.21862	117499000000000	0.0000544683	18359.3
36.5956	5.92958	0.265838	36.4601	8.30178	34.2046	8.30178	110316000000000	0.0000541107	18480.6
37.1012	5.21537	0.263280	36.3623	8.37973	34.0917	8.37973	103591000000000	0.0000537396	18608.2
37.5975	4.43602	0.263750	36.2677	8.45338	33.9831	8.45338	97474100000000	0.0000534775	18699.4
38.0789	3.61014	0.267587	36.1744	8.52204	33.8772	8.52204	91791100000000	0.0000532158	18791.4
38.5306	2.77490	0.273715	36.0826	8.58443	33.7744	8.58443	86519100000000	0.0000528848	18909.0
32.2660	9.22765	0.259626	35.9910	8.64417	33.6726	8.64417	81560800000000	0.0000525903	19014.9
39.8437	0.00000	0.00000	35.9008	8.69913	33.5735	8.69913	76955400000000	0.0000522600	19135.1
0.00000	0.00000	0.00000	35.8113	8.75098	33.4760	8.75098	72639200000000	0.0000519344	19255.1
0.00000	0.00000	0.00000	35.7234	8.79957	33.3809	8.79957	68635300000000	0.0000516273	19369.6
0.00000	0.00000	0.00000	35.6350	8.84633	33.2858	8.84633	64828400000000	0.0000513366	19479.3
0.00000	0.00000	0.00000	35.5465	8.88969	33.1916	8.88969	61229700000000	0.0000509810	19615.2
0.00000	0.00000	0.00000	35.4598	8.93115	33.0997	8.93115	57896400000000	0.0000506988	19724.3
0.00000	0.00000	0.00000	35.3709	8.97042	33.0064	8.97042	54667600000000	0.0000503380	19865.7
0.00000	0.00000	0.00000	35.2858	9.00750	32.9171	9.00750	51741300000000	0.0000500800	19968.1
0.00000	0.00000	0.00000	35.2020	9.04273	32.8297	9.04273	49015100000000	0.0000498638	20054.6
0.00000	0.00000	0.00000	35.1182	9.07515	32.7431	9.07515	46432400000000	0.0000495653	20175.4
0.00000	0.00000	0.00000	35.0358	9.10637	32.6581	9.10637	44023000000000	0.0000493362	20269.1
0.00000	0.00000	0.00000	34.9529	9.13572	32.5731	9.13572	41725400000000	0.0000490608	20382.9
0.00000	0.00000	0.00000	34.8707	9.16318	32.4894	9.16318	39565700000000	0.0000487648	20506.6
0.00000	0.00000	0.00000	34.7901	9.18923	32.4075	9.18923	37557200000000	0.0000485082	20615.1
0.00000	0.00000	0.00000	34.7112	9.21493	32.3274	9.21493	35688700000000	0.0000483833	20668.3
0.00000	0.00000	0.00000	34.6319	9.23776	32.2476	9.23776	33904000000000	0.0000480842	20796.8
0.00000	0.00000	0.00000	34.5532	9.25968	32.1686	9.25968	32220200000000	0.0000478143	20914.3
0.00000	0.00000	0.00000	34.4751	9.28142	32.0904	9.28142	30633500000000	0.0000476504	20986.2
0.00000	0.00000	0.00000	34.3982	9.30090	32.0137	9.30090	29144700000000	0.0000473795	21106.2
0.00000	0.00000	0.00000	34.3211	9.32017	31.9370	9.32017	27727000000000	0.0000471808	21195.1
0.00000	0.00000	0.00000	34.2451	9.33781	31.8618	9.33781	26396700000000	0.0000469240	21311.1
0.00000	0.00000	0.00000	34.1694	9.35539	31.7868	9.35539	25133100000000	0.0000467601	21385.8
0.00000	0.00000	0.00000	34.0939	9.37145	31.7126	9.37145	23935200000000	0.0000465119	21499.9
0.00000	0.00000	0.00000	34.0186	9.38704	31.6386	9.38704	22796100000000	0.0000462972	21599.6
0.00000	0.00000	0.00000	33.9432	9.40205	31.5646	9.40205	21708900000000	0.0000460908	21696.3
