Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
5.273229	9.409722	0	38.973259	-1.838282	39.603078	-1.838282	5.44337E+14	3.396444E-5	29442.067198	16.646188	1.158146	0	0
5.303853	9.408967	1.544763	38.910714	-1.281007	39.349032	-1.281007	5.235339E+14	3.436921E-5	29095.356508	16.644727	1.157591	0	0
5.342917	9.410172	0.411454	38.787535	-0.541638	38.972389	-0.541638	4.847798E+14	3.418961E-5	29248.263966	16.64084	1.157789	0	0
5.574249	9.408505	1.658248	38.663751	0.142567	38.61522	0.142567	4.486316E+14	3.397625E-5	29431.98822	16.638998	1.156797	0	0
7.519115	9.388886	2.178865	38.541372	0.774852	38.278283	0.774852	4.154641E+14	3.376834E-5	29613.249716	16.622063	1.156916	0	0
10.02155	9.376604	2.009983	38.420626	1.35721	37.960974	1.35721	3.850756E+14	3.356191E-5	29795.437771	16.614077	1.156083	0	0
12.774517	9.36686	1.76833	38.30037	1.893425	37.660739	1.893425	3.569617E+14	3.333111E-5	30001.789719	16.609452	1.155528	0	0
15.185519	9.361468	1.534501	38.179968	2.397017	37.372272	2.397017	3.308193E+14	3.310833E-5	30203.696329	16.603219	1.154933	0	0
17.607053	9.358056	1.28942	38.056952	2.872678	37.091495	2.872678	3.060406E+14	3.285713E-5	30434.635724	16.614288	1.15402	0	0
20.013182	9.358692	1.029809	37.934181	3.317771	36.82204	3.317771	2.831224E+14	3.261744E-5	30658.313205	16.612396	1.153861	0	0
22.41672	9.352027	0.796591	37.813092	3.724452	36.567842	3.724452	2.621668E+14	3.236373E-5	30898.670722	16.624472	1.15287	0	0
24.811623	9.348067	0.552928	37.694878	4.095702	36.328954	4.095702	2.431782E+14	3.21169E-5	31136.158667	16.623493	1.152949	0	0
27.211051	9.344893	0.305728	37.578249	4.437455	36.102037	4.437455	2.257693E+14	3.186709E-5	31380.248267	16.626216	1.152433	0	0
28.104254	9.338645	0.227381	37.463008	4.753912	35.885425	4.753912	2.097725E+14	3.16217E-5	31623.777321	16.632039	1.152235	0	0
29.014618	9.273704	0.251424	37.348568	5.045409	35.678366	5.045409	1.949918E+14	3.135685E-5	31890.89051	16.630692	1.151759	0	0
29.883677	9.142834	0.286243	37.232886	5.322354	35.475394	5.322354	1.810943E+14	3.109518E-5	32159.274665	16.63379	1.151322	0	0
30.770674	8.934295	0.303454	37.116256	5.582221	35.277594	5.582221	1.680724E+14	3.081862E-5	32447.873554	16.630606	1.150846	0	0
31.642582	8.622263	0.313253	37.000918	5.825927	35.086772	5.825927	1.561046E+14	3.057064E-5	32711.080335	16.621701	1.150648	0	0
32.507606	8.192472	0.314921	36.888568	6.047789	34.906371	6.047789	1.452576E+14	3.032367E-5	32977.502355	16.6167	1.149934	0	0
33.353704	7.612647	0.317066	36.776888	6.253986	34.732086	6.253986	1.352145E+14	3.007146E-5	33254.090422	16.604443	1.149378	0	0
34.168353	6.894688	0.318241	36.667381	6.4444	34.56535	6.4444	1.260346E+14	2.982978E-5	33523.523618	16.602247	1.148585	0	0
34.982417	6.009044	0.317709	36.559719	6.620383	34.405366	6.620383	1.176117E+14	2.959248E-5	33792.343292	16.598637	1.147712	0	0
35.761325	5.010871	0.315636	36.452711	6.786344	34.249528	6.786344	1.09793E+14	2.937284E-5	34045.041092	16.608203	1.146046	0	0
36.516039	3.898526	0.312957	36.345376	6.940928	34.097317	6.940928	1.024684E+14	2.912976E-5	34329.135831	16.602042	1.145332	0	0
37.221761	2.732188	0.320488	36.239446	7.082739	33.950803	7.082739	9.571521E+13	2.88682E-5	34640.175618	16.607681	1.144221	0	0
37.860792	1.581828	0.33839	36.136587	7.213593	33.810949	7.213593	8.958101E+13	2.862793E-5	34930.904421	16.611124	1.142951	0	0
30.895967	8.896572	0.305113	36.035345	7.335852	33.675584	7.335852	8.392473E+13	2.840144E-5	35209.466037	16.611848	1.141801	0	0
38.736295	0	0	35.933188	7.453193	33.541107	7.453193	7.857704E+13	2.818652E-5	35477.943125	16.61604	1.140333	0	0
0	0	0	35.830018	7.562819	33.408314	7.562819	7.352009E+13	2.793791E-5	35793.653095	16.619571	1.138627	0	0
0	0	0	35.726081	7.666538	33.276844	7.666538	6.875275E+13	2.768082E-5	36126.094392	16.618889	1.13708	0	0
0	0	0	35.625868	7.762914	33.151386	7.762914	6.444769E+13	2.746606E-5	36408.57015	16.617251	1.135691	0	0
0	0	0	35.526325	7.853613	33.028503	7.853613	6.043703E+13	2.725807E-5	36686.378916	16.617083	1.134065	0	0
0	0	0	35.428104	7.938855	32.908729	7.938855	5.672328E+13	2.706574E-5	36947.074572	16.617826	1.132835	0	0
0	0	0	35.33008	8.018436	32.791051	8.018436	5.324351E+13	2.685854E-5	37232.100224	16.618703	1.13105	0	0
0	0	0	35.232677	8.093046	32.67564	8.093046	4.999641E+13	2.664967E-5	37523.906444	16.621239	1.129939	0	0
0	0	0	35.138197	8.163586	32.56437	8.163586	4.703539E+13	2.649057E-5	37749.285178	16.626482	1.128312	0	0
0	0	0	35.04527	8.230832	32.455692	8.230832	4.429352E+13	2.636931E-5	37922.870435	16.623713	1.127122	0	0
0	0	0	34.952897	8.292253	32.349454	8.292253	4.172594E+13	2.620611E-5	38159.031602	16.625194	1.125773	0	0
0	0	0	34.862681	8.349547	32.246618	8.349547	3.936157E+13	2.605715E-5	38377.174836	16.630389	1.124345	0	0
0	0	0	34.772416	8.403207	32.144946	8.403207	3.71296E+13	2.589E-5	38624.949093	16.634399	1.122758	0	0
0	0	0	34.683555	8.454185	32.0455	8.454185	3.505568E+13	2.574797E-5	38838.007318	16.635278	1.121449	0	0
0	0	0	34.594532	8.502201	31.946887	8.502201	3.30938E+13	2.559305E-5	39073.104267	16.637076	1.119862	0	0
0	0	0	34.505296	8.547991	31.848828	8.547991	3.123715E+13	2.544086E-5	39306.839954	16.634391	1.118315	0	0
0	0	0	34.418036	8.590624	31.753661	8.590624	2.952216E+13	2.529554E-5	39532.6518	16.637475	1.11649	0	0
