Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
6.51888	9.88013	0.00000	40.0379	-0.164804	40.0848	-0.164804	1045510000000000	0.0000730489	13687.7
6.49440	9.88021	0.214555	40.1796	-0.235548	40.2466	-0.235548	1138300000000000	0.0000789759	12659.9
6.55370	9.87997	0.921044	40.1244	0.216494	40.0628	0.216494	1101260000000000	0.0000799803	12501.1
6.62061	9.88507	-0.685579	40.0302	0.791261	39.8051	0.791261	1040670000000000	0.0000803590	12442.4
7.17679	9.88053	-0.742968	39.9203	1.41027	39.5191	1.41027	973912000000000	0.0000807004	12389.9
8.87400	9.86485	1.93995	39.8031	1.99763	39.2349	1.99763	907099000000000	0.0000807650	12380.2
10.5839	9.86209	1.82581	39.6848	2.53959	38.9625	2.53959	844111000000000	0.0000807056	12389.5
12.3883	9.85730	1.69825	39.5671	3.04089	38.7024	3.04089	785550000000000	0.0000806117	12404.1
14.1983	9.85959	1.49310	39.4506	3.50354	38.4544	3.50354	731329000000000	0.0000804927	12422.6
16.0078	9.85685	1.33499	39.3343	3.93188	38.2165	3.93188	680827000000000	0.0000803304	12447.8
17.8144	9.85473	1.16685	39.2159	4.32626	37.9861	4.32626	632809000000000	0.0000799668	12504.5
19.5988	9.85119	1.00737	39.1001	4.69058	37.7669	4.69058	588994000000000	0.0000796550	12553.6
21.4082	9.83750	0.907301	38.9856	5.02892	37.5563	5.02892	548518000000000	0.0000793549	12601.1
23.2008	9.81899	0.796866	38.8727	5.33957	37.3553	5.33957	511271000000000	0.0000790266	12653.5
25.0038	9.80848	0.644485	38.7615	5.62860	37.1622	5.62860	476963000000000	0.0000787356	12700.4
26.8078	9.80441	0.470920	38.6485	5.90069	36.9720	5.90069	444359000000000	0.0000783690	12759.8
27.3883	9.80124	0.419577	38.5361	6.15503	36.7875	6.15503	414079000000000	0.0000780148	12817.8
27.9990	9.80688	0.343090	38.4265	6.38526	36.6128	6.38526	386511000000000	0.0000776181	12883.4
28.5983	9.79752	0.304904	38.3184	6.59713	36.4447	6.59713	361049000000000	0.0000771841	12955.8
29.1917	9.78825	0.265527	38.2112	6.79412	36.2818	6.79412	337418000000000	0.0000767367	13031.4
29.7847	9.75226	0.269476	38.1051	6.97767	36.1237	6.97767	315512000000000	0.0000762925	13107.3
30.3823	9.69894	0.275855	37.9992	7.15059	35.9689	7.15059	295034000000000	0.0000758603	13182.0
30.9764	9.62782	0.279788	37.8938	7.31081	35.8183	7.31081	275963000000000	0.0000753815	13265.7
31.5657	9.53509	0.281608	37.7893	7.45882	35.6720	7.45882	258235000000000	0.0000748508	13359.8
32.1608	9.41450	0.280969	37.6853	7.59733	35.5289	7.59733	241703000000000	0.0000743099	13457.1
32.7502	9.24684	0.283789	37.5820	7.72672	35.3890	7.72672	226303000000000	0.0000737557	13558.2
33.3234	9.03759	0.284711	37.4798	7.84853	35.2525	7.84853	212036000000000	0.0000732491	13652.0
33.8995	8.77453	0.283477	37.3782	7.96316	35.1186	7.96316	198719000000000	0.0000727539	13744.9
34.4680	8.44622	0.282003	37.2770	8.07018	34.9873	8.07018	186275000000000	0.0000722304	13844.5
35.0406	8.03890	0.280408	37.1757	8.16972	34.8580	8.16972	174592000000000	0.0000716404	13958.6
