Vload_(V)	ILoad_(I)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(I)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)
6.48813	9.87810	0.00000	39.8540	-0.284758	39.9315	-0.284758	935603000000000	0.0000646112	15475.7
6.55206	9.89725	-0.681178	39.9374	-0.226085	39.9989	-0.226085	984038000000000	0.0000683506	14628.8
6.56880	9.88748	-0.683954	39.8809	0.173123	39.8338	0.173123	950970000000000	0.0000687708	14539.5
6.65418	9.87991	-0.693437	39.7752	0.785662	39.5614	0.785662	891872000000000	0.0000688422	14524.7
7.53429	9.89762	-0.780377	39.6560	1.40553	39.2733	1.40553	829412000000000	0.0000687048	14553.9
9.11233	9.86837	1.78270	39.5311	1.99579	38.9872	1.99579	768387000000000	0.0000684162	14615.4
10.7208	9.86611	1.67384	39.4064	2.54214	38.7132	2.54214	711736000000000	0.0000680918	14685.2
12.4679	9.87335	1.25582	39.2789	3.05205	38.4460	3.05205	657924000000000	0.0000676454	14782.3
14.2794	9.86002	1.44062	39.1532	3.52395	38.1909	3.52395	608711000000000	0.0000672336	14872.9
16.0681	9.86383	1.18191	39.0282	3.95440	37.9476	3.95440	563262000000000	0.0000667344	14984.3
17.8370	9.83413	1.25812	38.9081	4.34718	37.7194	4.34718	522692000000000	0.0000663257	15076.7
19.6432	9.82764	1.10181	38.7885	4.71391	37.4985	4.71391	485057000000000	0.0000659209	15169.3
21.4367	9.83292	0.897567	38.6685	5.05243	37.2850	5.05243	449957000000000	0.0000654404	15280.7
23.2457	9.82568	0.742548	38.5480	5.36496	37.0780	5.36496	417199000000000	0.0000648779	15413.3
25.0440	9.83122	0.537629	38.4318	5.65054	36.8825	5.65054	387787000000000	0.0000643776	15533.1
26.8130	9.81762	0.406757	38.3165	5.91651	36.6932	5.91651	360604000000000	0.0000638843	15653.1
27.4359	9.81849	0.340440	38.2010	6.16920	36.5073	6.16920	335239000000000	0.0000634369	15763.5
28.0117	9.81182	0.302471	38.0859	6.40082	36.3274	6.40082	311696000000000	0.0000629107	15895.4
28.5911	9.80033	0.272631	37.9735	6.61424	36.1553	6.61424	290267000000000	0.0000624164	16021.3
29.2150	9.77884	0.255087	37.8618	6.81112	35.9883	6.81112	270410000000000	0.0000618793	16160.4
29.7860	9.72629	0.276796	37.7510	6.99500	35.8258	6.99500	252022000000000	0.0000613495	16299.9
30.3855	9.67098	0.273531	37.6404	7.16633	35.6667	7.16633	234881000000000	0.0000607895	16450.1
30.9888	9.58877	0.275053	37.5313	7.32741	35.5121	7.32741	219115000000000	0.0000602904	16586.3
31.5624	9.47856	0.278436	37.4224	7.47871	35.3602	7.47871	204404000000000	0.0000597888	16725.5
32.1429	9.33405	0.279728	37.3159	7.61509	35.2149	7.61509	190958000000000	0.0000592221	16885.5
32.7420	9.14232	0.279531	37.2117	7.74286	35.0742	7.74286	178659000000000	0.0000587234	17028.9
33.3160	8.90715	0.278072	37.1098	7.86320	34.9378	7.86320	167376000000000	0.0000583005	17152.5
33.8789	8.60994	0.277507	37.0064	7.97496	34.8023	7.97496	156653000000000	0.0000577697	17310.1
34.4537	8.23679	0.276409	36.9051	8.07955	34.6709	8.07955	146809000000000	0.0000572877	17455.7
35.0066	7.80278	0.274057	36.8044	8.17757	34.5418	8.17757	137625000000000	0.0000567999	17605.6
35.5437	7.30653	0.271929	36.7033	8.26987	34.4138	8.26987	128972000000000	0.0000562833	17767.2
36.0953	6.70677	0.269013	36.6037	8.35658	34.2890	8.35658	120985000000000	0.0000558067	17919.0
36.6217	6.04844	0.267517	36.5051	8.43741	34.1667	8.43741	113554000000000	0.0000553177	18077.4
37.1368	5.31759	0.265052	36.4078	8.51399	34.0469	8.51399	106668000000000	0.0000548804	18221.4
37.6371	4.53390	0.263989	36.3110	8.58707	33.9286	8.58707	100227000000000	0.0000544855	18353.5
38.1285	3.68967	0.266878	36.2170	8.65521	33.8144	8.65521	94341200000000	0.0000541438	18469.3
38.5626	2.87682	0.271324	36.1232	8.71815	33.7019	8.71815	88809700000000	0.0000537348	18609.9
32.2175	9.31348	0.279729	36.0291	8.77765	33.5900	8.77765	83587100000000	0.0000533092	18758.5
39.8454	0.00000	0.00000	35.9364	8.83262	33.4807	8.83262	78737800000000	0.0000528566	18919.1
0.00000	0.00000	0.00000	35.8451	8.88514	33.3736	8.88514	74236900000000	0.0000524710	19058.1
0.00000	0.00000	0.00000	35.7529	8.93502	33.2663	8.93502	69954200000000	0.0000520594	19208.8
0.00000	0.00000	0.00000	35.6614	8.98128	33.1607	8.98128	65944500000000	0.0000516066	19377.3
0.00000	0.00000	0.00000	35.5716	9.02568	33.0572	9.02568	62228300000000	0.0000512354	19517.7
0.00000	0.00000	0.00000	35.4802	9.06748	32.9530	9.06748	58665600000000	0.0000507928	19687.8
0.00000	0.00000	0.00000	35.3916	9.10644	32.8523	9.10644	55402800000000	0.0000503893	19845.5
0.00000	0.00000	0.00000	35.3020	9.14302	32.7512	9.14302	52286500000000	0.0000499214	20031.5
0.00000	0.00000	0.00000	35.2150	9.17718	32.6534	9.17718	49428800000000	0.0000494931	20204.8
0.00000	0.00000	0.00000	35.1299	9.20990	32.5580	9.20990	46783400000000	0.0000491381	20350.8
0.00000	0.00000	0.00000	35.0453	9.24134	32.4634	9.24134	44294500000000	0.0000488212	20482.9
0.00000	0.00000	0.00000	34.9602	9.27021	32.3690	9.27021	41922500000000	0.0000484014	20660.6
0.00000	0.00000	0.00000	34.8756	9.29853	32.2753	9.29853	39691000000000	0.0000480641	20805.5
