Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
5.480411	9.584794	0	39.267623	-1.291812	39.737961	-1.291812	6.533708E+14	4.215979E-5	23718.577391	17.03229	1.141857	0	0
5.461588	9.583755	1.517008	39.228403	-0.957443	39.577078	-0.957443	6.377212E+14	4.245513E-5	23553.604404	16.998317	1.139515	0	0
5.524791	9.584861	0.686492	39.138889	-0.343467	39.264034	-0.343467	6.033342E+14	4.264978E-5	23446.17522	16.965435	1.136908	0	0
5.742201	9.583481	1.566435	39.026115	0.344053	38.900676	0.344053	5.625348E+14	4.272427E-5	23405.374161	16.985677	1.134712	0	0
7.219009	9.574309	2.075421	38.911103	0.998258	38.546909	0.998258	5.236608E+14	4.280201E-5	23362.932126	17.019005	1.133693	0	0
9.678113	9.567033	1.950144	38.798541	1.59759	38.215322	1.59759	4.881268E+14	4.289137E-5	23314.318899	17.017324	1.132581	0	0
12.330212	9.561806	1.730999	38.68887	2.131684	37.91019	2.131684	4.557498E+14	4.291618E-5	23300.892762	16.988854	1.130967	0	0
14.754463	9.560301	1.490341	38.581584	2.61806	37.624655	2.61806	4.260916E+14	4.292455E-5	23296.387774	16.981369	1.128691	0	0
17.159961	9.55981	1.243031	38.476504	3.067969	37.354461	3.067969	3.988603E+14	4.295531E-5	23279.745532	16.996971	1.125105	0	0
19.565428	9.559007	0.997773	38.370002	3.496694	37.090393	3.496694	3.729874E+14	4.299762E-5	23256.869634	16.993441	1.120963	0	0
21.965851	9.557432	0.758784	38.264186	3.894013	36.838327	3.894013	3.489006E+14	4.302907E-5	23239.902394	16.987213	1.116359	0	0
24.377691	9.556646	0.512027	38.159432	4.257425	36.599581	4.257425	3.265509E+14	4.301997E-5	23244.840999	16.982128	1.112376	0	0
26.778463	9.546098	0.325031	38.053143	4.597302	36.367755	4.597302	3.05303E+14	4.296165E-5	23276.419381	16.987817	1.108764	0	0
27.672273	9.519491	0.33122	37.948748	4.912477	36.146756	4.912477	2.857514E+14	4.292281E-5	23297.501977	16.99397	1.105032	0	0
28.555389	9.460129	0.360843	37.843978	5.209305	35.931974	5.209305	2.673628E+14	4.288511E-5	23317.998311	17.00113	1.100229	0	0
29.464144	9.371048	0.365258	37.740465	5.483314	35.726716	5.483314	2.503354E+14	4.283648E-5	23344.485417	16.990226	1.094539	0	0
30.340736	9.223351	0.371502	37.639027	5.735032	35.531632	5.735032	2.346829E+14	4.278384E-5	23373.221224	16.99137	1.088664	0	0
31.218895	8.995314	0.373792	37.538259	5.971783	35.342622	5.971783	2.200867E+14	4.275202E-5	23390.626148	17.011069	1.082524	0	0
32.080823	8.661757	0.373525	37.436412	6.195485	35.157223	6.195485	2.06242E+14	4.27069E-5	23415.347695	17.014712	1.076941	0	0
32.939403	8.194287	0.370894	37.335137	6.403106	34.978227	6.403106	1.933259E+14	4.264465E-5	23449.535693	17.011928	1.071357	0	0
33.704254	7.639232	0.369057	37.236525	6.593153	34.808316	6.593153	1.815162E+14	4.258318E-5	23483.395122	17.017483	1.065693	0	0
34.491364	6.923538	0.366922	37.137015	6.771255	34.641819	6.771255	1.703205E+14	4.248602E-5	23537.106098	17.026793	1.059937	0	0
35.258857	6.065824	0.365713	37.036246	6.938712	34.477896	6.938712	1.596781E+14	4.235202E-5	23611.58096	17.031859	1.053824	0	0
36.020639	5.084162	0.364586	36.938696	7.093581	34.321814	7.093581	1.50002E+14	4.225892E-5	23663.606478	17.035347	1.047341	0	0
36.760183	4.007413	0.362675	36.843432	7.236588	34.172368	7.236588	1.411127E+14	4.217568E-5	23710.310978	17.038467	1.040989	0	0
37.465317	2.868677	0.37121	36.748446	7.368893	34.0271	7.368893	1.327685E+14	4.205105E-5	23780.588612	17.052827	1.034995	0	0
38.120675	1.724862	0.391388	36.655698	7.49295	33.8871	7.49295	1.250925E+14	4.196954E-5	23826.777698	17.062313	1.029173	0	0
38.661255	0.754903	0.421914	36.561349	7.609671	33.748139	7.609671	1.17735E+14	4.183537E-5	23903.197882	17.068709	1.023245	0	0
30.887716	9.089131	0.374948	36.469059	7.718659	33.614083	7.718659	1.109533E+14	4.172816E-5	23964.609896	17.070115	1.017211	0	0
39.103831	0	0	36.377666	7.821075	33.483331	7.821075	1.046194E+14	4.163082E-5	24020.645569	17.071866	1.011125	0	0
0	0	0	36.285621	7.917014	33.354274	7.917014	9.860283E+13	4.149375E-5	24099.996442	17.082678	1.004945	0	0
0	0	0	36.194016	8.007863	33.227515	8.007863	9.295613E+13	4.137114E-5	24171.425875	17.085294	0.998898	0	0
0	0	0	36.100729	8.093531	33.100931	8.093531	8.753565E+13	4.119675E-5	24273.746151	17.088165	0.992758	0	0
0	0	0	36.010268	8.174409	32.978963	8.174409	8.257944E+13	4.109287E-5	24335.109252	17.086729	0.986989	0	0
0	0	0	35.919937	8.249891	32.859101	8.249891	7.790869E+13	4.09608E-5	24413.575011	17.091399	0.981247	0	0
0	0	0	35.830489	8.322495	32.741176	8.322495	7.35424E+13	4.088911E-5	24456.380874	17.102973	0.975491	0	0
0	0	0	35.742804	8.392671	32.62592	8.392671	6.949852E+13	4.09154E-5	24440.666428	17.110312	0.969523	0	0
0	0	0	35.655136	8.454299	32.513832	8.454299	6.567654E+13	4.07731E-5	24525.967693	17.107893	0.963727	0	0
0	0	0	35.569837	8.513452	32.405051	8.513452	6.215867E+13	4.071982E-5	24558.061043	17.108574	0.957958	0	0
0	0	0	35.485126	8.567499	32.298747	8.567499	5.885069E+13	4.060101E-5	24629.925711	17.113233	0.952123	0	0
0	0	0	35.401786	8.617507	32.195324	8.617507	5.576736E+13	4.04629E-5	24713.994818	17.119415	0.946486	0	0
0	0	0	35.319852	8.664757	32.09434	8.664757	5.289288E+13	4.034822E-5	24784.237895	17.124835	0.940743	0	0
0	0	0	35.235875	8.709329	31.992259	8.709329	5.009983E+13	4.016335E-5	24898.317266	17.123235	0.935305	0	0
0	0	0	35.153712	8.752028	31.892706	8.752028	4.750935E+13	4.003947E-5	24975.352182	17.127697	0.929681	0	0
0	0	0	35.070748	8.793695	31.792708	8.793695	4.502903E+13	3.994793E-5	25032.582418	17.130282	0.924111	0	0
0	0	0	34.990284	8.832713	31.696229	8.832713	4.274677E+13	3.989066E-5	25068.519563	17.126587	0.918553	0	0
