Vload_(V)	ILoad_(A)	RsLoad (ohm)	SunsVoc_Voltage_(V)	SunsVoc_Current_(A)	Model_Voltage_(V)	Model_Current_(A)	Carrier_Density_(cm-3)	Lifetime_(s)	Inverse_Lifetime_(s-1)	Efficiency_(%)	Intensity_(suns)	Dark_IV_Voltage_(V)	Dark_IV_Current_(A)
4.162494	3.725767	0	64.084009	-0.534062	65.057963	-0.534062	1.875181E+15	0.000198	5035.505149	14.088735	1.120761	0	0
4.961501	3.72829	-1.387907	64.14069	-0.406955	64.880966	-0.406955	1.909998E+15	0.000208	4795.704124	14.07115	1.119313	0	0
9.537537	3.723574	5.462224	63.996047	-0.145471	64.262378	-0.145471	1.822219E+15	0.000212	4709.104967	14.087469	1.116272	0	0
13.875302	3.721899	5.465271	63.799664	0.111949	63.592918	0.111949	1.708562E+15	0.000213	4689.040442	14.066338	1.113872	0	0
18.188709	3.716647	5.933194	63.591806	0.359203	62.922368	0.359203	1.594929E+15	0.000213	4680.056569	14.102654	1.112345	0	0
22.513711	3.712861	5.367333	63.384233	0.582318	62.289156	0.582318	1.487998E+15	0.000213	4684.470901	14.089849	1.111558	0	0
26.846191	3.708611	4.664145	63.183562	0.787794	61.689227	0.787794	1.390569E+15	0.000213	4685.488051	14.09127	1.110454	0	0
31.161565	3.703954	3.867766	62.982483	0.976354	61.114519	0.976354	1.298546E+15	0.000213	4695.921949	14.094731	1.107869	0	0
35.481536	3.696143	3.136378	62.779811	1.15333	60.554256	1.15333	1.211217E+15	0.000212	4710.807628	14.07829	1.104821	0	0
39.767652	3.670819	2.778233	62.583754	1.318488	60.018488	1.318488	1.131684E+15	0.000212	4718.48921	14.116331	1.100286	0	0
44.080031	3.588602	2.649676	62.383492	1.474731	59.490231	1.474731	1.055232E+15	0.000211	4732.185184	14.095158	1.09589	0	0
45.499088	3.539566	2.579695	62.179717	1.622071	58.970526	1.622071	9.821732E+14	0.00021	4751.663618	14.120854	1.091645	0	0
46.919396	3.473278	2.505284	61.977372	1.761741	58.462875	1.761741	9.141193E+14	0.00021	4766.669905	14.120586	1.088022	0	0
48.336798	3.384505	2.43406	61.772372	1.890775	57.96896	1.890775	8.495091E+14	0.000209	4792.417778	14.123088	1.08477	0	0
49.752122	3.268729	2.365129	61.571579	2.007399	57.500809	2.007399	7.902393E+14	0.000207	4824.601267	14.142743	1.080611	0	0
51.182662	3.123069	2.290795	61.374501	2.114198	57.053288	2.114198	7.357302E+14	0.000206	4860.121737	14.121229	1.075898	0	0
52.592269	2.945334	2.220002	61.182365	2.213021	56.624606	2.213021	6.859011E+14	0.000204	4893.643578	14.154525	1.070258	0	0
53.994793	2.729474	2.154931	60.985696	2.305552	56.200513	2.305552	6.381066E+14	0.000202	4938.539013	14.142703	1.064817	0	0
55.382044	2.473072	2.099192	60.791763	2.392507	55.788391	2.392507	5.939883E+14	0.000201	4980.615889	14.162433	1.059641	0	0
56.758966	2.176971	2.051041	60.601138	2.473473	55.39012	2.473473	5.53379E+14	0.000199	5021.538681	14.172092	1.054464	0	0
58.124454	1.84163	2.004694	60.408022	2.549907	54.99595	2.549907	5.14873E+14	0.000197	5067.745382	14.162432	1.049817	0	0
59.476079	1.468432	1.976783	60.215396	2.620433	54.612608	2.620433	4.789591E+14	0.000195	5121.061396	14.19417	1.044528	0	0
60.793827	1.067191	1.97899	60.03302	2.68578	54.250698	2.68578	4.471241E+14	0.000194	5161.415224	14.176004	1.039272	0	0
62.058042	0.651697	1.994437	59.843007	2.747344	53.885711	2.747344	4.160726E+14	0.000192	5218.31693	14.207529	1.033223	0	0
63.117351	0.28449	1.970711	59.66157	2.80455	53.53887	2.80455	3.883254E+14	0.00019	5264.323312	14.201207	1.027074	0	0
48.091797	3.394016	2.472105	59.474702	2.858725	53.190311	2.858725	3.615792E+14	0.000188	5321.281556	14.206126	1.021217	0	0
63.891513	0	0	59.291345	2.909756	52.851407	2.909756	3.370383E+14	0.000186	5372.77635	14.230121	1.01522	0	0
